timestamp,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1,power
0.001458,34000,34000,32521781248,1,0,133
0.543356,35000,35000,32521781248,98,2,139
1.083432,36000,36000,32521797632,97,3,248
1.622414,38000,36000,32521797632,97,3,241
2.158905,38000,36000,32521797632,99,4,272
2.696466,39000,37000,32521797632,98,5,266
3.240647,39000,37000,32521797632,98,6,260
3.774589,39000,37000,32521797632,99,6,271
4.346122,40000,38000,32521797632,99,7,270
4.903496,41000,38000,32521797632,99,7,267
5.439640,40000,38000,32521797632,99,7,264
5.964874,40000,38000,32521797632,77,5,281
6.530714,41000,38000,32521797632,95,7,277
7.095874,41000,38000,32521797632,97,6,264
7.632311,40000,38000,32521797632,95,6,280
8.191794,41000,38000,32521797632,99,7,277
8.717610,41000,38000,32521797632,98,7,286
9.268727,41000,38000,32521797632,98,7,271
9.803110,41000,38000,32521797632,99,7,290
10.341703,42000,38000,32521797632,99,7,290
10.873040,42000,39000,32521797632,99,7,292
11.406120,42000,39000,32521797632,99,7,274
11.941890,42000,39000,32521797632,99,7,297
12.477163,42000,38000,32521797632,92,7,272
13.010987,42000,39000,32521797632,89,6,272
13.564297,41000,39000,32521797632,97,7,267
14.086485,42000,39000,32521797632,99,7,265
14.617175,42000,39000,32521797632,97,7,269
15.147945,42000,39000,32521797632,97,6,263
15.674075,42000,39000,32521797632,98,7,265
16.199215,42000,39000,32521797632,99,7,272
16.747302,42000,39000,32521797632,99,7,237
17.270744,42000,39000,32521797632,98,7,277
17.807167,43000,39000,32521797632,99,7,286
18.343240,43000,39000,32521797632,99,7,294
18.893449,43000,39000,32521797632,78,6,290
19.430174,43000,39000,32521797632,94,6,278
19.961278,43000,39000,32521797632,99,7,277
20.510313,43000,39000,32521797632,96,7,275
21.046318,43000,39000,32521797632,95,7,275
21.584361,42000,39000,32521797632,98,7,268
22.123413,42000,39000,32521797632,99,7,270
22.656033,42000,40000,32521797632,98,7,245
23.195325,42000,39000,32521797632,98,7,262
23.760478,42000,40000,32521797632,99,7,275
24.308516,42000,40000,32521797632,99,7,259
24.821619,42000,39000,32521797632,99,7,273
25.357443,43000,40000,32521797632,99,7,273
25.912610,43000,39000,32521797632,93,7,304
26.481559,43000,40000,32521797632,93,6,268
27.016242,43000,40000,32521797632,98,7,282
27.554268,44000,40000,32521797632,98,7,289
28.087575,44000,40000,32521797632,97,7,300
28.649310,44000,40000,32521797632,99,7,305
29.204837,44000,40000,32521797632,99,7,268
29.747015,44000,40000,32521797632,99,7,279
30.325813,44000,40000,32521797632,99,7,273
30.868453,44000,40000,32521797632,91,7,285
31.442015,43000,40000,32521797632,91,6,267
31.977882,43000,40000,32521797632,97,7,272
32.512905,44000,40000,32521797632,99,7,273
33.050076,44000,40000,32521797632,98,7,278
33.583853,43000,40000,32521797632,97,7,279
34.134589,43000,40000,32521797632,99,7,293
34.678008,44000,40000,32521797632,99,7,285
35.213204,44000,41000,32521797632,99,7,297
35.760124,44000,40000,32521797632,99,7,273
36.301029,44000,40000,32521797632,99,7,271
36.834739,44000,40000,32521797632,91,6,267
37.372092,43000,40000,32521797632,88,6,268
37.910279,43000,41000,32521797632,97,6,263
38.447101,43000,41000,32521797632,99,7,270
38.979877,43000,41000,32521797632,98,6,275
39.555250,43000,41000,32521797632,98,7,274
40.132299,44000,41000,32521797632,99,7,275
40.668829,44000,41000,32521797632,99,7,276
41.204982,44000,41000,32521797632,99,7,270
41.761356,44000,41000,32521797632,99,7,270
42.299952,44000,41000,32521797632,91,7,299
42.851592,44000,41000,32521797632,89,6,270
43.388496,44000,41000,32521797632,97,7,293
43.941496,44000,41000,32521797632,99,7,278
44.489737,44000,41000,32521797632,98,7,274
45.036573,44000,41000,32521797632,98,7,278
45.595467,43000,41000,32521797632,99,7,261
46.142598,44000,41000,32521797632,99,7,248
46.678903,44000,41000,32521797632,99,7,260
47.215647,44000,41000,32521797632,99,7,276
47.765285,44000,41000,32521797632,99,7,269
48.298640,44000,42000,32521797632,80,5,288
48.846740,44000,41000,32521797632,95,7,268
49.378770,44000,42000,32521797632,99,7,270
49.916047,44000,42000,32521797632,97,6,299
50.467942,44000,42000,32521797632,96,7,277
51.004105,45000,42000,32521797632,98,7,275
51.540363,44000,42000,32521797632,99,7,249
52.067889,44000,42000,32521797632,99,7,236
52.623535,45000,42000,32521797632,99,7,254
53.152137,45000,42000,32521797632,99,7,276
53.696080,45000,42000,32521797632,99,7,274
54.264378,45000,42000,32521797632,92,7,270
54.810260,44000,41000,32521797632,93,6,275
55.363991,44000,42000,32521797632,89,6,265
55.888119,44000,42000,32521797632,96,6,268
56.425989,44000,42000,32521797632,99,7,259
56.940121,44000,42000,32521797632,97,7,293
57.542048,44000,42000,32521797632,98,7,269
58.124160,45000,42000,32521797632,99,7,281
58.675204,45000,42000,32521797632,99,7,275
59.211892,45000,42000,32521797632,99,7,273
59.749290,44000,42000,32521797632,99,7,277
60.296917,44000,42000,32521797632,99,7,275
60.846342,44000,42000,32521797632,95,7,271
61.384237,44000,42000,32521797632,93,6,285
61.911494,45000,42000,32521797632,97,7,277
62.458002,45000,42000,32521797632,99,7,274
62.996437,45000,42000,32521797632,98,7,267
63.540078,44000,42000,32521797632,98,6,276
64.087743,45000,42000,32521797632,99,7,273
64.626426,45000,42000,32521797632,99,7,294
