timestamp,Temp_Edge,Temp_Hotspot_Junction,Temp_VRAM,Temp_HBM0,Temp_HBM1,Temp_HBM2,Temp_HBM3,Temp_PLX,GfxActivity_%,UmcActivity_%,MmActvity_%,VramTotal_Bytes,VramUsed_Bytes,AvgSocketPower_W,CurrentSocketPower_W,GfxVoltage_mV,SocVoltage_mV,MemVoltage_mV,PowerLimit_W,SelectedClk_SYS_MHz,SelectedClk_MEM_MHz,SelectedClk_DF_MHz,ActualAvgClk_GFX_MHz,ActualAvgClk_MEM_MHz,FanSpeed_RPM,PCIe_MaxWidth,PCIe_MaxSpeed_GTs,PCIe_InterfaceVersion,PCIe_SlotType,PCIe_MaxInterfaceVersion,PCIe_CurrentWidth,PCIe_CurrentSpeed_MTs,PCIe_CurrentBandwidth_Mbps,PCIe_ReplayCount,PCIe_L0ToRecoveryCount,PCIe_ReplayRollOverCount,PCIe_NakSentCount,PCIe_NakReceivedCount,PCIe_LcPerfOtherEndRecoveryCount,throttle_status_mask,indep_throttle_status_mask,prochot_residency_acc_ns,ppt_residency_acc_ns,socket_thm_residency_acc_ns,vr_thm_residency_acc_ns,hbm_thm_residency_acc_ns,accumulation_counter_ns,NumProcesses
1.059701,32,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,51,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.164559,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,50,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.269731,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252876800,50,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.375111,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,49,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.480355,32,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,49,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.585320,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,49,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.690584,32,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,48,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.795586,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,48,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.901108,32,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,47,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.006350,32,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,47,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.111612,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,47,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.216772,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,47,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.322369,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,46,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.427619,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,46,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.532772,31,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,46,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.638077,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,46,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.743386,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,45,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.848658,32,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,45,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.954707,31,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,45,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.059886,32,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,45,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.165387,32,37,50,50,46,50,46,32,0,0,0,68702699520,68252864512,45,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.270406,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,45,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.375648,32,37,50,50,46,50,46,32,0,0,0,68702699520,68252864512,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.480810,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.586159,32,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.691188,32,37,50,50,48,50,46,31,0,0,0,68702699520,68252864512,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.796421,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.901670,32,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.006825,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.112121,31,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.217464,32,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.322855,32,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.428213,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.533465,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.638720,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.743699,31,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.848854,32,38,50,50,48,50,46,32,0,0,0,68702699520,68252864512,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.953861,32,37,50,50,48,50,46,32,0,0,0,68702699520,68252864512,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.058881,32,38,50,50,48,50,46,32,63,0,0,68702699520,68258545664,43,65535,65535,65535,65535,300000000,1700,1600,400,1700,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.164502,33,45,53,53,51,53,49,32,100,23,0,68702699520,68258545664,58,65535,65535,65535,65535,300000000,1700,1600,400,1700,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.269520,34,48,54,54,52,54,50,32,100,27,0,68702699520,68258545664,73,65535,65535,65535,65535,300000000,1700,1600,400,1700,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.374768,35,48,54,54,52,54,51,32,100,23,0,68702699520,68258545664,87,65535,65535,65535,65535,300000000,1700,1600,400,1700,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.479930,35,49,55,55,52,54,51,32,100,26,0,68702699520,68258545664,100,65535,65535,65535,65535,300000000,1700,1600,400,1700,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.585538,35,49,55,55,53,54,52,32,100,29,0,68702699520,68258545664,113,65535,65535,65535,65535,300000000,1700,1600,400,1700,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.690802,35,50,56,56,53,55,52,32,100,31,0,68702699520,68258545664,124,65535,65535,65535,65535,300000000,1700,1600,400,1695,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.796596,36,50,58,58,54,56,53,32,100,45,0,68702699520,68258545664,135,65535,65535,65535,65535,300000000,1645,1600,400,1645,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.902024,36,49,58,58,55,56,54,32,99,50,0,68702699520,68258545664,145,65535,65535,65535,65535,300000000,1650,1600,400,1645,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.007651,36,49,60,59,57,58,55,32,100,49,0,68702699520,68258545664,155,65535,65535,65535,65535,300000000,1615,1600,400,1615,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.112624,36,49,60,60,57,59,56,32,100,53,0,68702699520,68258545664,164,65535,65535,65535,65535,300000000,1605,1600,400,1610,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.217682,36,49,61,61,57,58,57,32,100,56,0,68702699520,68258545664,172,65535,65535,65535,65535,300000000,1605,1600,400,1605,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.323109,37,50,61,61,58,58,57,32,100,57,0,68702699520,68258545664,180,65535,65535,65535,65535,300000000,1630,1600,400,1630,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.428327,36,49,61,61,58,60,57,32,100,58,0,68702699520,68258545664,188,65535,65535,65535,65535,300000000,1610,1600,400,1615,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.534130,37,50,61,61,59,60,57,32,100,60,0,68702699520,68258545664,195,65535,65535,65535,65535,300000000,1615,1600,400,1610,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.639640,37,50,61,61,58,60,57,32,100,56,0,68702699520,68258545664,201,65535,65535,65535,65535,300000000,1655,1600,400,1655,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.745091,37,50,62,62,59,60,58,32,100,56,0,68702699520,68258545664,208,65535,65535,65535,65535,300000000,1595,1600,400,1595,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.850278,38,50,62,62,59,60,58,32,100,57,0,68702699520,68258545664,213,65535,65535,65535,65535,300000000,1610,1600,400,1610,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.955660,37,51,62,62,59,60,58,32,100,56,0,68702699520,68258545664,219,65535,65535,65535,65535,300000000,1600,1600,400,1595,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.060629,38,51,62,62,59,59,58,32,100,56,0,68702699520,68258545664,224,65535,65535,65535,65535,300000000,1590,1600,400,1590,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.165843,38,51,62,62,59,60,58,33,100,59,0,68702699520,68258545664,228,65535,65535,65535,65535,300000000,1600,1600,400,1600,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.271047,38,51,62,62,59,61,59,32,100,57,0,68702699520,68258545664,233,65535,65535,65535,65535,300000000,1600,1600,400,1600,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.376007,38,51,62,62,59,61,59,33,100,59,0,68702699520,68258545664,237,65535,65535,65535,65535,300000000,1620,1600,400,1620,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.481094,39,52,62,62,60,61,59,32,100,55,0,68702699520,68258545664,241,65535,65535,65535,65535,300000000,1595,1600,400,1595,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.586641,38,51,61,62,59,60,58,33,80,44,0,68702699520,68258545664,244,65535,65535,65535,65535,300000000,1695,1600,400,1695,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.692081,39,52,63,63,60,61,59,33,100,55,0,68702699520,68258545664,248,65535,65535,65535,65535,300000000,1605,1600,400,1605,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.797635,38,52,62,63,60,61,59,33,100,56,0,68702699520,68258545664,251,65535,65535,65535,65535,300000000,1600,1600,400,1600,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.902878,39,52,63,63,60,61,59,33,100,52,0,68702699520,68258545664,254,65535,65535,65535,65535,300000000,1605,1600,400,1605,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.008347,39,52,63,63,60,61,59,33,100,55,0,68702699520,68258545664,257,65535,65535,65535,65535,300000000,1615,1600,400,1615,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.113659,40,52,63,63,61,61,59,33,100,54,0,68702699520,68258545664,259,65535,65535,65535,65535,300000000,1590,1600,400,1590,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.219057,39,53,63,63,61,62,60,33,100,53,0,68702699520,68258545664,262,65535,65535,65535,65535,300000000,1595,1600,400,1595,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.324415,40,52,63,63,60,61,59,33,99,60,0,68702699520,68258545664,263,65535,65535,65535,65535,300000000,1645,1600,400,1645,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.430095,39,53,64,64,61,62,60,33,100,60,0,68702699520,68258545664,266,65535,65535,65535,65535,300000000,1585,1600,400,1585,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.535124,39,53,64,64,61,62,60,33,100,59,0,68702699520,68258545664,268,65535,65535,65535,65535,300000000,1570,1600,400,1570,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.640673,40,53,64,64,62,62,60,33,100,58,0,68702699520,68258545664,270,65535,65535,65535,65535,300000000,1605,1600,400,1605,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.745953,40,53,64,64,61,62,60,33,100,58,0,68702699520,68258545664,272,65535,65535,65535,65535,300000000,1590,1600,400,1595,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.851438,41,53,64,64,62,63,61,33,100,62,0,68702699520,68258545664,273,65535,65535,65535,65535,300000000,1575,1600,400,1570,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.956705,40,53,64,64,62,63,61,33,100,57,0,68702699520,68258545664,275,65535,65535,65535,65535,300000000,1570,1600,400,1570,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.061714,41,53,64,64,61,62,60,33,99,58,0,68702699520,68258545664,276,65535,65535,65535,65535,300000000,1575,1600,400,1575,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.166942,41,54,64,64,61,62,60,33,100,55,0,68702699520,68258545664,278,65535,65535,65535,65535,300000000,1585,1600,400,1590,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.272665,41,54,64,64,61,62,60,33,100,54,0,68702699520,68258545664,279,65535,65535,65535,65535,300000000,1590,1600,400,1590,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.377707,41,54,64,64,61,62,60,33,100,53,0,68702699520,68258545664,280,65535,65535,65535,65535,300000000,1590,1600,400,1590,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.482701,41,54,64,64,61,62,60,33,100,52,0,68702699520,68258545664,281,65535,65535,65535,65535,300000000,1600,1600,400,1600,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.588016,41,54,64,64,61,62,60,33,100,52,0,68702699520,68258545664,282,65535,65535,65535,65535,300000000,1595,1600,400,1595,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.693490,41,55,64,64,61,62,60,33,100,51,0,68702699520,68258545664,283,65535,65535,65535,65535,300000000,1605,1600,400,1605,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.798715,42,55,64,63,61,62,60,33,100,52,0,68702699520,68258545664,284,65535,65535,65535,65535,300000000,1600,1600,400,1600,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
