timestamp,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1,power
0.001195,38000,35000,8358395904,1,0,145
0.560438,39000,39000,8358412288,99,11,399
1.103342,42000,39000,8358412288,99,11,398
1.684511,43000,39000,8358412288,99,8,367
2.239905,44000,40000,8358412288,99,8,386
2.789886,45000,40000,8358412288,99,7,390
3.341034,46000,40000,8358412288,99,9,402
3.923559,46000,40000,8358412288,96,8,385
4.463552,46000,40000,8358412288,99,8,402
5.030643,46000,40000,8358412288,99,8,377
5.585884,46000,41000,8358412288,99,9,202
6.158502,43000,38000,8358412288,3,0,90
6.689504,40000,37000,8358412288,0,0,90
7.235562,40000,37000,8358412288,0,0,90
7.796779,39000,37000,8358412288,0,0,94
8.358769,38000,36000,8358412288,0,0,90
