timestamp,"amd_smi:::temp_current_sensor=1:device=1","amd_smi:::temp_current_sensor=2:device=1","amd_smi:::temp_current_sensor=7:device=1","amd_smi:::gfx_activity:device=1","amd_smi:::umc_activity:device=1","amd_smi:::power_current:device=1","amd_smi:::power_average:device=1","amd_smi:::process_cu_occupancy_proc=0:device=1"
0.002781,38,48,33,23,0,65535,39,0
0.104870,39,49,33,4,1,65535,40,0
0.207190,39,49,33,4,1,65535,41,0
0.309116,38,49,33,4,1,65535,43,0
0.411126,38,49,33,4,1,65535,44,0
0.513548,38,49,33,4,1,65535,45,0
0.615495,38,49,33,5,1,65535,46,0
0.717346,38,49,33,0,0,65535,46,0
0.819275,38,49,33,0,0,65535,45,0
0.921182,38,48,33,0,0,65535,45,0
1.023148,38,48,33,0,0,65535,44,0
1.125161,38,49,33,0,0,65535,44,0
1.227151,38,48,33,0,0,65535,44,0
1.329156,39,49,33,0,0,65535,43,0
1.431156,38,49,33,0,0,65535,43,0
1.533166,38,49,33,0,0,65535,43,0
1.635182,38,48,33,0,0,65535,43,0
1.737178,38,48,33,0,0,65535,42,0
1.839201,38,48,33,0,0,65535,42,0
1.941172,38,48,33,0,0,65535,42,0
2.043178,38,48,33,0,0,65535,42,0
2.145184,38,48,33,0,0,65535,41,0
2.247187,38,49,33,0,0,65535,41,0
2.349181,38,48,33,0,0,65535,41,0
2.451197,38,48,33,0,0,65535,41,0
2.553210,38,48,33,0,0,65535,41,0
2.655197,38,48,33,0,0,65535,41,0
2.757212,38,48,33,0,0,65535,40,0
2.859434,38,48,33,0,0,65535,40,0
2.961448,38,49,33,0,0,65535,40,0
3.063523,38,48,33,0,0,65535,40,0
3.165544,38,48,33,0,0,65535,40,0
3.267402,38,49,33,0,0,65535,40,0
3.369282,38,48,33,0,0,65535,40,0
3.471586,38,48,33,0,0,65535,40,0
3.573643,39,48,33,0,0,65535,40,0
3.675671,38,48,33,0,0,65535,40,0
3.778008,38,49,33,0,0,65535,39,0
3.880015,38,48,33,0,0,65535,39,0
3.982018,38,48,33,0,0,65535,39,0
4.084011,38,49,33,0,0,65535,39,0
4.186020,38,48,33,0,0,65535,39,0
4.288027,38,48,33,0,0,65535,39,0
4.390031,38,48,33,0,0,65535,39,0
4.492031,38,48,33,0,0,65535,39,0
4.594033,38,48,33,0,0,65535,39,0
4.696038,38,49,33,0,0,65535,39,0
4.798036,38,48,33,0,0,65535,39,0
4.900043,38,48,33,0,0,65535,39,0
5.002092,38,49,33,0,0,65535,39,0
5.104408,40,49,33,99,24,65535,42,13
5.206354,46,51,33,100,24,65535,58,13
5.308365,47,52,33,99,23,65535,72,13
5.410328,49,52,33,100,24,65535,86,13
5.512334,49,53,33,100,26,65535,100,13
5.614324,50,53,33,100,26,65535,112,13
5.716347,50,53,33,100,31,65535,124,13
5.818371,50,54,33,100,33,65535,135,13
5.920654,50,55,33,100,47,65535,145,13
6.022526,42,52,33,0,0,65535,140,0
6.125083,41,51,33,0,0,65535,134,0
6.227549,40,50,33,0,0,65535,128,0
6.329395,40,50,33,0,0,65535,123,0
6.431657,40,50,33,0,0,65535,117,0
6.534106,40,50,33,0,0,65535,112,0
6.636435,40,50,33,0,0,65535,108,0
6.739081,40,50,33,0,0,65535,104,0
6.841421,39,50,33,0,0,65535,99,0
6.943424,39,50,33,0,0,65535,96,0
7.045873,39,50,33,0,0,65535,92,0
7.148134,39,50,33,0,0,65535,89,0
7.250459,39,50,33,0,0,65535,86,0
7.352438,40,50,33,0,0,65535,83,0
7.455428,39,50,33,0,0,65535,80,0
7.557446,40,50,33,0,0,65535,77,0
7.659384,39,50,33,0,0,65535,75,0
7.761388,39,50,33,0,0,65535,73,0
