timestamp,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1,power
0.001343,39000,32000,16411459584,1,0,-1
0.542631,39000,33000,16411475968,97,2,-1
1.076355,39000,34000,16411475968,91,4,-1
1.633589,40000,35000,16411475968,99,5,-1
2.183107,40000,35000,16411475968,97,5,-1
2.736407,40000,35000,16411475968,99,5,-1
3.282469,40000,35000,16411475968,99,5,-1
3.829472,41000,35000,16411475968,99,5,-1
4.359158,41000,35000,16411475968,99,5,-1
4.888421,41000,35000,16411475968,93,5,-1
5.424592,41000,35000,16411475968,99,5,-1
5.968699,41000,35000,16411475968,96,5,-1
6.534738,41000,35000,16411475968,99,5,-1
7.068774,41000,35000,16411475968,99,5,-1
7.593651,41000,35000,16411475968,99,5,-1
8.136597,41000,35000,16411475968,99,5,-1
8.690848,41000,35000,16411475968,99,5,-1
9.233737,41000,36000,16411475968,99,5,-1
9.786791,41000,35000,16411475968,95,5,-1
10.307900,41000,36000,16411475968,99,5,-1
10.830797,41000,36000,16411475968,97,5,-1
11.360996,41000,36000,16411475968,99,5,-1
11.889793,41000,36000,16411475968,98,5,-1
12.425129,41000,36000,16411475968,99,5,-1
12.966374,41000,36000,16411475968,99,6,-1
13.500463,41000,36000,16411475968,99,5,-1
14.055272,41000,36000,16411475968,99,5,-1
14.605098,41000,36000,16411475968,94,5,-1
15.151259,41000,36000,16411475968,99,5,-1
15.696994,42000,36000,16411475968,97,5,-1
16.253291,42000,36000,16411475968,99,5,-1
16.787101,42000,36000,16411475968,99,5,-1
17.335312,42000,36000,16411475968,99,5,-1
17.892201,42000,36000,16411475968,99,5,-1
18.425204,42000,36000,16411475968,98,5,-1
18.963281,42000,36000,16411475968,99,5,-1
19.492857,42000,36000,16411475968,94,5,-1
20.016303,42000,36000,16411475968,99,5,-1
20.546882,42000,36000,16411475968,97,5,-1
21.088536,42000,36000,16411475968,99,5,-1
21.616272,42000,36000,16411475968,98,5,-1
22.151334,42000,36000,16411475968,99,5,-1
22.695359,42000,36000,16411475968,99,5,-1
23.246405,42000,36000,16411475968,99,5,-1
23.774545,42000,36000,16411475968,99,5,-1
24.315485,42000,36000,16411475968,94,5,-1
24.844086,42000,36000,16411475968,99,5,-1
25.373750,42000,36000,16411475968,96,5,-1
25.903724,42000,36000,16411475968,99,5,-1
26.434709,42000,36000,16411475968,98,5,-1
26.990820,42000,36000,16411475968,99,5,-1
27.526665,42000,36000,16411475968,99,5,-1
28.071685,42000,36000,16411475968,99,5,-1
28.607876,42000,36000,16411475968,99,5,-1
29.142270,42000,36000,16411475968,93,5,-1
29.693962,42000,36000,16411475968,99,5,-1
30.219696,42000,36000,16411475968,99,5,-1
30.752257,42000,36000,16411475968,99,5,-1
31.278774,42000,36000,16411475968,98,5,-1
31.808097,42000,36000,16411475968,99,5,-1
