timestamp,rocm_smi:::temp_current:device=0:sensor=0,rocm_smi:::temp_current:device=0:sensor=1,rocm_smi:::temp_current:device=0:sensor=2,rocm_smi:::mem_usage_VRAM:device=0,rocm_smi:::busy_percent:device=0,rocm_smi:::memory_busy_percent:device=0,power
35.894940,58000,65000,68000,17418362880,100,11,172
36.428200,58000,66000,68000,17418362880,100,13,171
36.954392,59000,66000,69000,17418362880,100,24,172
37.479489,58000,66000,69000,17418362880,100,17,173
38.007674,59000,67000,69000,17418362880,100,23,173
38.524858,59000,66000,69000,17418362880,100,14,172
39.043407,59000,67000,69000,17418362880,100,15,172
39.564610,59000,67000,69000,17418362880,100,12,171
40.091453,60000,67000,69000,17418362880,100,14,170
40.617505,60000,67000,70000,17418362880,100,16,170
41.144758,60000,67000,70000,17418362880,100,13,170
41.667760,60000,68000,70000,17418362880,100,13,170
42.187455,60000,68000,70000,17418362880,100,16,170
42.707898,60000,67000,70000,17418362880,100,11,171
43.227446,60000,68000,70000,17418362880,100,17,171
43.745520,61000,69000,71000,17418362880,100,18,171
44.262448,61000,68000,70000,17418362880,100,11,171
44.779509,61000,68000,71000,17418362880,100,13,171
45.304690,61000,69000,71000,17418362880,100,16,171
45.829592,62000,69000,72000,17418362880,100,26,174
46.356516,61000,69000,72000,17418362880,100,26,175
46.881140,61000,69000,72000,17418362880,100,15,174
47.407052,62000,69000,71000,17418362880,100,11,173
47.932555,62000,69000,72000,17418362880,100,16,174
48.461875,62000,70000,72000,17418362880,100,18,175
48.988777,63000,70000,73000,17418362880,100,26,177
49.516217,63000,70000,73000,17418362880,100,24,178
50.043839,63000,71000,73000,17418362880,100,14,178
50.572999,63000,70000,73000,17418362880,100,15,177
51.095698,63000,71000,72000,17418362880,100,15,176
51.612724,63000,71000,72000,17418362880,100,15,174
52.125780,63000,71000,73000,17418362880,100,12,174
52.646644,64000,71000,74000,17418362880,100,28,176
53.173835,64000,71000,74000,17418362880,100,22,177
53.686473,64000,72000,73000,17418362880,100,18,176
54.199412,64000,72000,73000,17418362880,100,14,175
54.715368,64000,72000,73000,17418362880,100,14,174
55.236551,65000,73000,74000,17418362880,100,19,175
55.750004,64000,72000,74000,17418362880,100,18,175
56.267135,65000,73000,74000,17418362880,100,13,175
56.785689,65000,72000,74000,17418362880,100,12,174
57.298484,65000,73000,73000,17418362880,100,11,172
57.810319,65000,73000,74000,17418375168,100,17,173
58.319437,66000,73000,75000,17418362880,100,22,175
58.837445,65000,73000,74000,17418362880,100,12,174
59.356281,65000,74000,74000,17418362880,100,12,173
59.896177,66000,74000,75000,17418362880,100,19,175
60.408945,65000,73000,75000,17418362880,100,20,176
60.921488,66000,74000,75000,17418362880,100,15,175
61.442309,66000,74000,75000,17418362880,100,14,174
61.957625,67000,74000,75000,17418362880,100,14,174
62.477417,67000,74000,76000,17418362880,100,25,176
62.998518,67000,75000,75000,17418362880,100,14,175
63.505751,67000,74000,75000,17418362880,100,13,174
64.015843,67000,74000,76000,17418362880,100,18,176
64.533702,67000,76000,76000,17418362880,100,17,176
65.044734,67000,75000,76000,17418362880,100,21,177
65.579464,67000,76000,77000,17418362880,100,24,179
66.100008,67000,75000,77000,17418362880,100,25,180
66.634978,67000,76000,77000,17418362880,100,20,180
67.155095,68000,76000,76000,17418362880,100,16,179
67.678239,68000,76000,77000,17418362880,100,22,180
68.201742,69000,76000,77000,17418362880,100,20,180
68.715768,68000,76000,77000,17418362880,100,14,178
69.292539,68000,76000,77000,17418362880,100,21,179
69.805562,68000,76000,77000,17418362880,100,20,179
70.321280,67000,68000,75000,17418362880,0,0,154
70.841676,67000,67000,74000,17418362880,0,0,124
71.364683,66000,66000,73000,17418362880,0,0,103
71.882923,66000,66000,73000,17418362880,0,0,87
72.394709,66000,66000,73000,17418362880,0,0,76
72.911726,65000,66000,72000,17418362880,0,0,68
73.426671,66000,73000,77000,17418362880,100,26,95
73.934740,67000,73000,77000,17418362880,100,26,121
74.446047,67000,76000,77000,17418362880,100,25,138
74.959466,68000,75000,77000,17418362880,100,24,151
75.472332,67000,75000,78000,17418362880,100,28,160
75.994603,68000,76000,78000,17418362880,100,31,168
76.507219,68000,76000,78000,17418362880,100,25,173
77.022123,68000,76000,78000,17418362880,100,28,176
77.532923,68000,76000,78000,17418362880,100,20,178
78.055733,69000,76000,77000,17418362880,100,16,178
78.577970,69000,77000,77000,17418362880,100,19,178
79.113460,69000,77000,77000,17418362880,100,15,178
79.634213,69000,77000,78000,17418362880,100,22,180
80.157163,69000,77000,78000,17418362880,100,24,181
80.681350,69000,77000,78000,17418362880,100,20,182
81.204554,69000,77000,79000,17418362880,100,25,183
81.718235,70000,78000,79000,17418362880,100,28,184
82.230948,69000,78000,79000,17418362880,100,19,184
82.740424,70000,78000,79000,17418362880,100,20,183
83.248922,70000,78000,79000,17418362880,100,18,183
83.767256,70000,78000,79000,17418362880,100,19,183
84.318875,70000,78000,79000,17418362880,100,26,184
84.839544,70000,78000,79000,17418362880,100,22,184
85.363370,70000,79000,79000,17418362880,100,17,183
85.885176,71000,78000,79000,17418362880,100,13,183
86.406621,70000,79000,79000,17418362880,100,15,181
86.921482,70000,79000,79000,17418362880,100,10,180
87.432503,71000,79000,80000,17418362880,100,25,182
87.948241,71000,79000,80000,17418362880,100,21,182
88.470885,71000,79000,79000,17418362880,100,17,182
88.993574,71000,80000,79000,17418362880,100,12,180
89.516622,71000,79000,79000,17418362880,100,14,179
90.045963,72000,80000,80000,17418362880,100,18,181
90.575071,71000,80000,80000,17418362880,100,22,182
91.119375,72000,80000,80000,17418362880,100,14,182
91.645760,72000,80000,80000,17418362880,100,15,181
92.170926,72000,79000,81000,17418362880,100,22,181
92.680535,73000,80000,80000,17418362880,100,14,182
93.277383,72000,81000,80000,17418362880,100,18,183
93.866758,73000,81000,80000,17418362880,100,16,183
94.453318,72000,80000,80000,17418362880,100,13,183
95.005587,73000,82000,81000,17418362880,100,17,184
95.590550,73000,81000,80000,17418362880,100,14,183
96.175586,73000,82000,80000,17418362880,100,14,182
96.757277,73000,81000,80000,17418362880,100,11,180
97.330632,73000,82000,81000,17418362880,100,16,180
97.849125,73000,82000,80000,17418362880,100,9,178
98.429255,74000,82000,81000,17418362880,100,14,179
99.015570,74000,82000,82000,17418362880,100,17,181
99.592838,74000,82000,80000,17418362880,100,10,179
100.210275,74000,83000,81000,17418362880,100,14,181
100.789330,74000,83000,81000,17418362880,100,14,181
101.365846,74000,83000,81000,17418362880,100,12,180
101.943144,74000,83000,81000,17418362880,100,15,180
102.515548,74000,83000,82000,17418362880,100,18,180
103.024628,75000,83000,82000,17418362880,100,19,180
103.615599,74000,84000,82000,17418362880,100,14,181
104.204359,75000,83000,82000,17418362880,100,19,181
104.786573,75000,83000,82000,17418362880,100,18,180
105.355632,75000,84000,82000,17418362880,100,16,180
105.923370,75000,83000,81000,17418362880,100,9,179
106.501542,76000,84000,83000,17418362880,100,19,182
107.081998,75000,84000,84000,17418362880,100,27,185
107.659140,76000,84000,82000,17418362880,100,13,183
108.175411,75000,83000,82000,17418362880,100,10,180
108.764896,75000,84000,83000,17418362880,100,14,182
109.342533,75000,84000,82000,17418362880,100,11,182
109.939844,76000,85000,82000,17418362880,100,11,181
110.509547,76000,84000,83000,17418362880,100,17,181
111.071641,75000,85000,82000,17418362880,100,12,180
111.652328,76000,84000,83000,17418362880,100,11,180
112.229390,76000,85000,83000,17418362880,100,13,181
112.843324,76000,85000,83000,17418362880,100,13,182
113.352125,76000,85000,83000,17418362880,100,17,182
113.931664,77000,85000,83000,17418362880,100,14,181
114.511105,75000,85000,83000,17418362880,100,13,181
115.043118,77000,85000,83000,17418362880,100,14,180
115.615905,77000,85000,85000,17418362880,100,25,185
116.199433,77000,86000,85000,17418362880,100,23,186
116.789174,78000,85000,83000,17418362880,100,13,183
117.367152,77000,86000,83000,17418362880,100,9,180
117.947517,77000,86000,84000,17418362880,100,16,180
118.460880,77000,86000,84000,17418362880,100,13,179
119.043918,77000,85000,84000,17418362880,100,19,181
119.618386,78000,86000,84000,17418362880,100,14,180
120.195454,77000,87000,84000,17418362880,100,14,180
120.777980,78000,86000,84000,17418362880,100,14,180
121.339072,78000,87000,84000,17418362880,100,12,181
121.945036,78000,86000,85000,17418362880,100,16,182
122.527631,78000,86000,85000,17418362880,100,21,183
123.101094,78000,87000,85000,17418362880,100,15,183
123.622621,78000,87000,84000,17418362880,100,14,182
124.227579,78000,87000,85000,17418362880,100,13,181
124.810499,78000,86000,85000,17418362880,100,14,181
125.392005,78000,87000,85000,17418362880,100,18,183
125.973841,78000,87000,85000,17418362880,100,14,184
126.549688,78000,87000,86000,17418362880,100,25,186
127.109848,78000,87000,86000,17418362880,100,26,188
127.686994,78000,87000,86000,17418362880,100,20,188
128.263315,79000,87000,86000,17418362880,100,17,187
128.777015,79000,87000,86000,17418362880,100,23,187
129.372992,79000,87000,87000,17418362880,100,24,188
129.954932,79000,88000,87000,17418362880,100,23,189
130.527927,79000,87000,86000,17418362880,100,13,188
131.108421,79000,87000,86000,17418362880,100,13,186
131.662716,79000,88000,87000,17418362880,100,21,187
132.220258,80000,88000,87000,17418362880,100,25,189
132.815648,80000,88000,86000,17418362880,100,20,189
133.417040,79000,88000,87000,17418362880,100,17,190
133.936188,80000,88000,87000,17418362880,100,20,189
134.521264,79000,88000,86000,17418362880,100,16,188
135.097664,80000,88000,87000,17418362880,100,27,189
135.681675,80000,88000,86000,17418362880,100,13,187
136.283449,80000,89000,86000,17418362880,100,14,185
136.850683,80000,89000,87000,17418362880,100,18,184
137.422954,81000,89000,87000,17418362880,100,15,186
138.038831,81000,89000,87000,17418362880,100,13,187
138.658768,80000,89000,88000,17418362880,100,29,190
139.188464,80000,89000,88000,17418362880,100,21,190
139.781312,80000,89000,87000,17418362880,100,12,188
140.354932,81000,89000,87000,17418362880,100,16,187
140.959491,80000,90000,88000,17418362880,100,20,190
141.532274,81000,89000,88000,17418362880,100,19,193
142.115811,81000,90000,88000,17418362880,100,28,194
142.705141,81000,90000,88000,17418362880,100,22,194
143.275247,81000,82000,86000,17418362880,0,0,173
143.832335,79000,79000,85000,17418362880,0,0,137
144.460056,78000,79000,84000,17418362880,0,0,110
145.049137,79000,79000,84000,17418362880,0,0,92
145.631100,78000,78000,83000,17418362880,0,0,80
146.187124,78000,79000,83000,17418362880,99,26,84
146.741579,79000,87000,87000,17418362880,100,36,117
147.270944,80000,88000,88000,17418362880,100,36,140
147.792417,80000,87000,87000,17418362880,100,18,154
148.312532,80000,87000,87000,17418362880,100,23,164
148.833223,80000,88000,88000,17418362880,100,31,172
149.351247,80000,89000,88000,17418362880,100,27,178
149.863268,80000,89000,88000,17418362880,100,27,182
150.381292,80000,89000,88000,17418362880,100,29,185
150.906888,80000,89000,88000,17418362880,100,17,186
151.426345,81000,89000,88000,17418362880,100,21,188
151.946020,80000,89000,88000,17418362880,100,34,189
152.479701,80000,89000,89000,17418362880,100,34,192
153.003423,80000,90000,88000,17418362880,100,22,191
153.519614,81000,90000,88000,17418362880,100,22,191
154.034477,81000,90000,88000,17418362880,100,22,191
154.553508,81000,89000,89000,17418362880,100,27,191
155.077777,81000,90000,89000,17418362880,100,29,192
155.599245,80000,90000,89000,17418362880,100,30,194
156.115042,80000,91000,89000,17418362880,100,31,194
156.628064,81000,90000,88000,17418362880,100,19,192
157.145650,81000,90000,88000,17418362880,100,17,191
157.665061,81000,90000,87000,17418362880,100,10,187
158.179524,81000,90000,88000,17418362880,100,12,186
158.693258,81000,90000,88000,17418362880,100,9,186
159.207536,82000,91000,88000,17418362880,100,14,186
159.720745,81000,90000,88000,17418362880,100,12,184
160.232579,81000,91000,89000,17418362880,100,26,186
160.742999,82000,91000,89000,17418362880,100,28,188
161.254052,82000,91000,88000,17418362880,100,11,187
161.765825,82000,90000,88000,17418362880,100,13,186
162.275945,81000,91000,88000,17418362880,100,11,185
162.787874,82000,91000,90000,17418362880,100,35,188
163.295425,82000,91000,89000,17418375168,100,19,188
163.803636,82000,91000,89000,17418362880,100,14,187
164.313582,83000,91000,89000,17418362880,100,20,187
164.828971,82000,92000,90000,17418362880,100,26,189
165.338614,82000,91000,90000,17418362880,100,22,190
165.850013,83000,92000,90000,17418362880,100,18,190
166.362264,83000,92000,90000,17418362880,100,27,191
166.874063,83000,92000,91000,17418362880,100,36,192
167.383129,83000,92000,89000,17418362880,100,18,191
167.894101,83000,92000,89000,17418362880,100,12,188
168.409144,83000,92000,90000,17418362880,100,27,189
168.919294,83000,92000,90000,17418362880,100,27,191
169.434465,83000,92000,90000,17418362880,100,20,191
169.951719,83000,92000,90000,17418362880,100,16,191
170.472452,83000,92000,90000,17418362880,100,18,191
170.991364,83000,93000,90000,17418362880,100,18,190
171.503520,84000,93000,90000,17418362880,100,14,189
172.028277,83000,92000,89000,17418362880,100,13,188
172.567459,83000,92000,90000,17418362880,100,19,190
173.090607,84000,92000,90000,17418362880,100,14,188
173.621513,84000,92000,91000,17418362880,100,20,190
174.145632,84000,92000,90000,17418362880,100,19,190
174.661706,83000,93000,91000,17418362880,100,23,191
175.184634,84000,93000,89000,17418362880,100,12,188
175.699448,84000,94000,90000,17418362880,100,15,188
176.229947,84000,93000,91000,17418362880,100,18,190
176.749508,84000,93000,90000,17418362880,100,19,190
177.269531,84000,94000,90000,17418362880,100,10,188
177.787562,84000,93000,91000,17418362880,100,18,188
178.299580,83000,94000,91000,17418362880,100,28,191
178.812033,84000,93000,91000,17418362880,100,19,192
179.329012,84000,94000,91000,17418362880,100,24,192
179.847200,85000,94000,91000,17418362880,100,22,192
180.368689,85000,94000,91000,17418362880,100,25,193
180.897024,84000,94000,91000,17418362880,100,24,193
181.433753,84000,94000,91000,17418362880,100,15,193
181.947786,84000,94000,90000,17418362880,100,12,191
182.463580,85000,94000,90000,17418362880,100,14,190
182.987162,84000,94000,91000,17418362880,100,19,190
183.505463,85000,94000,92000,17418362880,100,27,193
184.027826,85000,95000,92000,17418362880,100,27,194
184.548854,86000,95000,92000,17418362880,100,24,195
185.069145,85000,94000,91000,17418362880,100,11,192
185.590039,85000,95000,91000,17418362880,100,14,192
186.108593,86000,94000,92000,17418362880,100,20,194
186.630145,86000,94000,92000,17418362880,100,18,194
187.151283,86000,94000,91000,17418362880,100,13,191
187.669259,86000,94000,91000,17418362880,100,18,191
188.190202,86000,95000,91000,17418362880,100,17,191
188.713177,86000,95000,92000,17418362880,100,17,192
189.238315,86000,95000,91000,17418362880,100,17,191
189.753202,86000,95000,91000,17418362880,100,16,190
190.262527,86000,96000,92000,17418362880,100,20,191
190.784475,87000,95000,92000,17418362880,100,24,193
191.307911,86000,96000,93000,17418362880,100,24,194
191.830711,87000,95000,91000,17418362880,100,13,192
192.349550,86000,95000,93000,17418362880,100,30,194
192.877629,87000,96000,92000,17418362880,100,14,194
193.383423,87000,95000,92000,17418362880,100,12,193
193.895673,87000,96000,92000,17418362880,100,18,193
194.416332,87000,96000,91000,17418362880,100,11,192
194.928665,87000,95000,93000,17418362880,100,25,194
195.437909,87000,96000,92000,17418362880,100,13,192
195.948170,87000,96000,92000,17418362880,100,10,191
196.467616,87000,96000,93000,17418362880,100,21,193
196.989732,87000,96000,93000,17418362880,100,18,194
197.501075,87000,96000,93000,17418362880,100,18,193
198.012754,87000,96000,92000,17418362880,100,12,192
198.524613,87000,95000,92000,17418362880,100,12,191
199.045468,87000,96000,94000,17418362880,100,32,195
199.594892,87000,97000,93000,17418362880,100,25,196
200.117507,88000,96000,93000,17418362880,100,14,195
200.632188,87000,96000,93000,17418362880,100,18,196
201.157924,88000,97000,94000,17418362880,100,30,198
201.684944,87000,96000,93000,17418362880,100,13,195
202.214555,88000,96000,93000,17418362880,100,18,195
202.742597,88000,97000,94000,17418362880,100,20,196
203.260574,88000,97000,93000,17418362880,100,17,196
203.782102,88000,97000,93000,17418362880,100,13,195
204.311393,88000,96000,93000,17418362880,100,17,194
204.839297,88000,97000,94000,17418362880,100,22,197
205.363451,88000,97000,93000,17418362880,100,17,195
205.884993,87000,97000,93000,17418362880,100,22,196
206.404534,87000,96000,93000,17418362880,100,16,195
206.923843,88000,97000,94000,17418362880,100,22,196
207.445499,88000,97000,94000,17418362880,100,33,198
207.973249,88000,98000,93000,17418362880,100,16,196
208.492182,88000,98000,93000,17418362880,100,13,193
209.007175,88000,97000,93000,17418362880,100,18,193
209.526464,88000,97000,93000,17418362880,100,12,193
210.051164,89000,97000,94000,17418362880,100,30,195
210.576230,89000,97000,94000,17418362880,100,20,195
211.096346,89000,98000,94000,17418362880,100,19,195
211.634163,88000,98000,94000,17418362880,100,25,195
212.150405,89000,98000,94000,17418362880,100,19,196
212.679115,89000,98000,94000,17418362880,100,20,196
213.205130,88000,97000,94000,17418362880,100,19,196
213.730694,89000,97000,94000,17418362880,100,23,196
214.256527,89000,97000,95000,17418362880,100,24,196
214.782868,89000,97000,95000,17418362880,100,25,195
215.304509,88000,97000,94000,17418362880,100,13,192
215.814528,89000,98000,93000,17418362880,100,12,190
216.330595,89000,98000,93000,17418362880,100,9,188
216.850940,89000,98000,94000,17418362880,100,15,189
217.369583,89000,98000,94000,17418362880,100,21,191
217.898753,90000,98000,94000,17418362880,100,21,192
218.417427,89000,98000,95000,17418362880,100,27,193
218.937636,89000,97000,94000,17418362880,100,12,191
219.459270,89000,98000,94000,17418362880,100,13,189
219.976679,89000,98000,94000,17418362880,100,14,188
220.498903,88000,90000,92000,17418362880,0,0,165
221.021118,88000,88000,91000,17418375168,0,0,137
221.537182,87000,87000,90000,17418362880,0,0,116
222.050715,86000,87000,90000,17418362880,0,0,100
222.575905,86000,87000,90000,17418362880,0,0,89
223.107295,86000,86000,89000,17418362880,0,0,81
223.625838,86000,95000,93000,17418362880,100,26,111
224.146322,87000,96000,93000,17418362880,100,26,136
224.664951,88000,96000,93000,17418362880,100,27,153
225.182876,87000,96000,94000,17418362880,100,31,167
225.695091,87000,96000,94000,17418362880,100,28,176
226.204320,88000,96000,94000,17418362880,100,28,183
226.725253,88000,97000,93000,17418362880,100,23,186
227.243518,88000,97000,93000,17418362880,100,17,189
227.765993,88000,97000,94000,17418362880,100,24,192
228.286146,88000,96000,95000,17418362880,100,33,195
228.803911,89000,97000,94000,17418362880,100,24,196
229.319892,89000,97000,95000,17418362880,100,32,197
229.857179,88000,96000,94000,17418362880,100,31,198
230.378916,88000,97000,95000,17418362880,100,26,197
230.888635,88000,98000,94000,17418362880,100,22,196
231.402076,89000,97000,94000,17418362880,100,23,197
231.930553,89000,97000,95000,17418362880,100,22,197
232.452391,88000,97000,95000,17418362880,100,27,198
232.968160,89000,96000,95000,17418362880,100,24,197
233.477479,89000,96000,95000,17418362880,100,22,195
233.990408,89000,97000,94000,17418362880,100,15,192
234.510878,88000,96000,95000,17418362880,100,21,191
235.043725,88000,96000,94000,17418362880,100,18,188
235.568301,89000,96000,95000,17418362880,100,22,187
236.085850,88000,96000,95000,17418362880,100,23,186
236.607531,89000,96000,95000,17418362880,100,18,182
237.127240,88000,96000,94000,17418362880,100,19,180
237.646723,88000,96000,94000,17418362880,100,19,179
238.170055,87000,96000,93000,17418362880,100,10,176
238.684011,89000,97000,94000,17418362880,100,15,177
239.808950,89000,97000,93000,17418362880,100,11,184
240.333787,89000,98000,94000,17418362880,100,16,186
240.860743,89000,98000,93000,17418362880,100,12,187
241.378689,89000,97000,95000,17418362880,100,26,190
241.898136,90000,98000,95000,17418362880,100,15,190
242.422883,89000,97000,94000,17418362880,100,9,188
242.939029,89000,98000,94000,17418362880,100,15,187
243.451975,90000,99000,94000,17418362880,100,18,189
243.963709,89000,98000,94000,17418362880,100,20,190
244.480685,89000,98000,94000,17418362880,100,16,190
244.999591,89000,98000,95000,17418362880,100,30,192
245.521591,89000,97000,95000,17418362880,100,21,191
246.040616,89000,97000,95000,17418362880,100,27,190
246.559130,89000,97000,94000,17418362880,100,10,187
247.078701,89000,97000,95000,17418362880,100,18,185
247.599089,89000,97000,95000,17418362880,100,22,183
248.120744,89000,96000,95000,17418362880,100,21,180
248.641399,88000,96000,94000,17418362880,100,15,176
249.160101,89000,97000,94000,17418362880,100,17,175
249.677827,89000,96000,94000,17418362880,100,11,172
250.196156,89000,97000,94000,17418362880,100,8,172
250.709162,89000,97000,95000,17418362880,100,17,174
251.228543,88000,97000,94000,17418362880,100,10,173
251.739090,89000,96000,95000,17418362880,100,28,175
252.253273,88000,97000,94000,17418362880,100,17,176
252.766261,89000,96000,94000,17418362880,100,16,177
253.288990,89000,97000,95000,17418362880,100,19,179
253.813324,89000,97000,95000,17418362880,100,19,179
254.332196,89000,96000,95000,17418362880,100,26,180
254.853736,89000,96000,95000,17418362880,100,21,178
255.368028,89000,95000,94000,17418362880,100,21,176
255.883312,89000,96000,95000,17418362880,100,20,175
256.403399,89000,96000,94000,17418362880,100,15,173
256.922549,89000,96000,94000,17418362880,100,12,170
257.443394,89000,96000,94000,17418362880,100,15,169
257.963742,89000,96000,94000,17418362880,100,11,169
258.475623,89000,97000,94000,17418362880,100,13,171
258.994358,89000,96000,94000,17418362880,100,14,173
259.518192,89000,97000,95000,17418362880,100,20,177
260.052768,89000,97000,95000,17418362880,100,12,179
260.575536,89000,96000,95000,17418362880,100,22,180
261.099406,89000,96000,95000,17418362880,100,24,180
261.620323,89000,96000,95000,17418362880,100,14,178
262.138426,89000,96000,94000,17418362880,100,11,176
262.659531,89000,96000,94000,17418362880,100,12,174
263.182130,89000,96000,94000,17418362880,100,18,174
263.701035,89000,96000,95000,17418362880,100,26,175
264.219713,89000,95000,95000,17418362880,100,25,174
264.743130,89000,96000,94000,17418362880,100,16,172
265.265930,89000,96000,93000,17418362880,100,9,169
265.799921,88000,97000,93000,17418362880,100,8,170
266.320529,89000,97000,93000,17418362880,100,10,171
266.830485,89000,97000,94000,17418362880,100,21,176
267.351743,88000,97000,95000,17418362880,100,24,180
267.869547,89000,97000,95000,17418362880,100,27,182
268.384300,89000,96000,94000,17418362880,100,14,181
268.902597,89000,96000,95000,17418362880,100,23,180
269.420877,88000,95000,94000,17418362880,100,8,176
269.940762,89000,97000,94000,17418362880,100,17,177
270.460203,89000,97000,94000,17418362880,100,14,177
270.978699,89000,96000,95000,17418362880,100,15,178
271.496786,89000,96000,95000,17418362880,100,28,179
272.015291,89000,96000,95000,17418362880,100,27,179
272.534838,89000,96000,94000,17418362880,100,19,177
273.046833,89000,96000,94000,17418362880,100,16,174
273.556683,89000,96000,93000,17418362880,100,12,172
274.063890,89000,97000,94000,17418362880,100,17,172
274.582878,89000,97000,94000,17418362880,100,16,174
275.095261,89000,97000,95000,17418362880,100,22,177
275.608496,89000,96000,95000,17418362880,100,23,178
276.132291,89000,97000,94000,17418362880,100,15,177
276.652340,89000,96000,94000,17418362880,100,13,177
277.171345,89000,96000,95000,17418362880,100,21,178
277.691295,89000,96000,94000,17418362880,100,12,177
278.215060,89000,97000,93000,17418362880,100,7,176
278.732331,89000,97000,95000,17418362880,100,12,178
279.250024,89000,97000,95000,17418362880,100,13,179
279.768266,90000,97000,95000,17418362880,100,18,181
280.289709,89000,97000,95000,17418362880,100,20,182
280.812292,89000,96000,95000,17418362880,100,21,181
281.332859,89000,95000,95000,17418362880,100,14,179
281.856162,89000,97000,94000,17418362880,100,15,176
282.374386,89000,96000,95000,17418362880,100,26,175
282.895752,89000,96000,94000,17418362880,100,11,172
283.405520,89000,96000,93000,17418362880,100,11,170
283.927305,89000,96000,94000,17418375168,100,14,170
284.444863,89000,96000,94000,17418362880,100,17,170
284.965251,89000,97000,94000,17418362880,100,15,171
285.504407,89000,96000,95000,17418362880,100,19,172
286.038005,89000,96000,95000,17418362880,100,22,174
286.564014,89000,96000,95000,17418362880,100,26,175
287.085365,89000,96000,94000,17418362880,100,11,172
287.602733,89000,96000,94000,17418362880,100,17,171
288.123579,89000,96000,94000,17418362880,100,15,169
288.662356,89000,96000,93000,17418362880,100,10,169
289.183432,89000,96000,94000,17418375168,100,11,170
289.692393,89000,96000,95000,17418362880,100,18,173
290.206136,89000,97000,95000,17418362880,100,21,175
290.733080,88000,97000,94000,17418362880,100,11,174
