timestamp,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1,power
0.001595,40000,37000,17187405824,0,0,138
0.561437,41000,38000,17187422208,99,4,446
1.099063,44000,40000,17187422208,97,8,456
1.632226,47000,41000,17187422208,99,8,473
2.175501,49000,41000,17187422208,98,8,471
2.708959,50000,42000,17187422208,99,8,473
3.259655,51000,42000,17187422208,99,8,483
3.809819,52000,42000,17187422208,99,8,479
4.348587,52000,42000,17187422208,99,8,459
4.880607,53000,42000,17187422208,98,8,477
5.422401,53000,43000,17187422208,99,8,461
5.972874,53000,43000,17187422208,99,8,472
6.509895,53000,42000,17187422208,96,8,464
7.036858,53000,43000,17187422208,99,8,524
7.648940,53000,43000,17187422208,99,8,500
8.226988,54000,43000,17187422208,99,8,509
8.802018,54000,43000,17187422208,99,8,510
9.371207,54000,43000,17187422208,99,8,575
10.076243,54000,43000,17187422208,100,8,494
10.647178,54000,43000,17187422208,99,8,493
11.201064,54000,43000,17187422208,97,8,482
11.740687,54000,44000,17187422208,99,8,459
12.277091,54000,44000,17187422208,99,8,492
12.863314,54000,43000,17187422208,95,8,513
13.449247,54000,44000,17187422208,99,8,512
14.100195,55000,44000,17187422208,99,8,492
14.654873,55000,44000,17187422208,96,8,504
15.224422,55000,44000,17187422208,99,8,545
15.912549,55000,44000,17187422208,100,8,481
16.447407,55000,44000,17187422208,86,7,485
16.998627,55000,44000,17187422208,99,8,478
17.536371,55000,44000,17187422208,99,8,481
18.074007,55000,45000,17187422208,99,8,464
18.614040,55000,45000,17187422208,99,8,479
19.152926,55000,45000,17187422208,87,7,464
19.677726,55000,45000,17187422208,99,8,480
20.217581,53000,42000,17187422208,17,1,96
20.757740,48000,41000,17187422208,0,0,89
21.287561,45000,41000,17187422208,0,0,89
21.828571,43000,40000,17187422208,0,0,91
22.383699,42000,40000,17187422208,0,0,88
22.925890,41000,40000,17187422208,0,0,373
23.507661,45000,43000,17187422208,99,8,476
24.066705,48000,43000,17187422208,97,8,478
24.614178,51000,44000,17187422208,99,8,463
25.139725,52000,44000,17187422208,98,8,473
25.677342,53000,44000,17187422208,99,8,485
26.230661,54000,45000,17187422208,99,8,479
26.771834,54000,45000,17187422208,96,8,486
27.351724,55000,45000,17187422208,99,8,453
27.925884,55000,45000,17187422208,99,8,478
28.463877,55000,45000,17187422208,99,8,484
29.003044,55000,45000,17187422208,99,8,467
29.532128,55000,45000,17187422208,97,8,498
30.096065,55000,45000,17187422208,99,8,423
30.633604,55000,45000,17187422208,99,8,486
31.197928,56000,45000,17187422208,94,8,491
31.755974,56000,45000,17187422208,99,8,475
32.292050,56000,45000,17187422208,98,8,475
32.829106,56000,45000,17187422208,99,8,428
33.366719,56000,45000,17187422208,99,8,479
33.903779,56000,45000,17187422208,99,8,500
34.492619,56000,45000,17187422208,100,8,474
35.030155,56000,45000,17187422208,98,8,501
35.623292,56000,45000,17187422208,100,8,474
36.171466,56000,45000,17187422208,99,8,487
36.721297,56000,46000,17187422208,97,8,481
37.261204,56000,46000,17187422208,99,8,473
37.793834,56000,46000,17187422208,98,8,497
38.343952,56000,46000,17187422208,99,8,489
38.917411,57000,46000,17187422208,99,8,507
39.487430,57000,46000,17187422208,98,8,483
40.024131,57000,46000,17187422208,99,8,447
40.560480,57000,46000,17187422208,99,8,493
41.107542,57000,46000,17187422208,99,8,491
41.661495,57000,46000,17187422208,99,8,490
42.210545,57000,46000,17187422208,98,8,486
42.759563,56000,45000,17187422208,63,3,114
43.297854,51000,43000,17187422208,0,0,90
43.844799,47000,42000,17187422208,0,0,90
44.373717,45000,42000,17187422208,0,0,89
44.921046,43000,41000,17187422208,0,0,89
45.460946,42000,41000,17187422208,0,0,89
45.999731,44000,43000,17187422208,89,5,465
46.538741,48000,45000,17187422208,99,8,498
47.140067,51000,45000,17187422208,99,8,477
47.687108,53000,45000,17187422208,99,8,462
48.217758,54000,45000,17187422208,99,8,510
48.789140,55000,45000,17187422208,97,8,491
49.342750,56000,46000,17187422208,99,8,472
49.907161,56000,46000,17187422208,99,8,474
50.455181,56000,46000,17187422208,99,8,474
50.997041,56000,46000,17187422208,99,8,495
51.581905,57000,46000,17187422208,99,8,493
52.134040,57000,46000,17187422208,99,8,446
52.672659,57000,46000,17187422208,99,8,504
53.263028,57000,46000,17187422208,97,8,498
53.825034,57000,46000,17187422208,99,8,510
54.424019,57000,46000,17187422208,99,8,507
54.990025,57000,46000,17187422208,99,8,475
55.552175,57000,46000,17187422208,99,8,489
56.101180,57000,47000,17187422208,99,8,496
56.686358,57000,46000,17187422208,99,8,479
57.246195,57000,46000,17187422208,99,8,497
57.801785,57000,46000,17187422208,93,8,473
58.336193,57000,47000,17187422208,99,8,483
58.872987,57000,47000,17187422208,99,8,478
59.406334,57000,46000,17187422208,99,8,468
59.941660,57000,46000,17187422208,99,8,484
60.483029,57000,46000,17187422208,90,8,471
61.021439,57000,46000,17187422208,99,8,486
61.594410,57000,47000,17187422208,99,8,491
62.154420,57000,47000,17187422208,99,8,474
62.689537,57000,47000,17187422208,99,8,487
63.233427,57000,47000,17187422208,93,8,493
63.784455,57000,46000,17187422208,99,8,474
64.311926,57000,47000,17187422208,99,8,483
64.849236,57000,47000,17187422208,99,8,471
65.387285,57000,46000,17187422208,92,4,117
65.945848,52000,44000,17187422208,0,0,90
66.485029,48000,43000,17187422208,0,0,89
67.036085,46000,42000,17187422208,0,0,89
67.586038,44000,42000,17187422208,0,0,89
68.144895,43000,42000,17187422208,0,0,89
68.685703,45000,44000,17187422208,95,6,425
69.253339,49000,45000,17187422208,99,8,491
69.811853,52000,45000,17187422208,96,8,473
70.351946,54000,46000,17187422208,99,8,477
70.897130,55000,46000,17187422208,98,8,474
71.434828,56000,46000,17187422208,99,8,430
71.972914,56000,46000,17187422208,99,8,486
72.529026,56000,46000,17187422208,97,8,474
73.067919,57000,46000,17187422208,99,8,466
73.605941,57000,46000,17187422208,98,8,471
74.144393,57000,46000,17187422208,99,8,435
74.674173,57000,46000,17187422208,99,8,503
