timestamp,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1,power
0.000924,39000,32000,32521781248,3,0,-1
0.568088,39000,33000,32521781248,94,2,-1
1.104748,40000,33000,32521797632,88,2,-1
1.646838,40000,34000,32521797632,92,3,-1
2.198796,40000,35000,32521797632,95,4,-1
2.738886,41000,35000,32521797632,96,4,-1
3.291517,41000,35000,32521797632,98,4,-1
3.862941,41000,35000,32521797632,98,4,-1
4.428991,41000,35000,32521797632,99,4,-1
4.993629,41000,35000,32521797632,99,4,-1
5.544021,41000,35000,32521797632,99,4,-1
6.105119,41000,35000,32521797632,99,4,-1
6.667277,41000,35000,32521797632,91,4,-1
7.215092,41000,35000,32521797632,95,4,-1
7.762139,41000,35000,32521797632,96,4,-1
8.306765,41000,35000,32521797632,98,4,-1
8.870179,41000,35000,32521797632,98,4,-1
9.419363,41000,36000,32521797632,99,4,-1
9.984232,41000,35000,32521797632,99,4,-1
10.530885,41000,36000,32521797632,99,4,-1
11.074260,41000,35000,32521797632,99,4,-1
11.636355,42000,36000,32521797632,86,4,-1
12.176333,42000,35000,32521797632,92,4,-1
12.735357,42000,36000,32521797632,94,4,-1
13.293362,42000,35000,32521797632,97,4,-1
13.846404,42000,36000,32521797632,97,4,-1
14.406507,42000,36000,32521797632,98,4,-1
14.961447,42000,36000,32521797632,99,4,-1
15.523484,42000,36000,32521797632,99,4,-1
16.093543,42000,36000,32521797632,99,4,-1
16.654780,42000,36000,32521797632,99,4,-1
17.209455,42000,36000,32521797632,92,4,-1
17.766726,42000,36000,32521797632,94,4,-1
18.313611,42000,36000,32521797632,97,4,-1
18.852648,42000,36000,32521797632,97,4,-1
19.428674,42000,36000,32521797632,98,4,-1
19.995688,42000,36000,32521797632,99,4,-1
20.543838,42000,36000,32521797632,99,4,-1
21.093903,42000,36000,32521797632,99,4,-1
21.647782,42000,36000,32521797632,99,4,-1
22.187790,42000,36000,32521797632,91,4,-1
22.730002,42000,36000,32521797632,90,4,-1
23.276449,42000,36000,32521797632,95,4,-1
23.845872,42000,36000,32521797632,96,4,-1
24.392150,42000,36000,32521797632,98,4,-1
24.936309,42000,36000,32521797632,98,4,-1
25.489111,42000,36000,32521797632,99,5,-1
26.033542,42000,36000,32521797632,99,5,-1
26.604003,42000,36000,32521797632,99,5,-1
27.152027,42000,36000,32521797632,99,5,-1
27.710058,42000,36000,32521797632,87,4,-1
28.250358,42000,36000,32521797632,93,4,-1
28.795313,42000,36000,32521797632,94,4,-1
29.339172,42000,36000,32521797632,96,5,-1
29.887293,42000,36000,32521797632,97,4,-1
30.420067,42000,36000,32521797632,98,5,-1
30.973305,42000,36000,32521797632,98,5,-1
31.517196,42000,36000,32521797632,99,5,-1
32.077461,42000,36000,32521797632,99,5,-1
32.631452,42000,37000,32521797632,99,5,-1
33.191465,42000,36000,32521797632,99,5,-1
33.780318,42000,36000,32521797632,92,4,-1
34.331425,42000,36000,32521797632,95,4,-1
34.888603,42000,36000,32521797632,97,4,-1
35.441245,42000,36000,32521797632,98,4,-1
36.014195,42000,36000,32521797632,99,4,-1
36.568686,42000,36000,32521797632,99,4,-1
37.131455,42000,36000,32521797632,99,4,-1
37.667461,43000,36000,32521797632,99,4,-1
38.206815,42000,36000,32521797632,99,4,-1
38.759117,43000,36000,32521797632,88,4,-1
39.324732,43000,36000,32521797632,95,4,-1
39.886716,42000,36000,32521797632,96,4,-1
40.444757,43000,36000,32521797632,98,4,-1
40.993587,42000,36000,32521797632,98,4,-1
41.566611,42000,36000,32521797632,99,4,-1
42.111623,42000,36000,32521797632,99,4,-1
