timestamp,rocm_smi:::temp_current:device=0:sensor=0,rocm_smi:::temp_current:device=0:sensor=1,rocm_smi:::temp_current:device=0:sensor=2,rocm_smi:::mem_usage_VRAM:device=0,rocm_smi:::busy_percent:device=0,rocm_smi:::memory_busy_percent:device=0,power
149.870650,83000,94000,91000,17418354688,100,26,160
150.394242,84000,93000,90000,17418354688,100,28,172
150.922622,84000,93000,91000,17418354688,100,28,183
151.449710,84000,93000,91000,17418354688,100,34,190
151.975604,85000,93000,92000,17418354688,100,25,194
152.510969,84000,94000,92000,17418354688,100,27,197
153.037045,84000,94000,91000,17418354688,100,31,199
153.562926,85000,95000,92000,17418354688,100,23,201
154.088633,84000,94000,91000,17418354688,100,20,201
154.608322,85000,95000,92000,17418354688,100,27,202
155.127637,85000,94000,91000,17418354688,100,22,201
155.642385,86000,94000,92000,17418354688,100,23,201
156.161177,85000,95000,91000,17418354688,100,16,201
156.687158,86000,95000,92000,17418354688,100,22,202
157.212031,85000,95000,91000,17418354688,100,29,203
157.739929,86000,95000,92000,17418354688,100,35,205
158.266782,86000,95000,92000,17418354688,100,21,204
158.792325,86000,95000,91000,17418354688,100,16,203
159.317829,86000,95000,91000,17418354688,100,24,203
159.846389,86000,96000,92000,17418354688,100,28,204
160.366902,87000,95000,92000,17418354688,100,36,205
160.890315,87000,95000,91000,17418354688,100,18,204
161.428933,87000,95000,93000,17418354688,100,22,204
161.973304,87000,95000,93000,17418354688,100,26,204
162.531971,86000,96000,92000,17418354688,100,22,205
163.069033,86000,96000,92000,17418354688,100,22,205
163.610541,87000,96000,92000,17418354688,100,26,206
164.152054,87000,97000,94000,17418354688,100,24,207
164.735317,87000,96000,93000,17418354688,100,17,205
165.336726,87000,96000,92000,17418366976,100,13,204
165.857283,88000,97000,93000,17418354688,100,34,205
166.469298,88000,96000,92000,17418354688,100,15,204
167.082302,87000,97000,93000,17418354688,100,25,206
167.699245,88000,97000,91000,17418354688,100,12,204
168.279339,88000,96000,93000,17418354688,100,23,206
168.877368,87000,97000,94000,17418354688,100,25,207
169.484730,88000,97000,92000,17418354688,100,20,206
170.083376,88000,97000,94000,17418354688,100,20,207
170.659382,88000,97000,93000,17418366976,100,22,207
171.178842,88000,97000,93000,17418354688,100,26,207
171.803566,89000,97000,94000,17418354688,100,25,208
172.424662,88000,97000,94000,17418354688,100,18,206
173.019472,88000,98000,94000,17418354688,100,16,205
173.595722,89000,97000,94000,17418354688,100,19,204
174.182283,89000,98000,93000,17418354688,100,14,203
174.784862,89000,97000,94000,17418354688,100,19,204
175.405352,89000,98000,95000,17418354688,100,28,205
176.125567,89000,97000,95000,17418354688,100,24,203
176.713784,88000,96000,94000,17418354688,100,13,199
177.318715,88000,97000,94000,17418354688,100,17,196
177.939946,89000,97000,94000,17418354688,100,17,194
178.545955,89000,98000,93000,17418354688,100,13,193
179.131979,88000,98000,93000,17418354688,100,12,195
179.701908,89000,98000,94000,17418354688,100,18,197
180.285944,89000,98000,94000,17418354688,100,15,197
180.894947,89000,98000,94000,17418354688,100,12,196
181.418805,89000,99000,94000,17418354688,100,15,196
181.990846,89000,99000,94000,17418354688,100,16,196
182.621364,89000,98000,95000,17418354688,100,18,198
183.233002,89000,98000,94000,17418354688,100,11,197
183.817362,89000,98000,94000,17418354688,100,14,196
184.399306,89000,98000,94000,17418354688,100,13,195
185.004543,89000,97000,94000,17418354688,100,15,194
185.626015,89000,98000,94000,17418354688,100,13,192
186.225150,89000,98000,94000,17418354688,100,10,190
186.816856,90000,98000,94000,17418354688,100,15,188
187.436783,89000,98000,95000,17418354688,100,15,188
188.046141,89000,98000,94000,17418354688,100,9,187
188.654361,89000,98000,95000,17418354688,100,18,188
189.237722,89000,98000,94000,17418354688,100,9,186
189.827304,89000,97000,96000,17418354688,100,25,189
190.424000,89000,97000,95000,17418354688,100,14,187
191.046376,89000,96000,95000,17418354688,100,22,184
191.561091,90000,96000,94000,17418354688,100,16,180
192.161688,89000,96000,94000,17418354688,100,11,175
192.782361,89000,96000,95000,17418354688,100,17,175
193.394930,89000,96000,95000,17418354688,100,20,175
193.989559,89000,96000,94000,17418354688,100,16,172
194.591075,88000,95000,94000,17418354688,100,9,167
195.170860,89000,95000,94000,17418354688,100,16,167
195.772481,88000,96000,93000,17418354688,100,11,166
196.352827,88000,96000,94000,17418354688,100,14,167
196.875104,88000,95000,95000,17418354688,100,22,169
197.470390,89000,96000,94000,17418354688,100,10,169
198.036745,88000,96000,93000,17418354688,100,12,169
198.615562,89000,96000,94000,17418354688,100,15,172
199.197713,89000,96000,95000,17418354688,100,18,176
199.793627,89000,96000,94000,17418354688,100,13,176
200.399721,89000,96000,95000,17418354688,100,22,180
201.026392,89000,96000,95000,17418354688,100,21,181
201.629156,89000,96000,94000,17418354688,100,14,177
202.229809,89000,96000,93000,17418354688,100,8,174
202.826652,89000,97000,93000,17418354688,100,12,176
203.429195,89000,97000,94000,17418354688,100,15,180
204.040994,89000,97000,94000,17418354688,100,11,181
204.640183,89000,97000,93000,17418354688,100,9,180
205.218422,89000,97000,94000,17418354688,100,10,183
205.817407,89000,97000,95000,17418354688,100,24,188
206.427677,89000,97000,94000,17418354688,100,16,188
206.948363,89000,97000,95000,17418354688,100,18,187
207.528247,89000,97000,94000,17418354688,100,9,184
208.140009,89000,98000,94000,17418354688,100,13,184
208.702489,89000,98000,93000,17418354688,100,9,183
209.320068,89000,98000,95000,17418354688,100,15,187
209.934960,89000,97000,95000,17418354688,100,15,188
210.534579,89000,98000,94000,17418354688,100,11,187
211.138950,89000,97000,95000,17418354688,100,15,189
211.752197,89000,97000,95000,17418354688,100,21,189
212.272736,89000,96000,95000,17418354688,100,21,185
212.904226,89000,96000,94000,17418354688,100,10,181
213.523699,89000,97000,94000,17418354688,100,12,179
214.099492,89000,96000,94000,17418354688,100,12,177
214.695873,89000,97000,94000,17418354688,100,15,176
215.310424,89000,96000,94000,17418354688,100,13,175
215.935133,89000,96000,94000,17418354688,100,11,174
216.524745,89000,97000,94000,17418354688,100,14,175
217.049077,89000,97000,94000,17418354688,100,11,176
217.666817,89000,97000,95000,17418354688,100,19,178
218.288475,89000,96000,94000,17418354688,100,14,177
218.885841,89000,97000,93000,17418354688,100,9,176
219.482222,90000,97000,95000,17418354688,100,22,179
220.063917,90000,96000,95000,17418354688,100,22,180
220.684317,89000,96000,95000,17418354688,100,20,178
221.284574,89000,96000,93000,17418354688,100,12,174
221.868713,89000,96000,94000,17418354688,100,15,172
222.387248,89000,95000,95000,17418354688,100,21,173
222.989723,89000,96000,94000,17418354688,100,9,169
223.567678,88000,96000,94000,17418354688,100,26,170
224.147730,88000,89000,91000,17418354688,0,0,139
224.714728,88000,88000,91000,17418354688,0,0,116
225.299149,87000,87000,90000,17418354688,0,0,99
225.905867,86000,87000,90000,17418354688,0,0,86
226.502070,86000,86000,89000,17418354688,0,0,78
227.112876,88000,96000,94000,17418354688,100,37,113
227.641124,87000,96000,94000,17418354688,100,29,140
228.216067,88000,96000,94000,17418354688,100,22,161
228.796645,89000,97000,94000,17418354688,100,28,175
229.364253,88000,97000,94000,17418354688,100,24,185
229.919300,88000,97000,94000,17418354688,100,22,191
230.501732,89000,97000,94000,17418354688,100,19,195
231.070387,89000,97000,95000,17418354688,100,24,198
231.644358,89000,98000,95000,17418354688,100,18,200
232.210096,88000,98000,95000,17418354688,100,29,201
232.732110,89000,97000,94000,17418354688,100,26,201
233.299222,89000,97000,95000,17418354688,100,23,202
233.841414,89000,96000,95000,17418354688,100,29,200
234.404393,89000,96000,95000,17418354688,100,28,197
234.928225,89000,96000,95000,17418354688,100,31,194
235.449648,89000,96000,95000,17418354688,100,22,189
235.977014,89000,96000,95000,17418354688,100,20,186
236.502850,89000,95000,95000,17418354688,100,21,183
237.048844,89000,95000,95000,17418354688,100,21,180
237.571100,89000,95000,95000,17418354688,100,26,177
238.097521,89000,95000,94000,17418354688,100,17,173
238.622422,88000,95000,94000,17418354688,100,20,171
239.145034,89000,94000,94000,17418354688,100,18,170
239.670008,88000,94000,94000,17418354688,100,20,170
240.193904,88000,95000,94000,17418354688,100,18,170
240.707960,89000,95000,94000,17418354688,100,22,171
241.227692,88000,96000,94000,17418354688,100,17,171
241.751844,88000,95000,93000,17418354688,100,8,168
242.277657,88000,96000,93000,17418354688,100,11,169
242.799013,89000,97000,94000,17418354688,100,23,175
243.321691,88000,97000,93000,17418354688,100,13,178
243.841106,89000,98000,94000,17418354688,100,15,181
244.359682,89000,98000,94000,17418354688,100,11,187
244.884057,89000,98000,95000,17418354688,100,25,191
245.407680,89000,97000,95000,17418354688,100,22,192
245.931333,89000,98000,94000,17418354688,100,10,190
246.455694,89000,98000,95000,17418354688,100,18,192
246.979003,89000,97000,95000,17418354688,100,24,195
247.509289,89000,97000,94000,17418354688,100,13,194
248.038381,89000,97000,95000,17418354688,100,16,194
248.568809,89000,98000,94000,17418354688,100,15,191
249.091207,89000,97000,94000,17418354688,100,19,190
249.622932,90000,97000,95000,17418354688,100,15,187
250.153603,89000,97000,94000,17418354688,100,18,185
250.681910,89000,98000,94000,17418354688,100,15,183
251.203022,89000,97000,95000,17418354688,100,14,182
251.726007,90000,96000,94000,17418354688,100,11,182
252.258417,89000,98000,95000,17418354688,100,16,183
252.786354,89000,97000,95000,17418354688,100,13,182
253.313020,89000,97000,94000,17418354688,100,11,182
253.841570,90000,96000,94000,17418354688,100,15,181
254.368353,89000,97000,94000,17418354688,100,14,180
254.900100,89000,96000,95000,17418354688,100,28,181
255.425787,89000,96000,95000,17418354688,100,20,179
255.955711,89000,96000,94000,17418354688,100,9,176
256.479417,89000,96000,95000,17418354688,100,18,173
257.005717,89000,95000,95000,17418354688,100,20,172
257.532535,89000,95000,95000,17418354688,100,19,170
258.054915,89000,95000,94000,17418354688,100,11,165
258.579404,89000,95000,93000,17418354688,100,10,162
259.103442,89000,95000,93000,17418354688,100,8,162
259.630427,89000,95000,93000,17418354688,100,8,161
260.159348,89000,95000,94000,17418354688,100,16,163
260.683048,89000,95000,95000,17418354688,100,25,166
261.207508,89000,95000,95000,17418354688,100,23,167
261.740592,89000,95000,95000,17418354688,100,22,165
262.276039,88000,95000,94000,17418354688,100,10,162
262.801469,89000,95000,94000,17418354688,100,13,160
263.323497,89000,95000,95000,17418354688,100,18,162
263.849643,88000,95000,94000,17418354688,100,11,161
264.375704,89000,95000,94000,17418354688,100,18,162
264.901854,89000,95000,94000,17418354688,100,20,163
265.425966,89000,95000,95000,17418354688,100,27,165
265.952090,88000,95000,95000,17418354688,100,26,165
266.477587,88000,95000,93000,17418354688,100,10,161
267.000819,88000,94000,94000,17418354688,100,12,161
267.525083,88000,95000,94000,17418354688,100,21,163
268.047356,88000,95000,94000,17418354688,100,16,163
268.570492,89000,95000,93000,17418354688,100,12,162
269.088694,89000,95000,94000,17418354688,100,12,162
269.607716,89000,95000,93000,17418354688,100,10,162
270.126311,88000,96000,94000,17418354688,100,17,166
270.651849,88000,96000,94000,17418354688,100,23,171
271.178864,89000,96000,95000,17418354688,100,23,174
271.704027,89000,96000,94000,17418354688,100,20,176
272.227858,88000,96000,95000,17418354688,100,29,179
272.753003,89000,96000,94000,17418354688,100,15,177
273.274396,88000,96000,95000,17418354688,100,26,177
273.816510,89000,96000,95000,17418354688,100,28,178
274.334960,88000,96000,95000,17418354688,100,17,176
274.853063,88000,96000,94000,17418354688,100,17,174
275.368712,89000,95000,95000,17418354688,100,21,173
275.897127,89000,96000,93000,17418354688,100,13,169
276.427352,89000,96000,94000,17418354688,100,17,168
276.954960,88000,96000,94000,17418354688,100,14,168
277.469739,88000,96000,94000,17418354688,100,14,169
277.988476,89000,97000,94000,17418354688,100,21,171
278.505850,89000,96000,95000,17418354688,100,22,175
279.029156,89000,96000,95000,17418354688,100,19,175
279.557178,89000,97000,93000,17418354688,100,11,174
280.084662,88000,96000,95000,17418354688,100,24,176
280.612536,89000,96000,95000,17418354688,100,24,177
281.135359,89000,95000,95000,17418354688,100,20,177
281.659409,88000,96000,94000,17418354688,100,13,174
282.184524,89000,96000,94000,17418354688,100,14,173
282.717701,89000,96000,94000,17418354688,100,16,175
283.259736,88000,96000,95000,17418354688,100,26,177
283.782439,89000,96000,95000,17418354688,100,29,177
284.308656,89000,96000,95000,17418354688,100,22,176
284.824028,89000,95000,95000,17418354688,100,15,174
285.341066,89000,96000,94000,17418354688,100,11,170
285.870012,89000,96000,93000,17418354688,100,9,167
286.394501,89000,96000,93000,17418354688,100,11,167
286.911943,89000,97000,94000,17418354688,100,14,169
287.432629,89000,96000,94000,17418366976,100,20,172
287.948742,89000,95000,95000,17418354688,100,22,174
288.470202,88000,96000,94000,17418354688,100,13,173
288.991842,88000,96000,95000,17418354688,100,19,174
289.517690,89000,96000,95000,17418354688,100,21,174
290.040725,89000,95000,95000,17418354688,100,28,175
290.564864,89000,95000,95000,17418354688,100,21,174
291.091184,88000,95000,95000,17418354688,100,27,176
291.617205,88000,96000,94000,17418354688,100,15,173
292.140720,88000,95000,94000,17418354688,100,16,170
292.664719,88000,96000,94000,17418366976,100,15,169
293.186760,89000,96000,93000,17418354688,100,10,167
293.711565,89000,96000,94000,17418354688,100,15,168
294.223104,88000,97000,94000,17418354688,100,12,169
