timestamp,rocm_smi:::gpu_clk_freq_System:device=1:idx=0,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1
157.458030,500000000,36000,37000,81947459584,0,0
157.959055,500000000,36000,37000,81947459584,0,0
158.460073,500000000,36000,37000,81947459584,0,0
158.961098,500000000,35000,37000,81947459584,0,0
159.462123,500000000,35000,37000,81947459584,0,0
159.962899,500000000,35000,37000,81947459584,24,0
160.463553,500000000,39000,38000,81947459584,95,0
160.966567,500000000,42000,38000,81947459584,89,0
161.466981,500000000,43000,38000,81947459584,94,0
161.974299,500000000,44000,39000,81947459584,88,0
162.475048,500000000,45000,39000,81947459584,96,0
162.985062,500000000,46000,39000,81947459584,84,0
163.486074,500000000,46000,39000,81947459584,96,0
163.987106,500000000,46000,39000,81947459584,88,0
164.487756,500000000,44000,38000,81947459584,58,0
164.988372,500000000,41000,38000,81947459584,0,0
165.489386,500000000,39000,38000,81947459584,0,0
165.990423,500000000,38000,37000,81947459584,0,0
166.491232,500000000,37000,38000,81947459584,0,0
166.992539,500000000,36000,37000,81947459584,0,0
167.493493,500000000,36000,37000,81947459584,0,0
167.994505,500000000,36000,37000,81947459584,0,0
168.495555,500000000,36000,37000,81947459584,0,0
168.996557,500000000,36000,37000,81947459584,0,0
169.497345,500000000,36000,37000,81947459584,44,0
169.998393,500000000,39000,38000,81947459584,88,0
170.499413,500000000,42000,38000,81947459584,95,0
171.000440,500000000,44000,38000,81947459584,90,0
171.501082,500000000,45000,39000,81947459584,95,0
172.001492,500000000,45000,39000,81947459584,97,0
172.502125,500000000,46000,39000,81947459584,94,0
173.002543,500000000,46000,38000,81947459584,98,0
173.503191,500000000,46000,39000,81947459584,94,0
174.003606,500000000,44000,38000,81947459584,98,0
174.504875,500000000,41000,38000,81947459584,1,0
175.005874,500000000,39000,38000,81947459584,0,0
175.506898,500000000,38000,38000,81947459584,0,0
176.007937,500000000,37000,38000,81947459584,0,0
176.508945,500000000,36000,38000,81947459584,0,0
177.009973,500000000,36000,37000,81947459584,0,0
177.510993,500000000,36000,37000,81947459584,0,0
178.012027,500000000,35000,37000,81947459584,0,0
178.513042,500000000,35000,37000,81947459584,0,0
179.014067,500000000,36000,37000,81947459584,0,0
179.514857,500000000,39000,38000,81947459584,93,0
180.015888,500000000,42000,38000,81947459584,98,0
180.516915,500000000,43000,39000,81947459584,95,0
181.017948,500000000,45000,39000,81947459584,98,0
181.518555,500000000,45000,39000,81947459584,93,0
182.018974,500000000,46000,39000,81947459584,97,0
182.519617,500000000,46000,39000,81947459584,94,0
183.020032,500000000,46000,38000,81947459584,98,0
183.521047,500000000,45000,38000,81947459584,85,0
184.022293,500000000,42000,38000,81947459584,1,0
184.523342,500000000,40000,38000,81947459584,0,0
185.024332,500000000,38000,38000,81947459584,0,0
185.525367,500000000,37000,38000,81947459584,0,0
186.026385,500000000,36000,37000,81947459584,0,0
186.527417,500000000,36000,37000,81947459584,0,0
187.028434,500000000,36000,37000,81947459584,0,0
187.529466,500000000,36000,37000,81947459584,0,0
188.030482,500000000,35000,37000,81947459584,0,0
188.531274,500000000,35000,37000,81947459584,16,0
189.031939,500000000,39000,38000,81947459584,97,0
189.532345,500000000,42000,38000,81947459584,95,0
190.032992,500000000,43000,38000,81947459584,98,0
190.533415,500000000,45000,39000,81947459584,92,0
191.034020,500000000,45000,39000,81947459584,98,0
191.534432,500000000,46000,39000,81947459584,93,0
192.035450,500000000,46000,39000,81947459584,97,0
192.536479,500000000,46000,39000,81947459584,90,0
193.037502,500000000,45000,38000,81947459584,61,0
193.538353,500000000,42000,38000,81947459584,0,0
194.039747,500000000,40000,38000,81947459584,0,0
194.540587,500000000,38000,38000,81947459584,0,0
195.041686,500000000,37000,37000,81947459584,0,0
195.542266,500000000,37000,38000,81947459584,0,0
196.042773,500000000,37000,37000,81947459584,0,0
196.543294,500000000,36000,38000,81947459584,0,0
197.043716,500000000,36000,37000,81947459584,0,0
197.544725,500000000,36000,37000,81947459584,0,0
