timestamp,rocm_smi:::gpu_clk_freq_System:device=0:idx=0,rocm_smi:::temp_current:device=0:sensor=1,rocm_smi:::temp_current:device=0:sensor=2,rocm_smi:::mem_usage_VRAM:device=0,rocm_smi:::busy_percent:device=0,rocm_smi:::memory_busy_percent:device=0
47.792772,500000000,40000,54000,54860365824,0,0
47.893550,500000000,41000,54000,54860365824,0,0
47.994353,500000000,41000,54000,54860365824,0,0
48.095172,500000000,40000,52000,54860365824,0,0
48.195884,500000000,40000,53000,54860365824,0,0
48.296566,500000000,41000,53000,54860365824,0,0
48.397282,500000000,40000,53000,54860365824,0,0
48.498148,500000000,40000,53000,54860365824,0,0
48.598848,500000000,41000,53000,54860365824,0,0
48.699546,500000000,41000,53000,54860365824,0,0
48.800230,500000000,40000,53000,54860365824,0,0
48.900919,500000000,40000,53000,54860365824,0,0
49.001611,500000000,40000,53000,54860365824,0,0
49.102252,500000000,41000,53000,54860365824,0,0
49.202957,500000000,40000,53000,54860365824,0,0
49.303644,500000000,40000,53000,54860365824,0,0
49.404355,500000000,40000,53000,54860365824,0,0
49.505223,500000000,41000,53000,54860365824,0,0
49.605946,500000000,40000,53000,54860365824,0,0
49.706686,500000000,40000,53000,54860365824,0,0
49.807367,500000000,41000,53000,54860365824,0,0
49.908157,500000000,40000,53000,54860365824,0,0
50.008835,500000000,40000,53000,54860365824,0,0
50.109560,500000000,41000,53000,54860365824,0,0
50.210272,500000000,40000,53000,54860365824,0,0
50.310984,500000000,40000,53000,54860365824,0,0
50.411680,500000000,40000,53000,54860365824,0,0
50.512376,500000000,40000,53000,54860365824,0,0
50.613288,500000000,40000,53000,54860365824,0,0
50.713990,500000000,40000,53000,54860365824,0,0
50.814806,500000000,40000,53000,54860365824,0,0
50.915610,500000000,41000,53000,54860365824,0,0
51.016318,500000000,41000,53000,54860365824,0,0
51.117030,500000000,40000,53000,54860365824,0,0
51.217874,500000000,40000,53000,54860365824,0,0
51.318523,500000000,40000,53000,54860365824,0,0
51.419347,500000000,40000,53000,54860365824,0,0
51.520344,500000000,40000,53000,54860365824,0,0
51.621072,500000000,40000,53000,54860365824,0,0
51.721783,500000000,41000,53000,54860365824,0,0
51.822398,500000000,42000,55000,54860365824,100,18
51.923337,500000000,43000,56000,54860365824,99,18
52.024318,500000000,44000,56000,54860365824,100,18
52.125037,500000000,44000,56000,54860365824,100,18
52.225841,500000000,44000,56000,54860365824,99,10
52.326535,500000000,42000,55000,54860365824,0,0
52.427338,500000000,41000,54000,54860365824,0,0
52.528035,500000000,41000,54000,54860365824,0,0
52.628746,500000000,41000,54000,54860365824,0,0
52.729428,500000000,40000,54000,54860365824,0,0
52.830141,500000000,41000,54000,54860365824,0,0
52.930870,500000000,41000,54000,54860365824,0,0
53.031640,500000000,41000,54000,54860365824,0,0
53.132471,500000000,41000,54000,54860365824,0,0
53.233382,500000000,41000,54000,54860365824,0,0
53.334090,500000000,41000,54000,54860365824,0,0
53.434783,500000000,41000,54000,54860365824,0,0
53.535631,500000000,40000,54000,54860365824,0,0
53.636383,500000000,40000,52000,54860365824,0,0
53.737239,500000000,40000,54000,54860365824,0,0
53.837964,500000000,41000,54000,54860365824,0,0
53.938757,500000000,40000,53000,54860365824,0,0
54.039524,500000000,41000,52000,54860365824,0,0
54.140438,500000000,41000,52000,54860365824,0,0
54.241407,500000000,40000,54000,54860365824,0,0
54.342140,500000000,40000,53000,54860365824,0,0
54.442832,500000000,41000,54000,54860365824,0,0
54.543532,500000000,41000,53000,54860365824,0,0
54.644445,500000000,40000,54000,54860365824,0,0
54.745162,500000000,40000,54000,54860365824,0,0
54.845875,500000000,41000,53000,54860365824,0,0
54.946473,500000000,40000,52000,54860365824,0,0
55.047824,500000000,40000,53000,54860365824,0,0
55.148564,500000000,40000,53000,54860365824,0,0
55.250003,500000000,40000,53000,54860365824,0,0
55.350725,500000000,41000,53000,54860365824,0,0
55.451462,500000000,40000,53000,54860365824,0,0
55.552157,500000000,41000,53000,54860365824,0,0
55.652749,500000000,41000,54000,54860365824,0,0
55.753375,500000000,40000,53000,54860365824,0,0
55.853953,500000000,40000,53000,54860365824,0,0
55.954500,500000000,40000,53000,54860365824,0,0
56.055070,500000000,40000,53000,54860365824,0,0
56.155657,500000000,41000,53000,54860365824,0,0
56.256390,500000000,40000,53000,54860365824,0,0
56.356980,500000000,41000,53000,54860365824,0,0
56.457534,500000000,40000,53000,54860365824,0,0
56.558059,500000000,40000,53000,54860365824,0,0
56.658628,500000000,40000,53000,54860365824,0,0
56.759493,500000000,41000,53000,54860365824,0,0
56.860096,500000000,40000,53000,54860365824,0,0
56.960696,500000000,40000,53000,54860365824,0,0
57.061531,500000000,41000,53000,54860365824,0,0
57.162136,500000000,40000,53000,54860365824,0,0
57.262846,500000000,40000,53000,54860365824,0,0
57.363451,500000000,43000,55000,54860365824,100,18
57.464150,500000000,43000,56000,54860365824,100,18
57.564924,500000000,44000,56000,54860365824,100,18
57.665778,500000000,44000,56000,54860365824,100,18
57.766507,500000000,44000,56000,54860365824,100,9
57.867275,500000000,43000,55000,54860365824,1,0
57.968033,500000000,41000,54000,54860365824,0,0
58.068758,500000000,41000,54000,54860365824,0,0
58.169572,500000000,41000,54000,54860365824,0,0
58.270285,500000000,41000,54000,54860365824,0,0
58.371023,500000000,41000,54000,54860365824,0,0
58.471707,500000000,41000,54000,54860365824,0,0
58.572627,500000000,41000,54000,54860365824,0,0
58.673357,500000000,41000,54000,54860365824,0,0
58.774189,500000000,41000,54000,54860365824,0,0
58.874945,500000000,41000,54000,54860365824,0,0
58.975779,500000000,41000,54000,54860365824,0,0
59.076610,500000000,40000,54000,54860365824,0,0
59.177395,500000000,41000,54000,54860365824,0,0
59.278110,500000000,40000,54000,54860365824,0,0
59.378758,500000000,40000,54000,54860365824,0,0
59.479564,500000000,41000,54000,54860365824,0,0
59.580198,500000000,41000,52000,54860365824,0,0
59.680909,500000000,40000,54000,54860365824,0,0
59.781647,500000000,41000,54000,54860365824,0,0
59.882348,500000000,40000,52000,54860365824,0,0
