timestamp,Temp_Edge,Temp_Hotspot_Junction,Temp_VRAM,Temp_HBM0,Temp_HBM1,Temp_HBM2,Temp_HBM3,Temp_PLX,GfxActivity_%,UmcActivity_%,MmActvity_%,VramTotal_Bytes,VramUsed_Bytes,AvgSocketPower_W,CurrentSocketPower_W,GfxVoltage_mV,SocVoltage_mV,MemVoltage_mV,PowerLimit_W,SelectedClk_SYS_MHz,SelectedClk_MEM_MHz,SelectedClk_DF_MHz,ActualAvgClk_GFX_MHz,ActualAvgClk_MEM_MHz,FanSpeed_RPM,PCIe_MaxWidth,PCIe_MaxSpeed_GTs,PCIe_InterfaceVersion,PCIe_SlotType,PCIe_MaxInterfaceVersion,PCIe_CurrentWidth,PCIe_CurrentSpeed_MTs,PCIe_CurrentBandwidth_Mbps,PCIe_ReplayCount,PCIe_L0ToRecoveryCount,PCIe_ReplayRollOverCount,PCIe_NakSentCount,PCIe_NakReceivedCount,PCIe_LcPerfOtherEndRecoveryCount,throttle_status_mask,indep_throttle_status_mask,prochot_residency_acc_ns,ppt_residency_acc_ns,socket_thm_residency_acc_ns,vr_thm_residency_acc_ns,hbm_thm_residency_acc_ns,accumulation_counter_ns,NumProcesses
0.000251,32,38,52,52,48,50,47,32,20,0,0,68702699520,17388318720,49,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
0.114563,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,49,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
0.219678,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,48,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
0.324764,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,48,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
0.429667,31,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,48,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
0.534530,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,47,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
0.639535,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,47,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
0.744679,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,47,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
0.849528,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,46,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
0.954551,31,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,46,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.059767,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,46,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.164710,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,46,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.269781,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,45,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.374817,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,45,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.479777,32,38,51,51,48,50,46,31,0,0,0,68702699520,17388318720,45,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.584594,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,45,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.689798,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,45,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.794587,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,45,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
1.899812,31,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.004876,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.109816,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.214756,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.319773,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.425123,32,38,51,51,48,50,46,31,0,0,0,68702699520,17388318720,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.530540,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.635768,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.740626,32,38,51,51,48,50,46,31,0,0,0,68702699520,17388318720,44,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.845840,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
2.950883,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.055851,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.160890,31,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.265867,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.370880,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.475804,32,38,51,51,48,50,46,31,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.580886,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.685840,32,38,51,51,48,50,46,31,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.790920,31,38,51,51,48,50,46,31,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
3.895871,32,37,51,51,46,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.000669,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.105825,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.210691,31,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.315887,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.420691,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.525851,32,38,51,51,46,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.630940,31,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.735919,32,37,51,51,48,50,46,31,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.840749,32,37,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
4.945882,32,38,51,51,48,50,46,32,0,0,0,68702699520,17388318720,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.050955,32,37,51,51,48,50,46,32,0,0,0,68702699520,17389056000,43,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.156265,33,45,53,53,50,52,48,32,100,22,0,68702699520,17393999872,55,65535,65535,65535,65535,300000000,1700,1600,400,1700,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.261527,34,47,55,55,52,53,50,32,100,41,0,68702699520,17393999872,71,65535,65535,65535,65535,300000000,1670,1600,400,1670,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.366797,34,48,56,56,53,55,51,32,100,40,0,68702699520,17393999872,86,65535,65535,65535,65535,300000000,1675,1600,400,1675,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.471800,35,48,56,56,53,55,52,32,100,51,0,68702699520,17393999872,99,65535,65535,65535,65535,300000000,1625,1600,400,1625,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.577047,35,48,57,57,54,56,53,32,100,43,0,68702699520,17393999872,111,65535,65535,65535,65535,300000000,1650,1600,400,1650,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.682270,35,48,57,57,55,56,53,32,100,47,0,68702699520,17393999872,123,65535,65535,65535,65535,300000000,1655,1600,400,1660,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.787601,35,49,58,58,55,57,54,32,100,53,0,68702699520,17393999872,135,65535,65535,65535,65535,300000000,1605,1600,400,1605,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.892835,36,49,58,58,55,57,54,32,100,49,0,68702699520,17393999872,145,65535,65535,65535,65535,300000000,1665,1600,400,1665,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
5.997990,35,42,54,54,51,53,50,32,0,0,0,68702699520,17393999872,141,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.103227,34,40,53,53,50,52,49,32,0,0,0,68702699520,17393999872,134,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.208309,34,39,53,53,50,52,48,32,0,0,0,68702699520,17393999872,129,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.313540,34,40,53,53,49,51,48,32,0,0,0,68702699520,17393999872,123,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.418536,34,40,53,53,49,51,48,32,0,0,0,68702699520,17393999872,118,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.523555,33,39,53,53,49,51,46,32,0,0,0,68702699520,17393999872,113,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.628529,33,39,53,53,49,51,48,32,0,0,0,68702699520,17393999872,109,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.733549,33,39,53,52,49,51,48,32,0,0,0,68702699520,17393999872,104,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.838814,33,39,52,52,49,51,46,32,0,0,0,68702699520,17393999872,100,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
6.943955,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,97,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.048957,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,93,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.153956,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,90,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.258951,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,87,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.364325,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,84,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.469582,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,81,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.574826,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,79,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.679971,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,77,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.785018,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,74,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.890587,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,72,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
7.995620,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,70,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.100838,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,69,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.205845,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,67,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.310859,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,65,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.416009,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,64,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.521300,32,39,52,52,49,51,47,31,0,0,0,68702699520,17393999872,62,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.626623,32,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,61,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.732022,32,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,60,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.837314,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,59,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
8.942635,32,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,58,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.047878,33,38,52,52,49,51,47,32,0,0,0,68702699520,17393999872,57,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.153037,32,38,52,52,49,51,47,32,0,0,0,68702699520,17393999872,56,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.258658,32,38,52,52,49,51,47,32,0,0,0,68702699520,17393999872,55,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.363896,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,54,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.468929,32,38,52,52,49,51,47,32,0,0,0,68702699520,17393999872,53,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.574055,33,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,53,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.679668,32,38,52,52,47,51,47,31,0,0,0,68702699520,17393999872,52,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.784940,33,38,52,52,49,51,47,32,0,0,0,68702699520,17393999872,51,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.890075,32,38,52,52,49,51,47,32,0,0,0,68702699520,17393999872,51,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
9.995470,33,39,52,52,49,51,47,32,0,0,0,68702699520,17394012160,50,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
10.100732,32,38,52,52,49,51,47,32,0,0,0,68702699520,17393999872,50,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
10.205736,33,39,52,52,48,51,47,32,0,0,0,68702699520,17393999872,49,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
10.310924,32,39,52,52,49,51,47,32,0,0,0,68702699520,17393999872,49,65535,65535,65535,65535,300000000,800,1600,400,800,1600,-12,16,16000,4,1,0,16,16000,4294967295,-1,-1,-1,-1,-1,4294967295,0,0,-1,-1,-1,-1,-1,-1,1
