timestamp,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1,power
0.001198,36000,35000,8712814592,0,0,135
0.580203,40000,37000,8712830976,99,3,442
1.145019,44000,38000,8712830976,99,4,434
1.694828,47000,39000,8712830976,99,4,458
2.244234,48000,39000,8712830976,97,4,461
2.805117,50000,40000,8712830976,99,4,335
3.378510,50000,40000,8712830976,98,5,443
3.916389,50000,40000,8712830976,99,5,469
4.484206,51000,40000,8712830976,99,5,448
5.024227,51000,40000,8712830976,99,5,449
5.569388,52000,40000,8712830976,99,4,125
6.118409,46000,38000,8712830976,1,0,90
6.663900,43000,37000,8712830976,0,0,90
7.201925,40000,37000,8712830976,0,0,89
7.757953,39000,37000,8712830976,0,0,89
8.313504,38000,37000,8712830976,0,0,89
8.878395,39000,38000,8712830976,82,2,431
9.417500,43000,39000,8712830976,99,4,430
9.946540,46000,40000,8712830976,98,4,445
10.487610,49000,40000,8712830976,99,4,432
11.015228,50000,40000,8712830976,99,5,442
11.553693,51000,41000,8712830976,99,5,447
12.092257,52000,41000,8712830976,99,5,449
12.629596,52000,41000,8712830976,97,5,450
13.166834,52000,41000,8712830976,99,5,431
13.681389,53000,41000,8712830976,99,5,447
14.218823,51000,40000,8712830976,15,1,97
14.754697,46000,39000,8712830976,0,0,91
15.288740,43000,38000,8712830976,0,0,90
15.845856,41000,38000,8712830976,0,0,91
16.379761,39000,38000,8712830976,0,0,90
16.905801,39000,38000,8712830976,0,0,331
17.435947,42000,39000,8712830976,98,3,449
17.984072,46000,40000,8712830976,99,4,414
18.498164,49000,41000,8712830976,92,4,428
19.028500,50000,41000,8712830976,99,4,444
19.562524,52000,41000,8712830976,99,4,445
20.098941,52000,41000,8712830976,99,4,420
20.660991,53000,41000,8712830976,99,4,473
21.230996,53000,42000,8712830976,99,4,441
21.755373,54000,42000,8712830976,99,4,431
