timestamp,rocm_smi:::temp_current:device=1:sensor=0,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1
66.614455,45000,48000,54000,55027482624,100,17
67.115403,45000,45000,51000,55027482624,0,0
67.616077,46000,46000,51000,55027482624,0,0
68.116970,46000,46000,51000,55027482624,0,0
68.617613,45000,45000,51000,55027482624,0,0
69.118432,45000,45000,51000,55027482624,0,0
69.619165,45000,45000,51000,55027482624,0,0
70.120106,45000,45000,51000,55027482624,0,0
70.620806,45000,45000,51000,55027482624,0,0
71.121586,44000,44000,51000,55027482624,0,0
71.622297,45000,45000,51000,55027482624,0,0
72.123181,46000,47000,53000,55027482624,88,14
72.623961,46000,46000,52000,55027482624,0,0
73.125163,46000,46000,51000,55027482624,0,0
73.625817,46000,46000,51000,55027482624,0,0
74.126806,46000,46000,51000,55027482624,0,0
74.627641,46000,46000,51000,55027482624,0,0
75.128508,46000,46000,51000,55027482624,0,0
75.629671,45000,45000,51000,55027482624,0,0
76.130539,46000,46000,51000,55027482624,0,0
76.631302,45000,45000,51000,55027482624,0,0
77.132122,45000,45000,51000,55027482624,0,0
77.632944,45000,48000,53000,55027482624,100,18
78.134453,46000,46000,52000,55027482624,0,0
78.635139,45000,45000,51000,55027482624,0,0
79.135792,46000,46000,51000,55027482624,0,0
79.636419,46000,46000,51000,55027482624,0,0
80.137833,45000,45000,51000,55027482624,0,0
80.638781,46000,46000,51000,55027482624,0,0
81.139628,45000,45000,51000,55027482624,0,0
81.640608,45000,45000,51000,55027482624,0,0
82.141635,45000,45000,51000,55027482624,0,0
82.642748,45000,45000,51000,55027482624,0,0
83.143643,45000,46000,52000,55027482624,100,18
83.644743,45000,48000,53000,55027482624,100,3
84.145693,46000,46000,51000,55027482624,0,0
84.646731,45000,45000,51000,55027482624,0,0
85.147751,45000,45000,51000,55027482624,0,0
85.649322,45000,45000,51000,55027482624,0,0
86.150231,46000,46000,51000,55027494912,0,0
86.651306,46000,46000,51000,55027482624,0,0
87.152171,46000,46000,51000,55027482624,0,0
87.652820,45000,45000,51000,55027482624,0,0
88.153445,45000,45000,51000,55027482624,0,0
88.654110,46000,46000,51000,55027482624,0,0
89.154927,46000,49000,54000,55027482624,100,17
89.655583,45000,45000,51000,55027482624,0,0
90.156256,46000,46000,51000,55027482624,0,0
90.656937,46000,46000,51000,55027482624,0,0
91.157720,46000,46000,51000,55027482624,0,0
91.658555,45000,45000,51000,55027482624,0,0
92.159471,45000,45000,51000,55027482624,0,0
92.660354,45000,45000,51000,55027482624,0,0
93.161210,45000,45000,51000,55027482624,0,0
93.661994,46000,46000,51000,55027482624,0,0
94.163044,45000,45000,51000,55027482624,0,0
94.664072,46000,49000,54000,55027482624,100,19
95.164851,45000,45000,51000,55027482624,0,0
95.665510,45000,45000,51000,55027482624,0,0
96.166175,45000,45000,51000,55027482624,0,0
96.666897,45000,45000,51000,55027482624,0,0
97.168339,45000,45000,51000,55027482624,0,0
97.669158,45000,45000,51000,55027482624,0,0
98.169814,46000,46000,51000,55027482624,0,0
98.670483,45000,45000,51000,55027482624,0,0
99.171217,45000,45000,51000,55027482624,0,0
99.671867,46000,46000,51000,55027482624,0,0
100.172645,46000,48000,54000,55027482624,100,19
100.673427,46000,46000,51000,55027482624,0,0
101.174052,46000,46000,51000,55027482624,0,0
101.674702,45000,45000,51000,55027482624,0,0
102.175373,45000,45000,51000,55027482624,0,0
102.676052,46000,46000,51000,55027482624,0,0
103.176697,45000,45000,51000,55027482624,0,0
103.677385,45000,45000,51000,55027482624,0,0
104.178010,45000,45000,51000,55027482624,0,0
104.678629,46000,46000,51000,55027482624,0,0
105.179528,46000,46000,51000,55027482624,0,0
105.680988,46000,47000,54000,55027482624,1,0
106.181777,46000,46000,51000,55027482624,0,0
106.682499,46000,46000,51000,55027482624,0,0
107.183164,45000,45000,51000,55027482624,0,0
107.683912,45000,45000,51000,55027482624,0,0
108.184570,45000,45000,51000,55027482624,0,0
108.685244,46000,46000,51000,55027494912,0,0
109.185915,46000,46000,51000,55027482624,0,0
109.686627,45000,45000,51000,55027482624,0,0
110.187250,46000,46000,51000,55027482624,0,0
110.688046,46000,46000,51000,55027482624,0,0
111.188755,46000,48000,55000,55027482624,100,17
111.689743,46000,46000,52000,55027482624,0,0
112.190519,46000,46000,51000,55027482624,0,0
112.691328,46000,46000,51000,55027482624,0,0
113.192196,45000,45000,51000,55027482624,0,0
113.693439,46000,46000,51000,55027482624,0,0
114.194283,46000,46000,51000,55027482624,0,0
114.695165,45000,45000,51000,55027482624,0,0
115.196311,45000,45000,51000,55027482624,0,0
115.697019,46000,46000,51000,55027482624,0,0
116.197670,45000,45000,51000,55027482624,0,0
