timestamp,iteration,rocm_smi:::temp_current:device=0:sensor=0,rocm_smi:::temp_current:device=0:sensor=1,rocm_smi:::temp_current:device=0:sensor=2,rocm_smi:::busy_percent:device=0,rocm_smi:::memory_busy_percent:device=0
948.241349,Iter6,92000,100000,93000,100,0
948.742016,Iter6,92000,100000,93000,100,0
949.242846,Iter6,92000,100000,93000,100,0
949.743482,Iter6,92000,100000,93000,100,0
950.244146,Iter6,92000,100000,93000,100,0
950.744902,Iter6,92000,100000,93000,100,0
951.245530,Iter6,92000,100000,93000,100,0
951.746195,Iter6,92000,100000,93000,100,0
952.246962,Iter6,93000,99000,94000,100,0
952.747591,Iter6,92000,100000,93000,100,0
953.248234,Iter6,92000,99000,93000,100,0
953.748540,Iter6,92000,99000,93000,100,0
954.249227,Iter6,92000,100000,93000,100,0
954.750061,Iter6,92000,100000,93000,100,0
955.250703,Iter6,92000,99000,93000,100,0
955.751331,Iter6,92000,100000,93000,100,0
956.252108,Iter6,92000,100000,93000,100,0
956.752750,Iter6,91000,100000,93000,100,0
957.253386,Iter6,92000,100000,93000,100,0
957.754179,Iter6,92000,100000,93000,100,0
958.254841,Iter6,92000,100000,93000,100,0
958.755470,Iter6,92000,99000,93000,100,0
959.256276,Iter6,92000,100000,93000,100,0
959.756940,Iter6,92000,99000,93000,100,0
960.257571,Iter6,92000,100000,93000,100,0
960.758341,Iter6,92000,100000,93000,100,0
961.259004,Iter6,92000,99000,93000,100,0
961.759636,Iter6,92000,100000,93000,100,0
962.260714,Iter6,92000,99000,93000,100,0
962.761387,Iter6,92000,100000,93000,100,0
963.262039,Iter6,91000,100000,93000,100,0
963.762666,Iter6,92000,99000,93000,100,0
964.263018,Iter6,92000,100000,93000,100,0
964.763662,Iter6,92000,99000,93000,100,0
965.264330,Iter6,92000,99000,93000,100,0
965.764993,Iter6,92000,99000,93000,100,0
966.265626,Iter6,92000,100000,93000,100,0
966.766283,Iter6,92000,99000,93000,100,0
967.266945,Iter6,92000,99000,93000,100,0
967.767602,Iter6,93000,100000,94000,100,0
968.268253,Iter6,92000,99000,93000,100,0
968.768933,Iter6,92000,100000,93000,100,0
969.269683,Iter6,92000,100000,93000,100,0
969.770355,Iter6,92000,100000,93000,100,0
970.271016,Iter6,92000,100000,93000,100,0
970.771731,Iter6,92000,100000,93000,100,0
971.272359,Iter6,92000,99000,93000,100,0
971.773017,Iter6,92000,100000,93000,100,0
972.273815,Iter6,92000,100000,93000,100,0
972.774444,Iter6,92000,100000,93000,100,0
973.275090,Iter6,92000,99000,93000,100,0
973.775880,Iter6,92000,99000,93000,100,0
974.276506,Iter6,92000,100000,93000,100,0
974.776894,Iter6,92000,100000,93000,100,0
975.277548,Iter6,92000,99000,93000,100,0
975.778206,Iter6,92000,99000,93000,100,0
976.278986,Iter6,92000,100000,93000,100,0
976.779611,Iter6,92000,100000,93000,100,0
977.280271,Iter6,92000,99000,93000,100,0
977.781055,Iter6,92000,99000,93000,100,0
978.281687,Iter6,92000,100000,93000,100,0
978.782318,Iter6,92000,100000,93000,100,0
979.283097,Iter6,92000,100000,93000,100,0
979.783750,Iter6,91000,100000,93000,100,0
980.284420,Iter6,91000,100000,93000,100,0
980.785159,Iter6,92000,100000,93000,100,0
981.285816,Iter6,92000,99000,93000,100,0
981.786447,Iter6,92000,100000,93000,100,0
982.287227,Iter6,92000,99000,93000,100,0
982.787896,Iter6,92000,100000,93000,100,0
983.288569,Iter6,92000,100000,93000,100,0
983.789309,Iter6,92000,100000,93000,100,0
984.289962,Iter6,92000,100000,93000,100,0
984.790592,Iter6,92000,99000,93000,100,0
985.290962,Iter6,92000,99000,93000,100,0
985.791607,Iter6,92000,100000,93000,100,0
986.292436,Iter6,92000,99000,93000,100,0
986.793087,Iter6,92000,99000,93000,100,0
987.293713,Iter6,92000,100000,93000,100,0
987.794458,Iter6,92000,100000,93000,100,0
988.295104,Iter6,93000,100000,93000,100,0
988.795733,Iter6,92000,100000,94000,100,0
989.296516,Iter6,92000,100000,94000,100,0
989.797175,Iter6,92000,99000,93000,100,0
990.297688,Iter6,92000,99000,93000,100,0
990.798379,Iter6,91000,100000,94000,100,0
991.299043,Iter6,92000,99000,93000,100,0
991.799675,Iter6,92000,100000,93000,100,0
992.300338,Iter6,92000,99000,93000,100,0
992.800993,Iter6,92000,100000,93000,100,0
993.301691,Iter6,92000,100000,93000,100,0
993.802322,Iter6,92000,100000,93000,100,0
994.303005,Iter6,92000,99000,93000,100,0
994.803757,Iter6,92000,100000,93000,100,0
995.304384,Iter6,93000,99000,94000,100,0
995.804872,Iter6,92000,100000,93000,100,0
996.305513,Iter6,92000,99000,93000,100,0
996.806162,Iter6,92000,100000,93000,100,0
997.306891,Iter6,92000,100000,93000,100,0
997.807526,Iter6,92000,99000,93000,100,0
998.308185,Iter6,92000,100000,93000,100,0
998.808953,Iter6,92000,100000,93000,100,0
999.309589,Iter6,92000,99000,94000,100,0
999.810258,Iter6,92000,100000,93000,100,0
1000.311020,Iter6,92000,100000,93000,100,0
1000.811516,Iter6,92000,100000,93000,100,0
1001.312227,Iter6,92000,100000,93000,100,0
1001.813071,Iter6,92000,99000,93000,100,0
1002.313696,Iter6,92000,99000,94000,100,0
1002.814329,Iter6,92000,100000,93000,100,0
1003.315114,Iter6,92000,99000,93000,100,0
1003.815743,Iter6,92000,100000,93000,100,0
1004.316372,Iter6,92000,99000,93000,100,0
1004.817179,Iter6,92000,100000,93000,100,0
1005.317836,Iter6,92000,100000,93000,100,0
1005.818475,Iter6,92000,100000,94000,100,0
1006.318855,Iter6,92000,100000,93000,100,0
1006.819315,Iter6,91000,99000,93000,100,0
1007.319963,Iter6,92000,100000,93000,100,0
1007.820597,Iter6,92000,100000,93000,100,0
1008.321353,Iter6,91000,99000,93000,100,0
1008.822017,Iter6,92000,99000,94000,100,0
1009.322645,Iter6,92000,100000,93000,100,0
1009.823447,Iter6,91000,100000,94000,100,0
1010.324105,Iter6,92000,100000,93000,100,0
1010.824740,Iter6,92000,99000,93000,100,0
1011.325229,Iter6,92000,100000,93000,100,0
1011.825934,Iter6,92000,100000,93000,100,0
1012.326563,Iter6,91000,99000,93000,100,0
1012.827071,Iter6,92000,99000,93000,100,0
1013.327566,Iter6,92000,100000,93000,100,0
1013.828199,Iter6,92000,100000,93000,100,0
1014.328861,Iter6,92000,100000,93000,100,0
1014.829613,Iter6,93000,100000,94000,100,0
1015.330282,Iter6,92000,100000,93000,100,0
1015.830940,Iter6,92000,99000,93000,100,0
1016.331675,Iter6,92000,99000,94000,100,0
1016.832107,Iter6,92000,99000,93000,100,0
1017.332771,Iter6,92000,100000,93000,100,0
1017.833448,Iter6,92000,100000,93000,100,0
1018.334084,Iter6,92000,100000,93000,100,0
1018.834808,Iter6,92000,99000,93000,100,0
1019.335440,Iter6,92000,100000,93000,100,0
1019.836087,Iter6,92000,100000,94000,100,0
1020.336872,Iter6,91000,100000,93000,100,0
1020.837502,Iter6,92000,99000,94000,100,0
1021.338155,Iter6,92000,99000,94000,100,0
1021.838707,Iter6,92000,100000,94000,100,0
1022.339685,Iter6,92000,100000,93000,100,0
1022.840320,Iter6,92000,100000,94000,100,0
1023.341004,Iter6,92000,99000,94000,100,0
1023.841636,Iter6,92000,99000,93000,100,0
1024.342286,Iter6,91000,99000,94000,100,0
1024.843063,Iter6,92000,99000,93000,100,0
1025.343693,Iter6,92000,99000,94000,100,0
1025.844358,Iter6,92000,99000,93000,100,0
1026.345110,Iter6,91000,99000,94000,100,0
1026.845739,Iter6,92000,100000,93000,100,0
1027.346261,Iter6,92000,100000,94000,100,0
1027.846932,Iter6,92000,99000,93000,100,0
1028.347563,Iter6,92000,100000,94000,100,0
1028.848227,Iter6,92000,100000,94000,100,0
1029.348891,Iter6,92000,100000,94000,100,0
1029.849523,Iter6,92000,99000,93000,100,0
1030.350295,Iter6,92000,100000,93000,100,0
1030.850960,Iter6-Wait,91000,94000,93000,100,0
1031.351590,Iter6-Wait,90000,91000,92000,0,0
1031.852363,Iter6-Wait,89000,90000,92000,0,0
1032.353018,Iter6-Wait,88000,89000,92000,0,0
1032.853488,Iter6-Wait,88000,89000,91000,0,0
1033.354149,Iter6-Wait,88000,89000,91000,0,0
1033.854783,Iter6-Wait,87000,88000,91000,0,0
1034.355448,Iter6-Wait,88000,88000,90000,0,0
1034.856091,Iter6-Wait,87000,88000,90000,0,0
1035.356725,Iter6-Wait,87000,87000,90000,0,0
1035.857505,Iter6-Wait,85000,87000,89000,0,0
1036.358210,Iter7,85000,87000,89000,0,0
1036.858878,Iter7,89000,101000,90000,100,0
1037.359579,Iter7,89000,101000,90000,100,0
1037.860116,Iter7,90000,100000,91000,100,0
1038.360786,Iter7,90000,100000,91000,100,0
1038.861443,Iter7,89000,100000,91000,100,0
1039.362087,Iter7,90000,100000,91000,100,0
1039.862715,Iter7,90000,100000,92000,100,0
1040.363376,Iter7,90000,100000,91000,100,0
1040.864035,Iter7,90000,100000,91000,100,0
1041.364753,Iter7,90000,100000,91000,100,0
1041.865392,Iter7,90000,99000,92000,100,0
1042.366047,Iter7,91000,100000,92000,100,0
1042.866842,Iter7,90000,100000,92000,100,0
1043.367386,Iter7,90000,100000,92000,100,0
1043.868048,Iter7,91000,100000,92000,100,0
1044.368676,Iter7,91000,100000,92000,100,0
1044.869305,Iter7,90000,99000,92000,100,0
1045.369968,Iter7,91000,100000,93000,100,0
1045.870604,Iter7,91000,100000,92000,100,0
1046.371240,Iter7,91000,100000,92000,100,0
1046.872016,Iter7,91000,100000,93000,100,0
1047.372648,Iter7,91000,100000,93000,100,0
1047.873277,Iter7,91000,100000,93000,100,0
1048.373760,Iter7,91000,100000,92000,100,0
1048.874418,Iter7,91000,99000,92000,100,0
1049.375104,Iter7,91000,100000,92000,100,0
1049.875734,Iter7,91000,100000,92000,100,0
1050.376362,Iter7,91000,100000,92000,100,0
1050.877167,Iter7,92000,100000,92000,100,0
1051.377854,Iter7,91000,100000,92000,100,0
1051.878482,Iter7,91000,100000,92000,100,0
1052.379229,Iter7,91000,100000,93000,100,0
1052.879676,Iter7,91000,100000,93000,100,0
1053.380345,Iter7,91000,100000,92000,100,0
1053.880898,Iter7,92000,100000,92000,100,0
1054.381547,Iter7,92000,99000,92000,100,0
1054.882348,Iter7,92000,99000,92000,100,0
1055.383006,Iter7,92000,100000,93000,100,0
1055.883634,Iter7,92000,100000,93000,100,0
1056.384437,Iter7,92000,100000,93000,100,0
1056.885085,Iter7,92000,100000,93000,100,0
1057.385716,Iter7,92000,99000,93000,100,0
1057.886518,Iter7,92000,99000,93000,100,0
1058.387171,Iter7,92000,99000,93000,100,0
1058.887661,Iter7,92000,100000,93000,100,0
1059.388369,Iter7,91000,99000,93000,100,0
1059.889035,Iter7,91000,99000,93000,100,0
1060.389665,Iter7,92000,100000,93000,100,0
1060.890318,Iter7,92000,100000,93000,100,0
1061.390979,Iter7,92000,100000,93000,100,0
1061.891651,Iter7,91000,100000,93000,100,0
1062.392300,Iter7,91000,100000,93000,100,0
1062.892964,Iter7,92000,100000,93000,100,0
1063.393717,Iter7,91000,100000,93000,100,0
1063.894383,Iter7,92000,99000,93000,100,0
1064.394902,Iter7,91000,99000,93000,100,0
1064.895410,Iter7,92000,99000,93000,100,0
1065.396061,Iter7,92000,100000,93000,100,0
1065.896850,Iter7,92000,100000,93000,100,0
1066.397389,Iter7,92000,99000,93000,100,0
1066.898047,Iter7,92000,100000,93000,100,0
1067.398533,Iter7,92000,100000,93000,100,0
1067.899174,Iter7,92000,100000,93000,100,0
1068.399965,Iter7,92000,100000,93000,100,0
1068.900600,Iter7,92000,100000,93000,100,0
1069.401104,Iter7,92000,99000,93000,100,0
1069.901862,Iter7,91000,100000,93000,100,0
1070.402491,Iter7,92000,100000,93000,100,0
1070.903139,Iter7,92000,99000,93000,100,0
1071.403775,Iter7,92000,99000,93000,100,0
1071.904427,Iter7,92000,99000,93000,100,0
1072.405120,Iter7,92000,100000,93000,100,0
1072.905769,Iter7,91000,100000,93000,100,0
1073.406418,Iter7,92000,100000,93000,100,0
1073.907177,Iter7,92000,99000,94000,100,0
1074.407837,Iter7,92000,100000,93000,100,0
1074.908342,Iter7,92000,100000,93000,100,0
1075.409009,Iter7,92000,99000,93000,100,0
1075.909645,Iter7,92000,99000,93000,100,0
1076.410320,Iter7,92000,99000,93000,100,0
1076.910980,Iter7,92000,99000,93000,100,0
1077.411609,Iter7,92000,99000,93000,100,0
1077.912371,Iter7,92000,99000,93000,100,0
1078.413040,Iter7,92000,100000,94000,100,0
1078.913669,Iter7,91000,99000,93000,100,0
1079.414455,Iter7,92000,99000,93000,100,0
1079.915032,Iter7,92000,100000,93000,100,0
1080.415725,Iter7,92000,100000,94000,100,0
1080.916511,Iter7,92000,100000,94000,100,0
1081.417167,Iter7,92000,100000,93000,100,0
1081.917843,Iter7,92000,100000,93000,100,0
1082.419063,Iter7,92000,99000,93000,100,0
1082.919692,Iter7,92000,100000,93000,100,0
1083.420336,Iter7,92000,100000,93000,100,0
1083.920996,Iter7,93000,100000,94000,100,0
1084.421677,Iter7,92000,99000,93000,100,0
1084.922326,Iter7,93000,100000,93000,100,0
1085.422890,Iter7,92000,100000,93000,100,0
1085.923708,Iter7,92000,100000,94000,100,0
1086.424388,Iter7,91000,100000,93000,100,0
1086.925048,Iter7,92000,100000,93000,100,0
1087.425778,Iter7,91000,99000,93000,100,0
1087.926446,Iter7,92000,100000,94000,100,0
1088.427097,Iter7,92000,99000,93000,100,0
1088.927873,Iter7,92000,100000,93000,100,0
1089.428505,Iter7,91000,100000,93000,100,0
1089.929147,Iter7,92000,99000,94000,100,0
1090.429635,Iter7,93000,100000,94000,100,0
1090.930332,Iter7,92000,100000,93000,100,0
1091.431002,Iter7,91000,99000,94000,100,0
1091.931634,Iter7,92000,99000,93000,100,0
1092.432261,Iter7,92000,100000,93000,100,0
1092.933043,Iter7,92000,100000,94000,100,0
1093.433680,Iter7,92000,100000,94000,100,0
1093.934330,Iter7,92000,100000,93000,100,0
1094.435087,Iter7,92000,100000,93000,100,0
1094.935579,Iter7,92000,100000,93000,100,0
1095.436214,Iter7,93000,100000,93000,100,0
1095.936697,Iter7,93000,100000,93000,100,0
1096.437194,Iter7,92000,99000,93000,100,0
1096.937849,Iter7,92000,100000,93000,100,0
1097.438336,Iter7,93000,99000,94000,100,0
1097.938988,Iter7,93000,99000,93000,100,0
1098.439614,Iter7,92000,100000,94000,100,0
1098.940307,Iter7,92000,100000,93000,100,0
1099.440967,Iter7,92000,99000,93000,100,0
1099.941598,Iter7,92000,99000,94000,100,0
1100.442364,Iter7,92000,100000,93000,100,0
1100.942882,Iter7,92000,99000,94000,100,0
1101.443606,Iter7,92000,100000,94000,100,0
1101.944426,Iter7,92000,100000,93000,100,0
1102.445089,Iter7,92000,99000,93000,100,0
1102.945721,Iter7,92000,100000,93000,100,0
1103.446503,Iter7,92000,100000,93000,100,0
1103.947161,Iter7,92000,99000,93000,100,0
1104.447823,Iter7,92000,99000,93000,100,0
1104.948594,Iter7,91000,100000,94000,100,0
1105.449231,Iter7,92000,100000,94000,100,0
1105.949929,Iter7,92000,100000,93000,100,0
1106.450628,Iter7,92000,100000,93000,100,0
1106.951279,Iter7,92000,99000,94000,100,0
1107.451944,Iter7,92000,100000,93000,100,0
1107.952701,Iter7,92000,99000,93000,100,0
1108.453345,Iter7,92000,100000,93000,100,0
1108.953861,Iter7,92000,100000,93000,100,0
1109.454489,Iter7,92000,99000,94000,100,0
1109.955138,Iter7,92000,100000,93000,100,0
1110.455813,Iter7,92000,100000,93000,100,0
1110.956458,Iter7,92000,99000,93000,100,0
1111.456976,Iter7,92000,100000,94000,100,0
1111.957664,Iter7,92000,100000,94000,100,0
1112.458298,Iter7,92000,99000,93000,100,0
1112.958960,Iter7,92000,99000,93000,100,0
1113.459589,Iter7,92000,99000,93000,100,0
1113.960224,Iter7,91000,100000,93000,100,0
1114.460994,Iter7,92000,99000,93000,100,0
1114.961627,Iter7,92000,100000,93000,100,0
1115.462259,Iter7,92000,100000,93000,100,0
1115.963057,Iter7,92000,100000,94000,100,0
1116.463689,Iter7,92000,100000,93000,100,0
1116.964204,Iter7,92000,100000,93000,100,0
1117.464866,Iter7,92000,100000,93000,100,0
1117.965544,Iter7,92000,99000,93000,100,0
1118.466188,Iter7,92000,100000,94000,100,0
1118.966631,Iter7,91000,100000,94000,100,0
1119.467253,Iter7,92000,99000,94000,100,0
1119.967910,Iter7,92000,100000,93000,100,0
1120.468534,Iter7,92000,99000,94000,100,0
1120.969254,Iter7,92000,100000,94000,100,0
1121.469910,Iter7,92000,99000,93000,100,0
1121.970394,Iter7,93000,100000,94000,100,0
1122.471092,Iter7,92000,100000,93000,100,0
1122.971727,Iter7,92000,100000,94000,100,0
1123.472380,Iter7,92000,100000,93000,100,0
1123.973043,Iter7,92000,100000,94000,100,0
1124.473670,Iter7,92000,100000,93000,100,0
1124.974440,Iter7,92000,99000,94000,100,0
1125.475090,Iter7,91000,100000,94000,100,0
1125.975720,Iter7,92000,100000,93000,100,0
1126.476512,Iter7,92000,100000,93000,100,0
1126.977167,Iter7,92000,100000,94000,100,0
1127.477694,Iter7,92000,99000,93000,100,0
1127.978364,Iter7,92000,100000,93000,100,0
1128.479031,Iter7,93000,100000,94000,100,0
1128.979662,Iter7,92000,100000,93000,100,0
1129.480290,Iter7,92000,99000,93000,100,0
1129.980943,Iter7,92000,99000,94000,100,0
1130.481656,Iter7,92000,99000,94000,100,0
1130.982289,Iter7,92000,99000,94000,100,0
1131.482775,Iter7,93000,100000,93000,100,0
1131.983447,Iter7,92000,99000,93000,100,0
1132.483957,Iter7,93000,100000,93000,100,0
1132.984765,Iter7,92000,100000,93000,100,0
1133.485445,Iter7,93000,100000,94000,100,0
1133.986086,Iter7,93000,99000,93000,100,0
1134.486855,Iter7,92000,100000,94000,100,0
1134.987542,Iter7,92000,100000,93000,100,0
1135.488176,Iter7,92000,100000,93000,100,0
1135.988924,Iter7,92000,100000,94000,100,0
1136.489561,Iter7,92000,100000,93000,100,0
1136.990190,Iter7,92000,100000,94000,100,0
1137.490978,Iter7,92000,99000,93000,100,0
1137.991492,Iter7,92000,100000,94000,100,0
1138.492146,Iter7,93000,99000,94000,100,0
1138.992779,Iter7,92000,100000,94000,100,0
1139.493449,Iter7,92000,99000,93000,100,0
1139.994098,Iter7,93000,99000,94000,100,0
1140.494722,Iter7,92000,100000,93000,100,0
1140.995353,Iter7,92000,100000,93000,100,0
1141.496126,Iter7,93000,99000,93000,100,0
1141.996754,Iter7,92000,100000,93000,100,0
1142.497331,Iter7,93000,100000,93000,100,0
1142.997825,Iter7,92000,100000,94000,100,0
1143.498518,Iter7,92000,100000,94000,100,0
1143.999234,Iter7,92000,99000,94000,100,0
1144.499891,Iter7,92000,100000,94000,100,0
1145.000556,Iter7,92000,100000,93000,100,0
1145.501300,Iter7,92000,100000,93000,100,0
1146.001958,Iter7,92000,99000,93000,100,0
1146.502586,Iter7,92000,100000,93000,100,0
1147.003357,Iter7,92000,100000,93000,100,0
1147.504015,Iter7,92000,100000,93000,100,0
1148.004647,Iter7,92000,100000,93000,100,0
1148.505214,Iter7,92000,99000,93000,100,0
1149.005901,Iter7,92000,100000,93000,100,0
1149.506531,Iter7,92000,100000,94000,100,0
1150.007176,Iter7,92000,100000,94000,100,0
1150.507834,Iter7,92000,100000,93000,100,0
1151.008534,Iter7,93000,100000,93000,100,0
1151.509181,Iter7,92000,100000,93000,100,0
1152.009839,Iter7,92000,100000,93000,100,0
1152.510638,Iter7,92000,100000,94000,100,0
1153.011280,Iter7,92000,100000,93000,100,0
1153.511776,Iter7,92000,100000,94000,100,0
1154.012487,Iter7,92000,99000,94000,100,0
1154.513140,Iter7,92000,100000,94000,100,0
1155.013769,Iter7,92000,100000,93000,100,0
1155.514438,Iter7,92000,99000,93000,100,0
1156.015087,Iter7,92000,99000,94000,100,0
1156.515770,Iter7,92000,99000,94000,100,0
1157.016434,Iter7,92000,100000,93000,100,0
1157.517085,Iter7,92000,100000,93000,100,0
1158.017860,Iter7,92000,99000,94000,100,0
1158.518509,Iter7,92000,100000,94000,100,0
1159.019050,Iter7,92000,100000,94000,100,0
1159.519684,Iter7,92000,99000,94000,100,0
1160.020313,Iter7,92000,100000,93000,100,0
1160.520971,Iter7,92000,99000,94000,100,0
1161.021598,Iter7,92000,99000,94000,100,0
1161.522230,Iter7,92000,99000,94000,100,0
1162.023028,Iter7,92000,99000,94000,100,0
1162.523666,Iter7,93000,99000,93000,100,0
1163.024302,Iter7,92000,100000,93000,100,0
1163.525084,Iter7,92000,99000,93000,100,0
1164.025590,Iter7,92000,99000,94000,100,0
1164.526254,Iter7,92000,100000,93000,100,0
1165.026908,Iter7,93000,99000,93000,100,0
1165.527572,Iter7,92000,100000,93000,100,0
1166.028210,Iter7,92000,100000,94000,100,0
1166.528876,Iter7,93000,100000,93000,100,0
1167.029530,Iter7,92000,100000,93000,100,0
1167.530239,Iter7,92000,100000,93000,100,0
1168.030900,Iter7,92000,100000,94000,100,0
1168.531561,Iter7,93000,100000,93000,100,0
1169.032345,Iter7,93000,100000,94000,100,0
1169.532896,Iter7,92000,99000,93000,100,0
1170.033608,Iter7,93000,99000,94000,100,0
1170.534366,Iter7,92000,99000,94000,100,0
1171.035035,Iter7,92000,100000,93000,100,0
1171.535643,Iter7,93000,100000,94000,100,0
1172.036438,Iter7,93000,99000,94000,100,0
1172.537107,Iter7,92000,100000,93000,100,0
1173.037736,Iter7,92000,100000,93000,100,0
1173.538524,Iter7,92000,100000,94000,100,0
1174.039176,Iter7,92000,100000,94000,100,0
1174.539668,Iter7,92000,99000,93000,100,0
1175.040342,Iter7,92000,100000,93000,100,0
1175.541002,Iter7,92000,100000,94000,100,0
1176.041674,Iter7,92000,100000,93000,100,0
1176.542304,Iter7,92000,100000,93000,100,0
1177.042981,Iter7,92000,100000,93000,100,0
1177.543706,Iter7,92000,100000,94000,100,0
1178.044334,Iter7,92000,99000,94000,100,0
1178.544990,Iter7,92000,100000,93000,100,0
1179.045726,Iter7,92000,100000,94000,100,0
1179.546354,Iter7,92000,100000,94000,100,0
1180.046895,Iter7,93000,100000,94000,100,0
1180.547574,Iter7,92000,99000,94000,100,0
1181.048208,Iter7,92000,100000,93000,100,0
1181.548862,Iter7,92000,99000,93000,100,0
1182.049462,Iter7,91000,99000,94000,100,0
1182.550102,Iter7,92000,99000,93000,100,0
1183.050927,Iter7,92000,99000,94000,100,0
1183.551560,Iter7,92000,99000,94000,100,0
1184.052191,Iter7,92000,100000,93000,100,0
1184.552993,Iter7,92000,99000,93000,100,0
1185.053508,Iter7,92000,100000,93000,100,0
1185.554217,Iter7,92000,100000,94000,100,0
1186.054518,Iter7,91000,100000,93000,100,0
1186.555155,Iter7,92000,100000,94000,100,0
1187.055782,Iter7,92000,99000,94000,100,0
1187.556288,Iter7,92000,99000,93000,100,0
1188.056943,Iter7,92000,100000,93000,100,0
1188.557570,Iter7,92000,100000,93000,100,0
1189.058202,Iter7,92000,100000,93000,100,0
1189.558861,Iter7,92000,99000,94000,100,0
1190.059349,Iter7,92000,100000,93000,100,0
1190.559836,Iter7,92000,100000,93000,100,0
1191.060488,Iter7,93000,100000,93000,100,0
1191.561263,Iter7,93000,99000,93000,100,0
1192.061925,Iter7,92000,100000,94000,100,0
1192.562595,Iter7,92000,100000,93000,100,0
1193.063331,Iter7,93000,100000,93000,100,0
1193.563998,Iter7,92000,99000,93000,100,0
1194.064630,Iter7,92000,100000,93000,100,0
1194.565392,Iter7,91000,100000,94000,100,0
1195.066052,Iter7,91000,100000,93000,100,0
1195.566580,Iter7,91000,99000,93000,100,0
1196.067267,Iter7,92000,99000,93000,100,0
1196.567928,Iter7,92000,100000,94000,100,0
1197.068597,Iter7,92000,99000,93000,100,0
1197.569229,Iter7,92000,100000,94000,100,0
1198.069884,Iter7,92000,100000,94000,100,0
1198.570605,Iter7,92000,100000,93000,100,0
1199.071236,Iter7,92000,100000,94000,100,0
1199.571893,Iter7,92000,100000,93000,100,0
1200.072673,Iter7,92000,99000,93000,100,0
1200.573311,Iter7,92000,99000,93000,100,0
1201.073851,Iter7,92000,100000,94000,100,0
1201.574520,Iter7,92000,99000,94000,100,0
1202.075187,Iter7,92000,100000,93000,100,0
1202.576347,Iter7,92000,100000,93000,100,0
1203.077016,Iter7,92000,100000,94000,100,0
1203.577777,Iter7,92000,100000,93000,100,0
1204.078460,Iter7,92000,100000,93000,100,0
1204.579110,Iter7,92000,99000,93000,100,0
1205.079872,Iter7,92000,101000,93000,100,0
1205.580520,Iter7,92000,100000,94000,100,0
1206.081035,Iter7,92000,100000,93000,100,0
1206.581688,Iter7,92000,100000,93000,100,0
1207.082320,Iter7,92000,99000,93000,100,0
1207.582975,Iter7,93000,100000,93000,100,0
1208.083605,Iter7,92000,100000,94000,100,0
1208.584238,Iter7,92000,100000,93000,100,0
1209.085040,Iter7,92000,100000,94000,100,0
1209.585675,Iter7-Wait,90000,93000,93000,100,0
1210.086302,Iter7-Wait,90000,90000,92000,0,0
1210.587088,Iter7-Wait,89000,90000,92000,0,0
1211.087714,Iter7-Wait,89000,89000,92000,0,0
1211.588258,Iter7-Wait,88000,89000,91000,0,0
1212.088923,Iter7-Wait,87000,89000,91000,0,0
1212.589591,Iter7-Wait,88000,88000,90000,0,0
1213.090227,Iter7-Wait,87000,87000,90000,0,0
1213.590882,Iter7-Wait,87000,87000,90000,0,0
1214.091547,Iter7-Wait,86000,87000,90000,0,0
1214.592247,Iter7-Wait,86000,87000,89000,0,0
1215.092942,Iter8,86000,86000,89000,0,0
1215.593609,Iter8,89000,101000,90000,100,0
1216.094316,Iter8,89000,101000,90000,100,0
1216.594820,Iter8,90000,101000,90000,100,0
1217.095497,Iter8,90000,100000,90000,100,0
1217.596152,Iter8,90000,100000,91000,100,0
1218.096785,Iter8,90000,100000,91000,100,0
1218.597447,Iter8,90000,100000,91000,100,0
1219.098103,Iter8,90000,99000,91000,100,0
1219.598736,Iter8,90000,100000,91000,100,0
1220.099506,Iter8,90000,100000,91000,100,0
1220.600164,Iter8,90000,100000,91000,100,0
1221.100822,Iter8,91000,100000,92000,100,0
1221.601565,Iter8,90000,100000,91000,100,0
1222.102111,Iter8,91000,99000,91000,100,0
1222.602749,Iter8,91000,100000,92000,100,0
1223.103380,Iter8,91000,100000,92000,100,0
1223.604048,Iter8,91000,100000,92000,100,0
1224.104563,Iter8,91000,100000,92000,100,0
1224.605186,Iter8,90000,100000,93000,100,0
1225.105840,Iter8,91000,100000,92000,100,0
1225.606485,Iter8,91000,100000,92000,100,0
1226.107146,Iter8,90000,100000,92000,100,0
1226.607777,Iter8,91000,100000,93000,100,0
1227.108287,Iter8,91000,99000,92000,100,0
1227.608986,Iter8,91000,99000,93000,100,0
1228.109628,Iter8,91000,100000,92000,100,0
1228.610257,Iter8,91000,100000,92000,100,0
1229.110913,Iter8,92000,100000,92000,100,0
1229.611554,Iter8,92000,100000,92000,100,0
1230.112188,Iter8,91000,100000,92000,100,0
1230.612971,Iter8,91000,100000,92000,100,0
1231.113595,Iter8,92000,99000,92000,100,0
1231.614225,Iter8,91000,100000,92000,100,0
1232.115025,Iter8,91000,100000,92000,100,0
1232.615569,Iter8,92000,101000,92000,100,0
1233.116216,Iter8,91000,100000,92000,100,0
1233.616874,Iter8,91000,100000,93000,100,0
1234.117360,Iter8,92000,100000,92000,100,0
1234.618160,Iter8,92000,100000,93000,100,0
1235.118831,Iter8,91000,100000,92000,100,0
1235.619481,Iter8,92000,100000,93000,100,0
1236.120215,Iter8,91000,100000,93000,100,0
1236.620954,Iter8,92000,100000,93000,100,0
1237.121616,Iter8,91000,100000,93000,100,0
1237.622147,Iter8,92000,100000,93000,100,0
