timestamp,iteration,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1
112.598099,Iter3,71000,46000,100,0
113.098352,Iter3,71000,46000,100,0
113.598760,Iter3,71000,46000,100,0
114.099169,Iter3,71000,46000,100,0
114.599371,Iter3,71000,46000,100,0
115.100217,Iter3,71000,46000,100,0
115.600425,Iter3,71000,46000,100,0
116.100882,Iter3,71000,46000,100,0
116.601296,Iter3,71000,46000,100,0
117.101577,Iter3,71000,46000,100,0
117.601954,Iter3,71000,46000,100,0
118.102503,Iter3,71000,46000,100,0
118.603014,Iter3,71000,46000,100,0
119.103409,Iter3,71000,46000,100,0
119.603601,Iter3,72000,46000,100,0
120.104497,Iter3,72000,46000,100,0
120.604722,Iter3,72000,46000,100,0
121.105529,Iter3,72000,46000,100,0
121.605756,Iter3,72000,46000,100,0
122.106172,Iter3,72000,46000,100,0
122.606587,Iter3,72000,46000,100,0
123.106814,Iter3,72000,46000,100,0
123.607648,Iter3,72000,46000,100,0
124.107881,Iter3,72000,46000,100,0
124.608297,Iter3,72000,47000,100,0
125.108707,Iter3,72000,46000,100,0
125.608934,Iter3,71000,46000,100,0
126.109366,Iter3,72000,46000,100,0
126.609784,Iter3,72000,46000,100,0
127.110011,Iter3,71000,46000,100,0
127.610440,Iter3,71000,46000,100,0
128.110847,Iter3,71000,46000,100,0
128.611076,Iter3,71000,46000,100,0
129.111530,Iter3,74000,47000,100,0
129.611919,Iter3-Wait,70000,46000,4,0
130.112145,Iter3-Wait,63000,44000,0,0
130.612585,Iter3-Wait,58000,43000,0,0
131.113001,Iter3-Wait,55000,43000,0,0
131.613227,Iter3-Wait,53000,42000,0,0
132.114046,Iter3-Wait,51000,42000,0,0
132.614269,Iter3-Wait,50000,42000,0,0
133.114706,Iter3-Wait,49000,42000,0,0
133.615123,Iter3-Wait,49000,41000,0,0
134.115350,Iter3-Wait,48000,41000,0,0
134.616168,Iter3-Wait,48000,41000,1,0
135.116448,Iter4,48000,40000,0,0
135.616828,Iter4,53000,42000,99,0
136.117243,Iter4,59000,43000,100,0
136.617481,Iter4,63000,44000,100,0
137.118295,Iter4,66000,44000,100,0
137.618543,Iter4,68000,44000,100,0
138.118952,Iter4,68000,44000,100,0
138.619360,Iter4,69000,45000,100,0
139.119591,Iter4,69000,45000,100,0
139.620025,Iter4,70000,45000,100,0
140.120436,Iter4,70000,45000,100,0
140.620663,Iter4,70000,45000,100,0
141.121095,Iter4,70000,45000,100,0
141.621540,Iter4,70000,45000,100,0
142.121767,Iter4,70000,45000,100,0
142.622168,Iter4,71000,46000,100,0
143.122697,Iter4,71000,46000,100,0
143.623217,Iter4,71000,46000,100,0
144.123651,Iter4,71000,46000,100,0
144.623875,Iter4,71000,46000,100,0
145.124292,Iter4,72000,46000,100,0
145.624705,Iter4,72000,46000,100,0
146.124940,Iter4,72000,46000,100,0
146.625373,Iter4,72000,46000,100,0
147.125802,Iter4,72000,46000,100,0
147.626034,Iter4,71000,46000,100,0
148.126824,Iter4,72000,46000,100,0
148.627538,Iter4,72000,46000,100,0
149.128510,Iter4,71000,46000,100,0
149.635948,Iter4,72000,46000,100,0
150.136612,Iter4,71000,46000,100,0
150.637264,Iter4,72000,46000,100,0
151.138051,Iter4,71000,46000,100,0
151.638611,Iter4,71000,46000,100,0
152.139042,Iter4,72000,46000,100,0
152.639269,Iter4,72000,46000,100,0
153.140327,Iter4,72000,46000,100,0
153.641189,Iter4,72000,46000,100,0
154.142201,Iter4,72000,46000,100,0
154.642812,Iter4,72000,47000,100,0
155.143162,Iter4,72000,46000,100,0
155.643400,Iter4,72000,46000,100,0
156.143827,Iter4,71000,46000,100,0
156.644236,Iter4,72000,46000,100,0
157.144450,Iter4,71000,46000,100,0
157.644898,Iter4,71000,46000,100,0
158.145313,Iter4,71000,46000,100,0
158.645549,Iter4,71000,46000,100,0
159.146372,Iter4,71000,46000,100,0
159.647443,Iter4,71000,46000,100,0
160.148538,Iter4,71000,46000,100,0
160.649106,Iter4,70000,46000,100,0
161.149708,Iter4,70000,46000,100,0
161.650593,Iter4,70000,46000,100,0
162.151737,Iter4,70000,46000,100,0
162.652633,Iter4,70000,46000,100,0
163.153168,Iter4,70000,46000,100,0
163.653583,Iter4,71000,46000,100,0
164.153813,Iter4,71000,46000,100,0
164.654687,Iter4,71000,46000,100,0
165.155739,Iter4,71000,46000,100,0
165.655959,Iter4,71000,46000,100,0
166.156311,Iter4,71000,46000,100,0
166.656724,Iter4,72000,46000,100,0
167.156950,Iter4,71000,46000,100,0
167.657875,Iter4,71000,46000,100,0
168.158483,Iter4,72000,46000,100,0
168.658824,Iter4,72000,46000,100,0
169.159048,Iter4,71000,46000,100,0
169.659870,Iter4,72000,46000,100,0
170.160099,Iter4,72000,46000,100,0
170.660922,Iter4,72000,47000,100,0
171.161105,Iter4,72000,46000,100,0
171.661967,Iter4,72000,46000,100,0
172.162194,Iter4,71000,46000,100,0
172.662627,Iter4,71000,46000,100,0
173.163041,Iter4,71000,46000,100,0
173.663265,Iter4,71000,46000,100,0
174.163699,Iter4,73000,46000,100,0
174.664114,Iter4-Wait,74000,46000,28,0
175.164337,Iter4-Wait,66000,44000,0,0
175.665163,Iter4-Wait,60000,44000,0,0
176.165507,Iter4-Wait,56000,43000,0,0
176.666207,Iter4-Wait,54000,42000,0,0
177.166489,Iter4-Wait,53000,42000,0,0
177.666871,Iter4-Wait,52000,42000,0,0
178.167284,Iter4-Wait,51000,42000,0,0
178.668310,Iter4-Wait,50000,41000,0,0
179.168548,Iter4-Wait,50000,41000,0,0
