timestamp,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1,power
0.001173,40000,38000,2842886144,0,0,335
0.571415,43000,40000,2842902528,99,7,450
1.116108,46000,42000,2842902528,99,8,431
1.647292,48000,41000,2842902528,99,5,449
2.192336,50000,42000,2842902528,99,8,444
2.727276,51000,42000,2842902528,99,5,437
3.260338,52000,43000,2842902528,99,8,431
3.790334,52000,42000,2842902528,99,6,409
4.314984,52000,43000,2842902528,99,7,449
4.852205,52000,43000,2842902528,99,8,542
5.824038,54000,44000,2842902528,100,8,447
6.362683,54000,43000,2842902528,99,5,446
6.898527,53000,43000,2842902528,99,8,458
7.442120,53000,43000,2842902528,99,5,440
7.980553,54000,43000,2842902528,99,8,443
8.518170,54000,44000,2842902528,99,7,408
9.044030,54000,43000,2842902528,99,7,454
9.593626,54000,44000,2842902528,99,8,435
10.133747,54000,43000,2842902528,99,6,459
10.675670,54000,44000,2842902528,99,8,465
11.244697,54000,44000,2842902528,99,5,445
11.779032,54000,44000,2842902528,99,8,464
12.323905,54000,44000,2842902528,99,5,444
12.875709,54000,44000,2842902528,99,8,528
13.952945,56000,45000,2842902528,100,8,451
14.489120,55000,45000,2842902528,99,7,442
15.044888,55000,44000,2842902528,99,7,445
15.581081,55000,45000,2842902528,99,8,414
16.105957,55000,44000,2842902528,99,6,464
16.657252,55000,45000,2842902528,99,8,468
