timestamp,rocm_smi:::temp_current:device=0:sensor=0,rocm_smi:::temp_current:device=0:sensor=1,rocm_smi:::temp_current:device=0:sensor=2,rocm_smi:::mem_usage_VRAM:device=0,rocm_smi:::busy_percent:device=0,rocm_smi:::memory_busy_percent:device=0
36.045468,42000,43000,54000,55016239104,100,0
36.546068,43000,43000,53000,55016239104,100,0
37.046680,43000,43000,53000,55016239104,100,0
37.547422,42000,43000,53000,55016239104,100,0
38.048023,43000,43000,53000,55016239104,100,0
38.548595,42000,44000,54000,55016239104,100,0
39.049199,43000,43000,53000,55016239104,100,0
39.549802,43000,43000,54000,55016239104,100,0
40.050480,43000,43000,54000,55016239104,100,0
40.551082,43000,43000,54000,55016239104,100,0
41.051649,43000,43000,55000,55016239104,100,0
41.552259,42000,44000,54000,55016239104,100,0
42.052873,42000,43000,53000,55016239104,100,0
42.553657,43000,43000,54000,55016239104,100,0
43.054258,42000,43000,54000,55016239104,100,0
43.554860,43000,43000,54000,55016239104,100,0
44.055459,43000,43000,54000,55016239104,100,0
44.556063,43000,43000,54000,55016239104,100,0
45.056770,43000,43000,54000,55016239104,100,0
45.557362,43000,43000,55000,55016239104,100,0
46.057940,42000,43000,54000,55016239104,100,0
46.558549,43000,43000,55000,55016239104,100,0
47.059182,42000,43000,54000,55016239104,100,0
47.559880,43000,43000,55000,55016239104,100,0
48.060463,43000,43000,55000,55016239104,100,0
48.561087,43000,43000,54000,55016239104,100,0
49.061678,43000,43000,54000,55016239104,100,0
49.562287,43000,43000,55000,55016239104,100,0
50.063018,43000,43000,54000,55016239104,100,0
50.563601,43000,43000,55000,55016239104,100,0
51.064202,43000,43000,54000,55016239104,100,0
51.564791,43000,43000,55000,55016239104,100,0
52.065400,43000,43000,54000,55016239104,100,0
52.566125,43000,43000,55000,55016239104,100,0
53.066716,42000,44000,54000,55016239104,100,0
53.567333,43000,43000,55000,55016239104,100,0
54.067921,43000,43000,54000,55016239104,100,0
54.568496,43000,43000,55000,55016239104,100,0
55.069222,43000,43000,54000,55016251392,100,0
55.569821,43000,43000,54000,55016239104,100,0
56.070426,43000,43000,54000,55016239104,100,0
56.571034,43000,44000,54000,55016239104,100,0
57.071608,43000,44000,54000,55016239104,100,0
57.572324,43000,44000,54000,55016239104,100,0
58.072900,43000,43000,55000,55016239104,100,0
58.573532,43000,43000,54000,55016239104,100,0
59.074152,43000,43000,55000,55016239104,100,0
59.574725,44000,44000,55000,55016239104,100,0
60.075428,43000,43000,54000,55016239104,100,0
60.576047,43000,43000,54000,55016239104,100,0
61.076650,42000,43000,54000,55016239104,100,0
61.577277,43000,44000,54000,55016239104,100,0
62.077867,43000,43000,54000,55016239104,100,0
62.578499,43000,43000,54000,55016239104,100,0
63.079090,43000,43000,55000,55016239104,100,0
63.579690,42000,43000,54000,55016239104,100,0
64.080297,43000,43000,55000,55016239104,100,0
64.580869,43000,43000,55000,55016239104,100,0
65.081555,43000,43000,55000,55016239104,100,0
65.582249,43000,44000,54000,55016251392,100,0
66.082836,43000,43000,54000,55016239104,100,0
66.583437,43000,44000,54000,55016239104,100,0
67.084019,43000,44000,55000,55016239104,100,0
67.584758,44000,44000,54000,55016239104,100,0
68.085358,43000,44000,54000,55016239104,100,0
68.585998,43000,44000,54000,55016239104,100,0
69.086571,43000,43000,54000,55016239104,100,0
69.587189,43000,44000,55000,55016239104,100,0
70.087874,43000,43000,54000,55016239104,100,0
70.588460,43000,43000,54000,55016239104,100,0
71.089075,44000,44000,54000,55016239104,100,0
71.589666,44000,44000,54000,55016239104,100,0
72.090269,43000,44000,54000,55016239104,100,0
72.590997,44000,44000,54000,55016239104,100,0
73.091585,43000,44000,54000,55016239104,100,0
73.592197,43000,44000,55000,55016239104,100,0
74.092783,43000,43000,55000,55016239104,100,0
74.593402,44000,44000,55000,55016239104,100,0
75.094116,43000,44000,54000,55016239104,100,0
75.594704,43000,44000,54000,55016239104,100,0
76.095308,43000,44000,54000,55016251392,100,0
76.595889,43000,43000,54000,55016239104,100,0
77.096473,44000,44000,54000,55016239104,100,0
77.597079,43000,44000,54000,55016239104,100,0
78.097671,43000,44000,54000,55016239104,100,0
78.598274,44000,44000,54000,55016239104,100,0
79.098842,43000,44000,54000,55016239104,100,0
79.599448,44000,44000,54000,55016239104,100,0
80.100091,43000,44000,54000,55016239104,100,0
80.600692,43000,44000,54000,55016239104,100,0
81.101348,44000,44000,54000,55016239104,100,0
81.601932,43000,44000,54000,55016239104,100,0
82.102538,43000,44000,55000,55016239104,100,0
82.603164,44000,44000,54000,55016239104,100,0
83.103768,43000,44000,54000,55016239104,100,0
83.604449,44000,44000,54000,55016239104,100,0
84.105045,44000,44000,54000,55016239104,100,0
84.605628,44000,44000,54000,55016239104,100,0
85.106247,43000,44000,54000,55016239104,100,0
85.606829,43000,43000,54000,55016239104,100,0
86.107523,43000,44000,55000,55016239104,100,0
86.608143,44000,44000,54000,55016251392,100,0
87.108772,44000,44000,54000,55016239104,100,0
87.609373,43000,44000,55000,55016239104,100,0
88.109943,43000,44000,54000,55016239104,100,0
88.610656,43000,44000,54000,55016239104,100,0
89.111274,44000,44000,54000,55016239104,100,0
89.611855,43000,44000,54000,55016239104,100,0
90.112460,43000,44000,54000,55016239104,100,0
90.613054,43000,44000,54000,55016239104,100,0
91.113771,43000,44000,55000,55016239104,100,0
91.614386,43000,44000,55000,55016239104,100,0
92.115021,44000,44000,55000,55016239104,100,0
92.615614,44000,44000,54000,55016239104,100,0
93.116224,43000,44000,55000,55016239104,100,0
93.616877,44000,44000,55000,55016239104,100,0
94.117455,44000,44000,55000,55016239104,100,0
94.618071,44000,44000,55000,55016239104,100,0
95.118661,44000,45000,55000,55016239104,100,0
95.619279,43000,44000,55000,55016239104,100,0
96.120010,44000,44000,54000,55016239104,100,0
96.620619,44000,44000,54000,55016239104,100,0
97.121215,44000,44000,55000,55016239104,100,0
97.621796,44000,44000,55000,55016239104,100,0
98.122392,43000,44000,55000,55016239104,100,0
98.623123,43000,44000,55000,55016239104,100,0
99.123719,44000,44000,56000,55016239104,100,0
99.624331,44000,44000,55000,55016239104,100,0
100.124908,44000,44000,54000,55016239104,100,0
100.625483,44000,44000,55000,55016239104,100,0
101.126224,44000,44000,56000,55016239104,100,0
101.626852,44000,45000,55000,55016239104,100,0
102.127480,44000,45000,55000,55016239104,100,0
102.628088,44000,44000,56000,55016239104,100,0
103.128652,44000,44000,55000,55016239104,100,0
103.629325,44000,44000,56000,55016239104,100,0
104.129927,44000,44000,55000,55016239104,100,0
104.630515,44000,44000,55000,55016239104,100,0
105.131119,44000,44000,55000,55016239104,100,0
105.631688,44000,45000,55000,55016239104,100,0
106.132423,44000,44000,55000,55016239104,100,0
106.633041,44000,45000,55000,55016239104,100,0
107.133458,44000,44000,55000,55016239104,100,0
107.634052,44000,44000,56000,55016239104,100,0
108.134661,44000,44000,56000,55016239104,100,0
108.635288,43000,44000,56000,55016239104,100,0
109.135874,44000,44000,55000,55016239104,100,0
109.636582,44000,44000,55000,55016239104,100,0
110.137170,44000,44000,55000,55016239104,100,0
110.637773,44000,44000,56000,55016239104,100,0
111.138371,44000,45000,55000,55016239104,100,0
111.639010,44000,44000,55000,55016239104,100,0
112.139679,44000,44000,55000,55016239104,100,0
112.640284,44000,44000,55000,55016239104,100,0
113.140891,44000,45000,55000,55016239104,100,0
113.641484,44000,44000,56000,55016239104,100,0
114.142103,44000,44000,55000,55016239104,100,0
114.642791,44000,44000,55000,55016239104,100,0
115.143388,44000,44000,55000,55016239104,100,0
115.643995,44000,44000,55000,55016239104,100,0
116.144581,44000,45000,55000,55016239104,100,0
116.645201,44000,45000,55000,55016239104,100,0
117.145903,44000,44000,56000,55016239104,100,0
117.646500,44000,44000,55000,55016239104,100,0
118.147128,44000,44000,55000,55016239104,100,0
118.647729,44000,44000,55000,55016239104,100,0
119.148315,44000,45000,55000,55016239104,100,0
119.649030,44000,44000,56000,55016239104,100,0
120.149632,44000,44000,56000,55016239104,100,0
120.650265,44000,44000,56000,55016239104,100,0
121.150847,44000,44000,55000,55016239104,100,0
121.651431,44000,44000,55000,55016239104,100,0
122.152138,44000,44000,56000,55016239104,100,0
122.652742,44000,45000,56000,55016239104,100,0
123.153382,44000,44000,56000,55016239104,100,0
123.654204,44000,45000,56000,55016239104,100,0
124.154776,44000,44000,56000,55016239104,100,0
124.655359,44000,44000,55000,55016239104,100,0
125.155938,44000,44000,56000,55016239104,100,0
125.656552,44000,45000,56000,55016239104,100,0
126.157307,44000,44000,55000,55016239104,100,0
126.657891,44000,45000,56000,55016239104,100,0
127.158471,44000,44000,55000,55016239104,100,0
127.659118,44000,44000,56000,55016239104,100,0
128.159706,44000,45000,56000,55016239104,100,0
128.660406,44000,45000,56000,55016239104,100,0
129.161029,43000,44000,56000,55016239104,100,0
129.661622,44000,44000,55000,55016239104,100,0
130.162254,44000,44000,55000,55016239104,100,0
130.662860,44000,44000,55000,55016239104,100,0
131.163515,43000,44000,55000,55016239104,100,0
131.664112,44000,45000,55000,55016239104,100,0
132.164714,44000,44000,55000,55016239104,100,0
132.665310,44000,44000,56000,55016239104,100,0
133.165922,44000,44000,56000,55016239104,100,0
133.666581,44000,45000,55000,55016239104,100,0
134.167200,44000,44000,56000,55016239104,100,0
134.667788,44000,44000,55000,55016239104,100,0
135.168388,44000,44000,55000,55016239104,100,0
135.669002,44000,44000,55000,55016239104,100,0
136.169647,44000,44000,55000,55016239104,100,0
136.670245,44000,44000,55000,55016239104,100,0
137.170831,44000,44000,55000,55016239104,100,0
137.671431,44000,45000,56000,55016239104,100,0
138.172045,44000,44000,55000,55016239104,100,0
138.672642,44000,44000,55000,55016239104,100,0
139.173255,45000,45000,56000,55016239104,100,0
139.673890,44000,45000,55000,55016239104,100,0
140.174466,44000,44000,56000,55016239104,100,0
140.675070,44000,44000,55000,55016239104,100,0
141.175639,45000,45000,55000,55016239104,100,0
141.676265,44000,44000,55000,55016239104,100,0
142.177022,44000,45000,55000,55016239104,100,0
142.677612,44000,44000,55000,55016239104,100,0
143.178213,44000,45000,55000,55016239104,100,0
143.678782,45000,45000,55000,55016239104,100,0
144.179390,44000,44000,55000,55016239104,100,0
144.680125,44000,44000,55000,55016239104,100,0
145.180717,44000,44000,55000,55016239104,100,0
145.681304,44000,44000,56000,55016239104,100,0
146.181870,44000,44000,55000,55016239104,100,0
146.682454,44000,44000,55000,55016239104,100,0
147.183241,44000,45000,55000,55016239104,100,0
147.683845,44000,44000,55000,55016239104,100,0
148.184435,44000,45000,55000,55016239104,100,0
148.685046,44000,44000,56000,55016239104,100,0
149.185624,44000,44000,55000,55016239104,100,0
149.686327,44000,45000,55000,55016239104,100,0
150.186927,44000,44000,55000,55016239104,100,0
150.687534,44000,44000,55000,55016239104,100,0
151.188150,44000,44000,55000,55016239104,100,0
151.688756,44000,44000,56000,55016239104,100,0
152.189428,44000,45000,55000,55016239104,100,0
152.690030,44000,44000,55000,55016239104,100,0
153.190593,44000,44000,55000,55016239104,100,0
153.691205,44000,45000,55000,55016239104,100,0
154.191801,44000,44000,55000,55016239104,100,0
154.692540,45000,45000,55000,55016239104,100,0
155.193141,44000,45000,55000,55016239104,100,0
155.693724,44000,45000,56000,55016239104,100,0
156.194330,44000,44000,55000,55016239104,100,0
156.694917,44000,45000,55000,55016239104,100,0
157.195616,44000,44000,55000,55016239104,100,0
157.696232,44000,44000,55000,55016239104,100,0
158.196820,44000,45000,55000,55016239104,100,0
158.697422,44000,44000,55000,55016239104,100,0
159.198039,44000,44000,55000,55016239104,100,0
159.698675,44000,45000,56000,55016239104,100,0
160.199285,44000,45000,55000,55016239104,100,0
160.699891,44000,45000,55000,55016239104,100,0
161.200491,44000,45000,55000,55016239104,100,0
161.701087,44000,45000,55000,55016239104,100,0
162.201662,44000,45000,56000,55016239104,100,0
162.702264,44000,45000,55000,55016239104,100,0
163.202908,44000,45000,56000,55016239104,100,0
163.703513,44000,44000,55000,55016239104,100,0
164.204121,45000,45000,55000,55016239104,100,0
164.704694,44000,45000,55000,55016239104,100,0
165.205288,44000,45000,56000,55016239104,100,0
165.706025,45000,45000,56000,55016239104,100,0
166.206617,44000,45000,56000,55016239104,100,0
166.707225,44000,45000,55000,55016239104,100,0
167.207789,44000,45000,56000,55016239104,100,0
167.708369,44000,45000,55000,55016239104,100,0
168.209144,44000,45000,55000,55016239104,100,0
168.709763,44000,45000,55000,55016239104,100,0
169.210402,44000,45000,55000,55016239104,100,0
169.711004,44000,45000,55000,55016239104,100,0
170.211592,44000,45000,55000,55016239104,100,0
170.712264,45000,45000,56000,55016239104,100,0
171.212866,44000,45000,56000,55016239104,100,0
171.713446,44000,44000,55000,55016239104,100,0
172.214056,44000,44000,55000,55016239104,100,0
172.714633,44000,45000,55000,55016239104,100,0
173.215343,44000,45000,55000,55016239104,100,0
173.715937,44000,45000,55000,55016239104,100,0
174.216531,44000,44000,55000,55016239104,100,0
174.717157,44000,44000,55000,55016239104,100,0
175.217754,44000,44000,55000,55016239104,100,0
175.718454,45000,45000,55000,55016239104,100,0
176.219159,44000,44000,55000,55016251392,100,0
176.719744,44000,45000,55000,55016239104,100,0
177.220519,44000,45000,56000,55016239104,100,0
177.721134,44000,45000,55000,55016239104,100,0
178.221722,45000,45000,56000,55016239104,100,0
178.722329,44000,44000,56000,55016239104,100,0
179.222911,44000,45000,55000,55016239104,100,0
179.723627,44000,44000,55000,55016239104,100,0
180.224230,45000,45000,55000,55016239104,100,0
180.724823,44000,45000,55000,55016239104,100,0
181.225440,45000,45000,55000,55016239104,100,0
181.726073,44000,45000,55000,55016239104,100,0
182.226687,44000,45000,56000,55016239104,100,0
182.727275,45000,45000,55000,55016239104,100,0
183.227856,44000,45000,55000,55016239104,100,0
183.728458,44000,45000,55000,55016239104,100,0
184.229084,44000,45000,55000,55016239104,100,0
184.729740,44000,45000,55000,55016239104,100,0
185.230323,44000,45000,56000,55016239104,100,0
185.730905,44000,45000,56000,55016239104,100,0
186.231509,44000,45000,56000,55016239104,100,0
186.732140,44000,44000,55000,55016251392,100,0
187.232747,44000,44000,55000,55016239104,100,0
187.733335,44000,45000,55000,55016239104,100,0
188.234022,44000,44000,55000,55016239104,100,0
188.734614,44000,45000,55000,55016239104,100,0
189.235230,44000,45000,56000,55016239104,100,0
189.735822,44000,44000,55000,55016239104,100,0
190.236424,45000,45000,56000,55016239104,100,0
190.737125,44000,45000,56000,55016239104,100,0
191.237707,44000,45000,55000,55016239104,100,0
191.738300,44000,45000,56000,55016239104,100,0
192.238899,45000,45000,56000,55016239104,100,0
192.739506,44000,45000,55000,55016239104,100,0
193.240241,44000,45000,55000,55016239104,100,0
193.740828,44000,44000,56000,55016239104,100,0
194.241418,45000,45000,56000,55016239104,100,0
194.742015,44000,44000,55000,55016239104,100,0
195.242617,44000,45000,56000,55016239104,100,0
195.743328,44000,45000,55000,55016239104,100,0
196.243917,44000,45000,56000,55016239104,100,0
196.744497,44000,45000,55000,55016239104,100,0
197.245100,44000,44000,56000,55016239104,100,0
197.745684,45000,45000,56000,55016239104,100,0
198.246428,44000,44000,56000,55016239104,100,0
198.747055,44000,45000,55000,55016239104,100,0
199.247633,44000,44000,56000,55016239104,100,0
199.748244,45000,45000,56000,55016239104,100,0
200.248827,45000,45000,56000,55016239104,100,0
200.749543,44000,44000,55000,55016239104,100,0
201.250150,44000,44000,55000,55016239104,100,0
201.750748,44000,44000,55000,55016239104,100,0
202.251355,45000,45000,55000,55016239104,100,0
202.751997,45000,45000,55000,55016239104,100,0
203.252652,45000,45000,55000,55016239104,100,0
203.753246,45000,45000,56000,55016239104,100,0
204.253816,44000,45000,56000,55016239104,100,0
204.754431,44000,45000,55000,55016239104,100,0
205.255064,44000,45000,56000,55016239104,100,0
205.755717,44000,45000,56000,55016239104,100,0
206.256299,44000,45000,55000,55016239104,100,0
206.756876,44000,45000,55000,55016239104,100,0
207.257478,45000,45000,55000,55016239104,100,0
207.758117,44000,45000,55000,55016239104,100,0
208.258768,45000,45000,55000,55016239104,100,0
208.759329,44000,45000,56000,55016239104,100,0
209.259907,45000,45000,56000,55016239104,100,0
209.760489,44000,45000,55000,55016239104,100,0
210.261127,44000,45000,56000,55016239104,100,0
210.761708,44000,45000,55000,55016239104,100,0
211.262292,44000,45000,56000,55016239104,100,0
211.763038,45000,45000,56000,55016239104,100,0
212.263619,45000,45000,56000,55016239104,100,0
212.764251,44000,45000,55000,55016239104,100,0
213.264847,44000,45000,55000,55016239104,100,0
213.765444,44000,44000,55000,55016239104,100,0
214.266155,44000,45000,56000,55016239104,100,0
214.766758,44000,45000,55000,55016239104,100,0
215.267360,44000,45000,56000,55016239104,100,0
215.767930,45000,45000,56000,55016239104,100,0
216.268500,44000,45000,56000,55016239104,100,0
216.769265,45000,45000,55000,55016239104,100,0
217.269870,44000,45000,56000,55016239104,100,0
217.770468,44000,45000,55000,55016239104,100,0
218.271091,44000,44000,55000,55016239104,100,0
218.771684,45000,45000,55000,55016239104,100,0
219.272354,44000,45000,55000,55016239104,100,0
219.772939,44000,45000,56000,55016239104,100,0
220.273559,44000,45000,55000,55016239104,100,0
220.774157,45000,45000,56000,55016239104,100,0
221.274723,45000,45000,56000,55016239104,100,0
221.775457,45000,45000,55000,55016239104,100,0
222.276080,44000,45000,55000,55016239104,100,0
222.776667,45000,45000,56000,55016239104,100,0
223.277308,45000,45000,56000,55016239104,100,0
223.777894,44000,45000,55000,55016239104,100,0
224.278569,45000,45000,55000,55016239104,100,0
224.779164,44000,45000,56000,55016239104,100,0
225.279727,45000,45000,55000,55016239104,100,0
225.780301,45000,45000,56000,55016239104,100,0
226.280900,44000,45000,55000,55016239104,100,0
226.781679,45000,45000,55000,55016239104,100,0
227.282287,44000,45000,56000,55016239104,100,0
227.782859,45000,45000,56000,55016239104,100,0
228.283433,44000,45000,55000,55016239104,100,0
228.784062,44000,45000,56000,55016239104,100,0
229.284759,45000,45000,55000,55016239104,100,0
229.785354,44000,45000,56000,55016239104,100,0
230.285922,45000,45000,55000,55016239104,100,0
230.786490,45000,45000,55000,55016239104,100,0
231.287101,45000,45000,55000,55016239104,100,0
231.787814,44000,45000,56000,55016239104,100,0
232.288414,45000,45000,56000,55016239104,100,0
232.789019,45000,45000,55000,55016239104,100,0
233.289582,45000,45000,56000,55016239104,100,0
233.790013,44000,45000,56000,55016239104,100,0
234.290592,45000,45000,55000,55016239104,100,0
234.791200,44000,45000,56000,55016239104,100,0
235.291777,45000,45000,55000,55016239104,100,0
235.792385,44000,45000,56000,55016239104,100,0
236.293115,44000,45000,55000,55016239104,100,0
236.793702,44000,45000,55000,55016239104,100,0
237.294299,45000,45000,56000,55016239104,100,0
237.794829,44000,45000,56000,55016239104,100,0
238.295428,44000,45000,55000,55016239104,100,0
238.796222,44000,44000,56000,55016239104,100,0
239.296813,45000,45000,55000,55016239104,100,0
239.797426,44000,45000,56000,55016239104,100,0
240.298027,45000,45000,55000,55016239104,100,0
240.798620,45000,45000,55000,55016239104,100,0
241.299319,44000,45000,56000,55016239104,100,0
241.799917,45000,45000,56000,55016239104,100,0
242.300501,45000,45000,56000,55016239104,100,0
242.801115,45000,45000,55000,55016239104,100,0
243.301703,45000,45000,56000,55016239104,100,0
243.802412,44000,45000,56000,55016239104,100,0
244.303031,44000,45000,55000,55016239104,100,0
244.803446,45000,45000,55000,55016251392,100,0
245.304073,45000,45000,56000,55016239104,100,0
245.804669,44000,45000,55000,55016239104,100,0
246.305297,44000,45000,56000,55016239104,100,0
246.805656,44000,45000,56000,55016239104,100,0
247.306241,44000,45000,55000,55016239104,100,0
247.806839,45000,45000,56000,55016239104,100,0
248.307608,44000,45000,55000,55016239104,100,0
248.808222,44000,45000,55000,55016239104,100,0
249.308792,44000,45000,55000,55016239104,100,0
249.809380,44000,45000,56000,55016239104,100,0
250.310020,45000,45000,55000,55016239104,100,0
250.810723,44000,44000,55000,55016239104,100,0
251.311343,45000,45000,56000,55016239104,100,0
251.811912,45000,45000,55000,55016239104,100,0
252.312482,45000,45000,56000,55016239104,100,0
252.813095,44000,44000,55000,55016239104,100,0
253.313802,44000,45000,55000,55016239104,100,0
253.814409,44000,45000,55000,55016239104,100,0
254.315005,45000,45000,55000,55016239104,100,0
254.815571,45000,45000,55000,55016239104,100,0
255.316193,44000,44000,55000,55016251392,100,0
255.816863,44000,45000,55000,55016239104,100,0
256.317435,44000,44000,55000,55016239104,100,0
256.818042,45000,45000,56000,55016239104,100,0
257.318633,44000,45000,55000,55016239104,100,0
257.819263,45000,45000,55000,55016239104,100,0
258.319854,44000,45000,55000,55016239104,100,0
258.820431,44000,45000,55000,55016239104,100,0
259.321114,44000,45000,56000,55016239104,100,0
259.821713,44000,44000,55000,55016239104,100,0
260.322331,45000,45000,55000,55016239104,100,0
260.822935,44000,44000,55000,55016239104,100,0
261.323534,44000,44000,55000,55016239104,100,0
261.824223,45000,45000,55000,55016239104,100,0
262.324803,45000,45000,55000,55016239104,100,0
262.825394,45000,45000,55000,55016239104,100,0
263.326028,45000,45000,56000,55016239104,100,0
263.826607,45000,45000,55000,55016239104,100,0
264.327324,45000,45000,56000,55016239104,100,0
264.827912,45000,45000,55000,55016239104,100,0
265.328503,45000,45000,55000,55016239104,100,0
265.829199,45000,45000,55000,55016251392,100,0
266.329781,44000,44000,56000,55016239104,100,0
266.830413,44000,45000,55000,55016239104,100,0
267.331028,45000,45000,55000,55016239104,100,0
267.831599,45000,45000,55000,55016239104,100,0
268.332205,45000,45000,55000,55016239104,100,0
268.832789,44000,45000,56000,55016239104,100,0
269.333517,45000,45000,56000,55016239104,100,0
269.834151,45000,45000,55000,55016239104,100,0
270.334729,45000,45000,56000,55016239104,100,0
270.835319,45000,45000,56000,55016239104,100,0
271.335912,44000,45000,56000,55016239104,100,0
271.836633,44000,45000,55000,55016239104,100,0
272.337263,44000,45000,55000,55016239104,100,0
272.837847,45000,45000,56000,55016239104,100,0
273.338427,45000,45000,56000,55016239104,100,0
273.839018,45000,45000,56000,55016239104,100,0
274.339735,44000,45000,56000,55016239104,100,0
274.840375,45000,45000,55000,55016239104,100,0
275.340993,44000,45000,55000,55016239104,100,0
275.841561,44000,45000,56000,55016239104,100,0
276.342161,45000,45000,56000,55016251392,100,0
276.842826,45000,45000,56000,55016239104,100,0
277.343433,44000,45000,55000,55016239104,100,0
277.844034,45000,45000,55000,55016239104,100,0
278.344615,44000,45000,55000,55016239104,100,0
278.845242,44000,45000,55000,55016239104,100,0
279.345886,44000,44000,55000,55016239104,100,0
279.846468,44000,45000,56000,55016239104,100,0
280.347079,44000,45000,55000,55016239104,100,0
280.847654,44000,45000,55000,55016239104,100,0
281.348276,44000,45000,55000,55016239104,100,0
281.849099,45000,45000,56000,55016239104,100,0
282.349688,45000,45000,56000,55016239104,100,0
282.850292,44000,45000,55000,55016239104,100,0
283.350867,44000,45000,55000,55016239104,100,0
283.851463,45000,45000,56000,55016239104,100,0
284.352200,44000,45000,55000,55016239104,100,0
284.852806,45000,45000,55000,55016239104,100,0
285.353447,45000,45000,56000,55016239104,100,0
285.854048,44000,45000,56000,55016239104,100,0
286.354628,45000,45000,55000,55016239104,100,0
286.855307,44000,45000,55000,55016239104,100,0
287.355918,44000,45000,55000,55016239104,100,0
287.856497,44000,45000,56000,55016239104,100,0
288.357110,45000,45000,55000,55016239104,100,0
288.857707,44000,45000,55000,55016239104,100,0
289.358396,44000,44000,55000,55016239104,100,0
289.858993,44000,45000,55000,55016239104,100,0
290.359584,44000,45000,56000,55016239104,100,0
290.860208,44000,45000,56000,55016239104,100,0
291.360811,44000,45000,56000,55016239104,100,0
291.861500,44000,45000,55000,55016239104,100,0
292.362119,44000,45000,56000,55016239104,100,0
292.862692,44000,45000,55000,55016239104,100,0
293.363305,44000,45000,55000,55016239104,100,0
293.863907,44000,45000,56000,55016239104,100,0
294.364607,44000,45000,55000,55016239104,100,0
294.865077,44000,44000,55000,55016239104,100,0
295.365648,44000,45000,56000,55016239104,100,0
295.866266,45000,45000,55000,55016239104,100,0
296.366865,45000,45000,55000,55016239104,100,0
296.867447,45000,45000,55000,55016239104,100,0
297.368039,45000,45000,56000,55016239104,100,0
297.868762,44000,45000,55000,55016239104,100,0
