timestamp,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1,power
0.001101,42000,35000,17187405824,0,2,451
0.541043,43000,42000,17187422208,97,20,495
1.076517,45000,42000,17187422208,99,21,518
1.655804,46000,42000,17187422208,98,20,527
2.215851,47000,42000,17187422208,99,21,596
3.255618,49000,43000,17187422208,100,21,504
3.805640,49000,43000,17187422208,99,21,514
4.354673,49000,42000,17187422208,88,18,506
4.904599,49000,43000,17187422208,99,21,508
5.440994,49000,44000,17187422208,98,21,534
6.003476,49000,43000,17187422208,99,21,504
6.542773,49000,44000,17187422208,99,21,508
7.084702,50000,44000,17187422208,99,21,474
7.635460,50000,44000,17187422208,99,21,499
8.174143,50000,44000,17187422208,99,21,525
8.734881,50000,44000,17187422208,99,21,506
9.272531,50000,44000,17187422208,97,20,529
9.833549,50000,44000,17187422208,99,21,511
10.371955,51000,44000,17187422208,98,21,507
10.937042,51000,45000,17187422208,99,21,519
11.516081,51000,45000,17187422208,99,21,525
12.103161,51000,44000,17187422208,93,19,602
13.123035,51000,44000,17187422208,93,19,521
13.703199,51000,45000,17187422208,99,21,542
14.267277,51000,45000,17187422208,99,21,602
14.971918,51000,46000,17187422208,100,21,522
15.529381,51000,46000,17187422208,99,21,531
16.079225,51000,46000,17187422208,96,21,513
16.620886,51000,46000,17187422208,99,21,533
17.186306,51000,46000,17187422208,99,21,544
17.780626,52000,46000,17187422208,100,21,561
18.367468,52000,46000,17187422208,99,21,515
18.906906,52000,46000,17187422208,95,21,504
19.447061,52000,46000,17187422208,99,21,527
20.002362,52000,46000,17187422208,99,21,505
20.562547,52000,47000,17187422208,99,21,523
21.150588,52000,47000,17187422208,99,21,541
22.076334,53000,47000,17187422208,100,21,525
22.634482,53000,47000,17187422208,99,21,506
23.176262,53000,47000,17187422208,99,21,508
23.721629,52000,47000,17187422208,97,21,509
24.261642,52000,47000,17187422208,99,21,527
24.852582,52000,47000,17187422208,99,21,522
25.415342,52000,47000,17187422208,99,21,522
25.995647,52000,47000,17187422208,99,21,511
26.552667,52000,48000,17187422208,97,21,504
27.088805,52000,48000,17187422208,99,21,541
27.683905,53000,48000,17187422208,99,21,560
28.288484,53000,48000,17187422208,100,21,543
28.862241,53000,48000,17187422208,99,21,536
29.418079,53000,48000,17187422208,97,21,602
30.724065,55000,46000,17187422208,100,8,131
31.393294,53000,42000,17187422208,0,0,105
31.939229,51000,42000,17187422208,0,0,105
32.489365,51000,41000,17187422208,0,0,105
33.046385,50000,41000,17187422208,0,0,105
33.593196,49000,40000,17187422208,0,0,584
34.543078,49000,47000,17187422208,100,21,513
35.096167,51000,47000,17187422208,99,21,447
35.635206,51000,48000,17187422208,99,21,501
36.164214,52000,47000,17187422208,90,18,546
36.767391,53000,48000,17187422208,100,21,525
37.329308,53000,48000,17187422208,99,21,505
37.870384,53000,48000,17187422208,99,21,500
38.430697,55000,49000,17187422208,99,21,530
39.010454,55000,49000,17187422208,99,21,546
39.609537,54000,50000,17187422208,100,21,515
40.159118,54000,50000,17187422208,99,21,590
41.073688,55000,50000,17187422208,98,21,524
41.634129,55000,50000,17187422208,99,21,505
42.168034,55000,50000,17187422208,98,21,513
42.742712,55000,50000,17187422208,99,21,498
43.296539,54000,50000,17187422208,99,21,490
43.826607,54000,50000,17187422208,99,21,508
44.367669,55000,50000,17187422208,99,21,502
44.906281,55000,50000,17187422208,96,20,506
45.443950,55000,50000,17187422208,99,21,503
46.012009,55000,50000,17187422208,99,21,501
46.559963,55000,50000,17187422208,99,21,481
47.097945,55000,50000,17187422208,99,21,493
47.641863,56000,50000,17187422208,87,18,502
48.189718,56000,50000,17187422208,99,21,492
48.728102,55000,50000,17187422208,98,21,507
49.275399,55000,50000,17187422208,99,21,589
50.049185,55000,50000,17187422208,100,21,499
50.586455,56000,49000,17187422208,91,19,485
51.124203,56000,50000,17187422208,99,21,491
51.662113,55000,50000,17187422208,98,21,505
52.211173,56000,50000,17187422208,99,21,503
52.778312,55000,50000,17187422208,99,21,506
53.323362,55000,50000,17187422208,99,21,413
53.870172,55000,50000,17187422208,98,21,510
54.426014,55000,50000,17187422208,97,21,508
54.969219,55000,50000,17187422208,99,21,507
55.508513,55000,50000,17187422208,98,21,588
56.201337,55000,50000,17187422208,100,21,515
56.749470,55000,50000,17187422208,99,21,547
57.351466,55000,50000,17187422208,98,21,535
57.920553,56000,50000,17187422208,99,21,594
58.880375,56000,51000,17187422208,100,21,500
59.415675,56000,51000,17187422208,98,21,558
60.025656,56000,50000,17187422208,100,21,535
60.600737,56000,50000,17187422208,99,21,555
61.197772,56000,50000,17187422208,98,21,494
61.730714,56000,51000,17187422208,99,21,527
62.299681,56000,51000,17187422208,99,21,536
62.888709,56000,51000,17187422208,99,21,519
63.442737,56000,50000,17187422208,99,21,494
63.987693,56000,51000,17187422208,96,21,511
64.544786,56000,48000,17187422208,99,11,184
65.158760,52000,45000,17187422208,2,0,110
65.892983,47000,43000,17187422208,0,0,98
66.453414,46000,43000,17187422208,0,0,96
67.006765,44000,43000,17187422208,0,0,100
67.791782,43000,42000,17187422208,23,1,522
68.391083,47000,48000,17187422208,99,21,521
68.952870,50000,50000,17187422208,99,21,506
69.498938,52000,50000,17187422208,99,20,462
70.055876,53000,50000,17187422208,99,20,521
70.618770,54000,50000,17187422208,99,21,588
71.282086,55000,50000,17187422208,100,21,515
71.826644,55000,50000,17187422208,99,21,503
72.378414,55000,50000,17187422208,99,20,589
73.075360,56000,50000,17187422208,100,21,494
73.621556,56000,50000,17187422208,94,20,581
74.304307,56000,50000,17187422208,100,21,596
74.987193,56000,51000,17187422208,100,21,481
75.520108,56000,50000,17187422208,93,19,585
76.256218,56000,51000,17187422208,100,21,414
76.803597,56000,50000,17187422208,99,21,559
77.396465,56000,51000,17187422208,99,21,495
77.930760,56000,50000,17187422208,99,21,524
78.500342,56000,51000,17187422208,98,21,541
79.085585,56000,51000,17187422208,99,21,466
79.641072,56000,51000,17187422208,99,21,502
80.177910,56000,50000,17187422208,99,21,489
80.716792,56000,51000,17187422208,99,21,492
81.256524,56000,50000,17187422208,94,19,516
81.816685,56000,51000,17187422208,99,21,512
82.368619,56000,51000,17187422208,97,21,498
82.909554,56000,51000,17187422208,99,21,476
83.436610,56000,51000,17187422208,99,21,504
83.986898,56000,51000,17187422208,99,21,593
84.978140,57000,51000,17187422208,100,21,499
85.542773,57000,51000,17187422208,99,21,487
86.068060,57000,51000,17187422208,99,21,506
86.620996,56000,51000,17187422208,99,21,503
87.169856,56000,51000,17187422208,98,21,512
87.719073,56000,51000,17187422208,99,21,517
88.279966,56000,51000,17187422208,99,21,504
88.825843,56000,51000,17187422208,99,21,503
89.371047,56000,51000,17187422208,99,21,477
89.899380,56000,51000,17187422208,93,19,485
90.436883,56000,51000,17187422208,99,21,495
90.978133,56000,51000,17187422208,95,20,485
91.497941,56000,51000,17187422208,99,21,517
92.050126,56000,51000,17187422208,99,21,503
92.592114,56000,51000,17187422208,99,21,592
93.365163,57000,52000,17187422208,100,21,500
93.909106,57000,51000,17187422208,96,21,511
94.460083,57000,51000,17187422208,99,21,491
94.997342,57000,51000,17187422208,99,21,494
95.534031,57000,51000,17187422208,99,21,474
96.079241,56000,51000,17187422208,99,21,520
96.640418,57000,51000,17187422208,99,21,505
97.185285,57000,52000,17187422208,99,21,501
97.723304,57000,52000,17187422208,98,21,488
98.262325,57000,52000,17187422208,99,21,494
98.800552,56000,48000,17187422208,98,7,122
99.348432,52000,45000,17187422208,1,0,91
99.915635,48000,44000,17187422208,0,0,90
100.463912,46000,44000,17187422208,0,0,90
101.010507,44000,43000,17187422208,1,0,89
102.115294,44000,47000,17187422208,84,14,481
102.658553,48000,50000,17187422208,96,20,597
104.111415,55000,51000,17187422208,100,21,511
104.665308,56000,51000,17187422208,98,21,498
105.203784,56000,51000,17187422208,99,21,439
105.743782,56000,51000,17187422208,99,21,491
106.279325,56000,51000,17187422208,99,21,494
106.825752,56000,51000,17187422208,99,21,528
107.394905,56000,50000,17187422208,96,20,496
107.941409,56000,51000,17187422208,99,21,494
108.480770,56000,51000,17187422208,97,20,516
109.038469,56000,51000,17187422208,99,21,473
109.588520,56000,51000,17187422208,99,21,516
110.145948,56000,51000,17187422208,99,21,506
110.690745,56000,51000,17187422208,99,21,493
111.236752,56000,51000,17187422208,93,20,576
111.928980,56000,51000,17187422208,100,21,489
112.471594,56000,51000,17187422208,99,21,499
113.011049,56000,51000,17187422208,99,21,506
113.565889,56000,51000,17187422208,99,21,492
114.104074,56000,51000,17187422208,94,20,494
114.642342,56000,51000,17187422208,99,21,507
115.187343,56000,51000,17187422208,99,21,483
115.721271,56000,51000,17187422208,99,21,470
116.269470,56000,51000,17187422208,99,21,490
116.800302,56000,51000,17187422208,99,21,494
117.366897,56000,51000,17187422208,99,21,519
117.928408,56000,51000,17187422208,98,21,504
118.466635,56000,52000,17187422208,99,21,487
119.006996,56000,51000,17187422208,98,21,502
119.553572,56000,51000,17187422208,99,21,599
120.525722,57000,52000,17187422208,100,21,541
121.117018,57000,52000,17187422208,99,21,557
121.719497,57000,51000,17187422208,92,19,532
122.288280,57000,52000,17187422208,99,21,510
122.838492,57000,51000,17187422208,96,20,491
123.375685,57000,51000,17187422208,99,21,546
123.962511,57000,51000,17187422208,99,21,533
124.556202,57000,52000,17187422208,99,21,513
125.110435,57000,51000,17187422208,99,21,505
125.651794,57000,51000,17187422208,94,20,509
126.208699,57000,52000,17187422208,99,21,509
126.758275,57000,52000,17187422208,99,21,500
127.295218,57000,51000,17187422208,99,21,526
127.881949,57000,52000,17187422208,99,21,535
128.446043,57000,52000,17187422208,99,21,599
129.319949,58000,52000,17187422208,100,21,591
129.967856,58000,52000,17187422208,100,21,531
130.538221,57000,52000,17187422208,99,21,540
131.117053,57000,52000,17187422208,99,21,499
131.686780,57000,52000,17187422208,99,21,509
132.237932,57000,52000,17187422208,96,20,475
132.798895,56000,47000,17187422208,46,3,117
133.422336,52000,45000,17187422208,0,0,99
133.971256,49000,44000,17187422208,0,0,91
134.526066,46000,44000,17187422208,0,0,91
135.091340,45000,43000,17187422208,0,0,106
135.703324,44000,43000,17187422208,0,0,423
136.240620,47000,49000,17187422208,95,20,480
136.758235,51000,50000,17187422208,99,21,486
137.283207,52000,50000,17187422208,88,18,506
137.833420,54000,51000,17187422208,99,21,508
138.412374,55000,51000,17187422208,99,21,519
138.975322,56000,51000,17187422208,99,21,575
139.653305,57000,51000,17187422208,100,21,497
140.190379,57000,51000,17187422208,98,20,517
140.751639,57000,51000,17187422208,99,21,479
141.292447,57000,51000,17187422208,99,21,510
141.847459,57000,51000,17187422208,99,21,508
142.392516,57000,51000,17187422208,99,21,499
142.924894,57000,51000,17187422208,94,20,492
143.465143,57000,51000,17187422208,99,21,503
144.004606,57000,51000,17187422208,99,21,488
144.529646,57000,51000,17187422208,99,21,503
145.125651,57000,51000,17187422208,99,21,523
145.690239,57000,51000,17187422208,99,21,504
146.229716,58000,51000,17187422208,99,21,503
146.774840,58000,51000,17187422208,98,21,495
147.312725,58000,51000,17187422208,99,21,594
148.095397,58000,52000,17187422208,100,21,510
148.644190,57000,51000,17187422208,90,18,483
149.180857,57000,52000,17187422208,99,21,515
149.739649,57000,52000,17187422208,99,21,497
150.286032,57000,51000,17187422208,99,21,497
150.827732,57000,52000,17187422208,99,21,491
151.366894,57000,52000,17187422208,99,21,479
151.917971,57000,52000,17187422208,99,21,510
152.471820,57000,51000,17187422208,96,20,519
153.029425,57000,52000,17187422208,99,21,493
153.569053,57000,51000,17187422208,98,21,502
154.110022,57000,52000,17187422208,99,21,495
154.650053,57000,51000,17187422208,98,21,501
155.189128,57000,52000,17187422208,99,21,467
155.713320,57000,52000,17187422208,99,21,587
156.653742,58000,52000,17187422208,100,21,493
157.192233,57000,52000,17187422208,99,21,502
157.734030,57000,52000,17187422208,99,21,494
158.274266,57000,52000,17187422208,98,21,487
158.793429,57000,52000,17187422208,99,21,502
159.335381,57000,52000,17187422208,99,21,501
159.870613,57000,52000,17187422208,99,21,443
160.415289,57000,52000,17187422208,99,21,516
160.970112,57000,52000,17187422208,99,21,509
161.517856,57000,52000,17187422208,99,21,500
162.060763,57000,52000,17187422208,97,21,515
162.619396,57000,52000,17187422208,99,21,493
163.160535,57000,52000,17187422208,98,21,518
163.716637,57000,52000,17187422208,99,21,475
164.250327,57000,52000,17187422208,99,21,594
165.057220,57000,52000,17187422208,99,21,513
165.608024,57000,52000,17187422208,99,21,474
166.173632,57000,52000,17187422208,99,21,495
166.711642,57000,50000,17187422208,99,10,205
167.261318,53000,46000,17187422208,2,0,91
167.794158,49000,45000,17187422208,0,0,90
168.339345,47000,44000,17187422208,0,0,90
168.873361,45000,44000,17187422208,0,0,90
169.415085,44000,44000,17187422208,0,0,90
169.984929,44000,44000,17187422208,51,2,472
170.528837,47000,50000,17187422208,99,21,498
171.070336,51000,50000,17187422208,99,21,480
171.597888,53000,50000,17187422208,99,20,449
172.134911,54000,51000,17187422208,99,21,508
172.687559,55000,51000,17187422208,99,21,497
173.227293,56000,51000,17187422208,99,20,550
173.854383,56000,51000,17187422208,99,21,503
174.401002,56000,51000,17187422208,99,20,462
174.959048,56000,51000,17187422208,99,21,507
175.509342,56000,51000,17187422208,99,21,504
176.051071,56000,51000,17187422208,99,21,501
176.600197,56000,51000,17187422208,97,20,505
177.148152,57000,52000,17187422208,99,21,504
177.701144,56000,51000,17187422208,98,21,488
178.238226,56000,52000,17187422208,99,21,479
178.776676,57000,51000,17187422208,99,21,496
179.307437,57000,51000,17187422208,99,21,496
179.844434,57000,52000,17187422208,99,21,484
180.370342,57000,50000,17187422208,90,19,494
180.936096,57000,52000,17187422208,99,21,505
181.482078,57000,52000,17187422208,98,21,529
182.044009,57000,52000,17187422208,99,21,598
182.995467,58000,52000,17187422208,100,21,468
183.544462,57000,52000,17187422208,96,20,503
184.085366,57000,52000,17187422208,99,21,494
184.627615,57000,52000,17187422208,99,21,524
185.216006,57000,52000,17187422208,97,21,528
185.780719,57000,52000,17187422208,99,21,497
186.318192,57000,52000,17187422208,98,21,498
186.855221,57000,52000,17187422208,99,21,490
187.399629,57000,52000,17187422208,99,21,510
187.963545,57000,52000,17187422208,99,21,512
188.512155,57000,52000,17187422208,99,21,492
189.036866,57000,51000,17187422208,94,20,511
189.585990,57000,52000,17187422208,99,21,504
190.142383,57000,52000,17187422208,99,21,550
191.210743,58000,52000,17187422208,100,21,524
191.799126,58000,52000,17187422208,99,21,503
192.342832,58000,52000,17187422208,99,21,502
192.880809,57000,52000,17187422208,98,21,504
193.437090,57000,52000,17187422208,99,21,492
193.975222,57000,52000,17187422208,99,21,515
194.524841,57000,52000,17187422208,99,21,455
195.060074,57000,52000,17187422208,99,21,495
195.595964,57000,52000,17187422208,99,21,497
196.134284,57000,52000,17187422208,99,21,501
196.670720,57000,52000,17187422208,97,21,504
197.210965,57000,52000,17187422208,99,21,518
197.768156,57000,52000,17187422208,98,21,505
198.306133,57000,52000,17187422208,99,21,599
199.378700,58000,51000,17187422208,93,19,502
199.921078,58000,52000,17187422208,99,21,499
200.452370,58000,52000,17187422208,95,20,508
201.027377,57000,50000,17187422208,72,5,111
201.569615,53000,45000,17187422208,0,0,92
202.123720,49000,45000,17187422208,0,0,90
202.661846,48000,45000,17187422208,0,0,91
203.196558,46000,44000,17187422208,0,0,90
203.735684,44000,44000,17187422208,0,0,90
204.281323,46000,49000,17187422208,94,18,495
204.813727,50000,50000,17187422208,99,21,510
205.362750,52000,51000,17187422208,98,20,514
205.941033,54000,51000,17187422208,99,21,458
206.488572,55000,51000,17187422208,99,21,598
207.679099,57000,51000,17187422208,100,21,500
208.235805,57000,51000,17187422208,97,20,514
208.813168,57000,51000,17187422208,99,21,526
209.398148,57000,51000,17187422208,99,21,513
209.955751,57000,51000,17187422208,99,21,490
210.494664,57000,52000,17187422208,99,21,508
211.039092,57000,51000,17187422208,95,20,500
211.576657,57000,51000,17187422208,99,21,475
212.089873,56000,51000,17187422208,96,20,505
212.627009,57000,52000,17187422208,99,21,498
213.166872,57000,52000,17187422208,99,21,514
213.714997,57000,52000,17187422208,99,21,472
214.251960,57000,51000,17187422208,99,21,568
214.904213,57000,51000,17187422208,91,19,497
215.439050,57000,52000,17187422208,99,21,498
215.980030,57000,51000,17187422208,98,21,500
216.544228,57000,52000,17187422208,99,21,595
217.596998,58000,52000,17187422208,100,21,466
218.140197,57000,52000,17187422208,99,21,509
218.687159,57000,52000,17187422208,99,21,514
219.259084,57000,52000,17187422208,99,21,522
219.822818,57000,52000,17187422208,98,21,498
220.358220,57000,52000,17187422208,99,21,509
220.921447,57000,52000,17187422208,99,21,504
221.465171,57000,52000,17187422208,99,21,494
222.000234,57000,52000,17187422208,99,21,519
222.554207,57000,52000,17187422208,93,20,491
223.077967,57000,52000,17187422208,99,21,513
223.627598,57000,52000,17187422208,97,21,510
224.180429,57000,52000,17187422208,99,21,487
224.708447,57000,52000,17187422208,99,21,499
225.246418,57000,52000,17187422208,99,21,592
226.119503,58000,52000,17187422208,100,21,488
226.643404,57000,52000,17187422208,98,21,482
227.169614,57000,52000,17187422208,99,21,471
227.693455,57000,52000,17187422208,99,21,483
228.216631,57000,52000,17187422208,99,21,505
228.754792,57000,52000,17187422208,99,21,494
229.293308,57000,51000,17187422208,91,19,484
229.820684,57000,52000,17187422208,99,21,495
230.356363,57000,52000,17187422208,98,21,495
230.892776,57000,52000,17187422208,99,21,506
231.438746,57000,52000,17187422208,99,21,504
231.983669,57000,52000,17187422208,99,21,497
232.514907,57000,52000,17187422208,99,21,493
233.051831,57000,52000,17187422208,93,20,502
233.615239,57000,52000,17187422208,99,21,592
234.438840,58000,52000,17187422208,100,21,452
234.976583,56000,47000,17187422208,37,3,100
235.522714,52000,45000,17187422208,0,0,91
236.076639,48000,45000,17187422208,0,0,90
236.614174,46000,44000,17187422208,0,0,90
237.152193,45000,44000,17187422208,0,0,90
237.691319,45000,44000,17187422208,0,0,226
238.236107,47000,50000,17187422208,97,20,503
238.786183,50000,50000,17187422208,97,19,488
239.346623,52000,51000,17187422208,99,20,502
239.881290,54000,51000,17187422208,98,20,503
240.440062,55000,51000,17187422208,99,21,520
240.998361,56000,51000,17187422208,99,21,485
241.522292,56000,51000,17187422208,99,21,464
242.088488,56000,51000,17187422208,99,21,586
243.057889,57000,52000,17187422208,100,21,520
243.610483,57000,51000,17187422208,99,21,513
244.177905,57000,52000,17187422208,99,21,523
244.740443,57000,51000,17187422208,97,21,526
245.330666,57000,51000,17187422208,99,21,471
245.867378,57000,51000,17187422208,99,21,502
246.411124,57000,52000,17187422208,99,21,493
246.949163,57000,52000,17187422208,99,21,537
247.531656,57000,51000,17187422208,95,20,490
248.066723,57000,52000,17187422208,99,21,490
248.600573,56000,52000,17187422208,99,21,505
249.165702,57000,52000,17187422208,99,21,477
249.711597,57000,52000,17187422208,99,21,516
250.270702,57000,52000,17187422208,99,21,523
250.855010,57000,51000,17187422208,99,21,500
251.398804,57000,52000,17187422208,98,21,518
251.951731,57000,52000,17187422208,99,21,501
252.488830,57000,52000,17187422208,98,21,604
253.485861,58000,52000,17187422208,97,21,527
254.051883,58000,52000,17187422208,99,21,501
254.593902,57000,52000,17187422208,99,21,507
255.129944,57000,52000,17187422208,99,21,507
255.667981,57000,52000,17187422208,98,21,499
256.206983,57000,52000,17187422208,99,21,499
256.742043,57000,52000,17187422208,97,21,497
257.278145,57000,52000,17187422208,99,21,510
257.846964,57000,52000,17187422208,99,21,522
258.426069,57000,52000,17187422208,99,21,524
258.977125,57000,52000,17187422208,98,21,530
259.542614,57000,52000,17187422208,99,21,499
260.079303,57000,52000,17187422208,97,21,504
260.618186,57000,52000,17187422208,99,21,539
261.215746,57000,52000,17187422208,99,21,594
262.071885,58000,52000,17187422208,100,21,503
262.609929,58000,52000,17187422208,99,21,524
263.158551,57000,52000,17187422208,86,18,495
263.694365,57000,52000,17187422208,99,21,516
264.247431,57000,52000,17187422208,99,21,488
264.771514,57000,52000,17187422208,99,21,493
265.308024,57000,52000,17187422208,99,21,499
265.846747,57000,52000,17187422208,99,21,525
266.411427,57000,51000,17187422208,88,18,514
266.960107,57000,52000,17187422208,99,21,515
267.511518,57000,52000,17187422208,95,20,513
268.059563,57000,52000,17187422208,99,21,521
268.621659,57000,50000,17187422208,99,10,169
269.169837,53000,46000,17187422208,2,0,91
269.716118,49000,45000,17187422208,0,0,99
270.499693,46000,44000,17187422208,0,0,90
271.041737,45000,44000,17187422208,0,0,92
271.597595,44000,43000,17187422208,0,0,139
272.138742,46000,49000,17187422208,96,19,509
272.712693,50000,50000,17187422208,85,17,513
273.268829,52000,50000,17187422208,99,20,495
