timestamp,rocm_smi:::temp_current:device=1:sensor=1,rocm_smi:::temp_current:device=1:sensor=2,rocm_smi:::mem_usage_VRAM:device=1,rocm_smi:::busy_percent:device=1,rocm_smi:::memory_busy_percent:device=1,power
0.000946,35000,34000,17187405824,0,0,131
0.524684,37000,36000,17187422208,94,4,432
1.062661,41000,38000,17187422208,99,8,451
1.589093,44000,39000,17187422208,97,8,460
2.123216,46000,39000,17187422208,99,8,452
2.648319,48000,39000,17187422208,99,8,461
3.174419,48000,39000,17187422208,92,8,448
3.698184,49000,40000,17187422208,99,8,472
4.233820,49000,40000,17187422208,96,8,482
4.783234,50000,40000,17187422208,99,8,464
5.330448,50000,40000,17187422208,99,8,463
5.856532,50000,40000,17187422208,99,8,472
6.393322,51000,40000,17187422208,99,8,459
6.916398,50000,40000,17187422208,95,8,450
7.440646,51000,40000,17187422208,99,8,472
7.980377,51000,41000,17187422208,99,8,464
8.515027,51000,41000,17187422208,99,8,476
9.049936,51000,41000,17187422208,99,8,465
9.582328,51000,41000,17187422208,94,8,464
10.115517,51000,41000,17187422208,99,8,465
10.639690,51000,41000,17187422208,99,8,474
11.177533,51000,41000,17187422208,99,8,461
11.713205,51000,41000,17187422208,99,8,478
12.254477,52000,41000,17187422208,91,8,468
12.791189,52000,42000,17187422208,99,8,471
13.327129,52000,42000,17187422208,99,8,458
13.850822,52000,42000,17187422208,99,8,458
14.386592,52000,42000,17187422208,99,8,482
14.927753,52000,42000,17187422208,88,7,469
15.465833,52000,42000,17187422208,99,8,466
15.992776,52000,42000,17187422208,98,8,477
16.531696,53000,43000,17187422208,99,8,454
17.066971,53000,42000,17187422208,99,8,472
17.602324,53000,43000,17187422208,99,8,474
18.135514,53000,43000,17187422208,99,8,471
18.670519,53000,43000,17187422208,98,8,471
19.206539,53000,43000,17187422208,99,8,436
19.740818,53000,43000,17187422208,99,8,482
20.289938,53000,42000,17187422208,70,3,113
20.825997,48000,40000,17187422208,0,0,91
21.374159,44000,39000,17187422208,0,0,87
21.909129,42000,39000,17187422208,0,0,86
22.443933,40000,39000,17187422208,0,0,90
22.982348,40000,38000,17187422208,0,0,88
