timestamp,"amd_smi:::temp_current_sensor=1:device=1","amd_smi:::temp_current_sensor=2:device=1","amd_smi:::temp_current_sensor=7:device=1","amd_smi:::gfx_activity:device=1","amd_smi:::umc_activity:device=1","amd_smi:::power_current:device=1","amd_smi:::power_average:device=1","amd_smi:::process_cu_occupancy_proc=0:device=1"
0.003568,44,53,34,10,0,65535,39,0
0.105982,44,54,34,4,1,65535,40,0
0.208010,44,53,34,4,1,65535,42,0
0.310073,44,54,34,4,1,65535,43,0
0.412420,44,54,34,4,1,65535,44,0
0.515077,44,54,34,4,1,65535,45,0
0.617113,45,54,34,4,1,65535,47,0
0.719443,45,54,34,4,1,65535,48,0
0.821989,45,54,34,4,1,65535,49,0
0.924010,45,54,34,4,1,65535,50,0
1.026026,44,54,34,4,1,65535,50,0
1.128029,45,54,34,5,1,65535,51,0
1.230033,44,53,34,0,0,65535,51,0
1.332097,44,53,34,0,0,65535,50,0
1.434081,44,53,34,0,0,65535,50,0
1.535924,44,53,34,0,0,65535,49,0
1.638015,44,53,34,0,0,65535,48,0
1.740040,44,53,34,0,0,65535,48,0
1.842070,44,53,34,0,0,65535,47,0
1.944003,44,53,34,0,0,65535,47,0
2.046122,44,53,34,0,0,65535,46,0
2.148096,44,53,34,0,0,65535,46,0
2.250083,44,53,34,0,0,65535,45,0
2.352085,44,53,34,0,0,65535,45,0
2.454090,44,53,34,0,0,65535,44,0
2.556083,45,53,34,0,0,65535,44,0
2.658079,44,53,34,0,0,65535,44,0
2.760073,44,53,34,0,0,65535,43,0
2.862093,44,53,34,0,0,65535,43,0
2.963993,44,53,34,0,0,65535,43,0
3.066431,44,53,34,0,0,65535,42,0
3.168292,44,53,34,0,0,65535,42,0
3.270744,44,53,34,0,0,65535,42,0
3.373097,44,53,34,0,0,65535,42,0
3.475118,44,53,34,0,0,65535,42,0
3.577498,44,53,34,0,0,65535,41,0
3.680247,44,53,34,0,0,65535,41,0
3.782203,44,53,34,0,0,65535,41,0
3.884018,44,53,34,0,0,65535,41,0
3.986449,44,53,34,0,0,65535,41,0
4.089125,44,53,34,0,0,65535,41,0
4.191106,44,53,34,0,0,65535,40,0
4.293134,44,53,34,0,0,65535,40,0
4.395480,44,53,34,0,0,65535,40,0
4.498182,44,53,34,0,0,65535,40,0
4.600202,44,53,34,0,0,65535,40,0
4.702252,44,53,34,0,0,65535,40,0
4.804053,44,53,34,0,0,65535,40,0
4.906112,44,53,34,0,0,65535,40,0
5.008134,44,53,34,0,0,65535,40,0
5.110204,47,53,34,100,21,65535,44,13
5.212226,51,56,34,100,24,65535,59,13
5.314172,53,56,34,100,23,65535,74,13
5.416146,54,57,34,100,30,65535,88,13
5.518130,55,57,34,100,24,65535,101,13
5.620152,55,57,34,100,25,65535,113,13
5.722134,56,57,34,100,27,65535,125,13
5.824119,57,58,34,100,29,65535,136,13
5.926121,56,58,34,100,40,65535,146,13
6.028157,56,59,34,100,39,65535,155,13
6.130218,55,59,34,100,46,65535,164,13
6.232187,55,60,34,100,49,65535,172,13
6.334207,55,61,35,100,50,65535,180,13
6.436188,56,61,35,100,52,65535,188,13
6.538164,55,61,35,100,51,65535,194,13
6.640270,56,61,35,100,50,65535,201,13
6.742222,56,61,35,100,52,65535,207,13
6.844195,56,62,35,100,60,65535,213,12
6.946143,50,58,35,0,0,65535,208,0
7.048145,48,56,35,0,0,65535,197,0
7.150143,48,56,35,0,0,65535,187,0
7.252173,47,55,34,0,0,65535,178,0
7.354521,47,55,34,0,0,65535,169,0
7.457175,47,55,34,0,0,65535,161,0
7.559517,47,55,34,0,0,65535,154,0
7.661518,47,55,34,0,0,65535,146,0
7.764842,46,55,34,0,0,65535,140,0
7.867058,46,55,34,0,0,65535,133,0
7.969345,46,55,34,0,0,65535,127,0
8.071580,46,55,34,0,0,65535,122,0
8.174443,46,55,34,0,0,65535,117,0
8.276945,46,55,34,0,0,65535,112,0
8.379476,47,55,34,0,0,65535,107,0
8.481497,46,54,34,0,0,65535,103,0
8.583959,46,55,34,0,0,65535,99,0
8.686253,46,55,34,0,0,65535,95,0
8.788228,46,54,34,0,0,65535,92,0
8.890203,46,54,34,0,0,65535,88,0
8.992209,46,54,34,0,0,65535,85,0
9.094216,46,54,34,0,0,65535,82,0
9.196218,46,54,34,0,0,65535,80,0
9.298218,46,54,34,0,0,65535,77,0
9.400226,46,54,34,0,0,65535,75,0
9.502233,46,54,34,0,0,65535,72,0
9.604233,46,54,34,0,0,65535,70,0
9.706234,46,54,34,0,0,65535,68,0
9.808569,45,54,34,0,0,65535,66,0
9.911247,46,54,34,0,0,65535,65,0
10.013242,45,54,34,0,0,65535,63,0
10.115243,45,54,34,0,0,65535,62,0
10.217585,45,54,34,0,0,65535,60,0
10.320026,45,54,34,0,0,65535,59,0
10.422309,45,54,34,0,0,65535,57,0
10.524251,45,54,34,0,0,65535,56,0
10.626582,46,54,34,0,0,65535,55,0
10.729278,45,54,34,0,0,65535,54,0
10.831705,46,54,34,0,0,65535,53,0
10.934280,45,54,34,0,0,65535,52,0
11.036283,46,54,34,0,0,65535,51,0
11.138287,45,54,34,0,0,65535,51,0
11.240542,45,54,34,0,0,65535,50,0
11.343078,45,54,34,0,0,65535,49,0
11.445071,45,54,34,0,0,65535,48,0
11.547354,45,54,34,0,0,65535,48,0
11.649319,45,54,34,0,0,65535,47,0
11.751323,45,54,34,0,0,65535,47,0
11.853655,45,54,34,0,0,65535,46,0
11.956105,50,55,34,100,22,65535,56,13
12.058367,53,56,34,95,19,65535,70,13
12.160345,55,58,34,100,23,65535,84,13
12.262695,56,57,34,100,21,65535,98,13
12.365369,57,57,34,100,23,65535,110,13
12.467359,57,58,34,100,21,65535,122,13
12.569406,57,57,34,100,22,65535,132,13
12.671368,58,59,34,100,26,65535,143,13
12.773369,58,58,34,100,25,65535,152,13
12.875376,58,58,34,100,25,65535,161,13
12.977379,59,59,34,100,24,65535,170,13
13.079408,59,59,34,100,25,65535,177,13
13.181404,59,60,34,100,26,65535,185,13
13.283393,59,59,34,100,30,65535,192,13
13.385394,59,59,35,100,27,65535,199,13
13.487398,59,61,35,100,32,65535,205,13
13.589395,58,61,35,70,29,65535,210,0
13.691400,50,57,35,0,0,65535,199,0
13.793404,48,57,35,0,0,65535,189,0
13.895387,48,56,34,0,0,65535,180,0
13.997390,48,56,34,0,0,65535,171,0
14.099394,48,56,34,0,0,65535,163,0
14.201411,47,56,34,0,0,65535,155,0
14.303397,47,56,34,0,0,65535,148,0
14.405412,48,56,34,0,0,65535,141,0
14.507425,47,56,34,0,0,65535,135,0
14.609872,47,56,34,0,0,65535,129,0
14.712174,48,56,34,0,0,65535,123,0
14.814199,47,56,34,0,0,65535,118,0
14.916477,47,56,34,0,0,65535,113,0
15.018911,47,55,34,0,0,65535,108,0
15.121179,47,55,34,0,0,65535,104,0
15.223207,47,55,34,0,0,65535,100,0
15.325207,47,55,34,0,0,65535,96,0
15.427214,47,55,34,0,0,65535,92,0
15.529212,47,56,34,0,0,65535,89,0
15.631225,47,55,34,0,0,65535,86,0
15.733218,47,55,34,0,0,65535,83,0
15.835219,47,55,34,0,0,65535,80,0
15.937238,47,56,34,0,0,65535,78,0
16.039234,47,55,34,0,0,65535,75,0
16.141237,47,55,34,0,0,65535,73,0
16.243235,47,55,34,0,0,65535,71,0
16.345244,47,55,34,0,0,65535,69,0
16.447550,47,55,34,0,0,65535,67,0
16.550247,47,55,34,0,0,65535,65,0
16.652535,46,55,34,0,0,65535,63,0
16.754923,46,55,34,0,0,65535,62,0
16.857022,47,55,34,0,0,65535,60,0
16.959226,47,55,34,0,0,65535,59,0
17.061548,47,55,34,0,0,65535,58,0
17.163942,46,55,34,0,0,65535,57,0
17.266063,46,55,34,0,0,65535,55,0
17.368255,46,55,34,0,0,65535,54,0
17.470278,46,55,34,0,0,65535,53,0
17.572287,46,55,34,0,0,65535,52,0
17.674287,47,55,34,0,0,65535,52,0
17.776746,47,55,34,0,0,65535,51,0
17.878943,46,55,34,0,0,65535,50,0
17.981190,46,55,34,0,0,65535,49,0
18.083505,46,55,34,0,0,65535,49,0
18.186216,46,55,34,0,0,65535,48,0
18.288309,46,55,34,0,0,65535,47,0
18.390312,46,55,34,0,0,65535,47,0
18.492317,46,55,34,0,0,65535,46,0
18.594345,46,54,34,97,16,65535,46,13
18.696344,53,57,34,100,26,65535,62,13
18.798391,56,58,34,100,26,65535,77,13
18.900405,57,58,34,99,26,65535,91,13
19.002357,57,59,34,100,31,65535,104,13
19.104658,57,59,34,100,30,65535,115,13
19.207016,57,60,34,100,35,65535,127,13
19.309105,58,60,35,100,32,65535,138,13
19.411143,58,61,34,100,31,65535,148,13
19.513412,58,60,35,99,45,65535,157,13
19.615378,58,61,35,100,40,65535,165,13
19.717378,58,61,35,100,50,65535,174,13
19.819404,58,62,35,100,52,65535,182,13
19.921409,58,63,35,100,54,65535,189,13
20.023656,58,62,35,100,54,65535,195,13
20.126058,58,63,35,100,54,65535,202,13
20.228166,59,64,35,100,49,65535,208,13
20.330192,58,63,35,100,52,65535,213,13
20.432644,52,60,35,0,0,65535,210,0
20.535386,50,58,35,0,0,65535,199,0
20.637398,49,57,35,0,0,65535,189,0
20.739396,49,57,35,0,0,65535,180,0
20.841406,50,57,35,0,0,65535,171,0
20.943408,49,58,35,0,0,65535,163,0
21.045407,49,56,35,0,0,65535,155,0
21.147932,49,56,34,0,0,65535,148,0
21.250033,48,56,34,0,0,65535,141,0
21.352091,49,56,34,0,0,65535,135,0
21.454102,49,57,34,0,0,65535,129,0
21.556112,48,57,35,0,0,65535,123,0
21.658138,49,56,35,0,0,65535,118,0
21.760140,48,56,34,0,0,65535,113,0
21.862136,48,56,34,0,0,65535,108,0
21.964131,48,56,34,0,0,65535,104,0
22.066118,48,56,34,0,0,65535,100,0
22.168117,48,57,34,0,0,65535,96,0
22.270126,48,55,34,0,0,65535,93,0
22.372131,48,55,34,0,0,65535,89,0
22.474134,48,55,34,0,0,65535,86,0
22.576137,48,55,34,0,0,65535,83,0
22.678128,48,55,34,0,0,65535,80,0
22.780165,48,55,34,0,0,65535,78,0
22.882165,48,55,34,0,0,65535,75,0
22.984154,48,55,34,0,0,65535,73,0
23.086150,48,55,34,0,0,65535,71,0
23.188178,48,55,34,0,0,65535,69,0
23.290496,48,55,34,0,0,65535,67,0
23.392965,48,55,34,0,0,65535,65,0
23.494753,48,55,34,0,0,65535,63,0
23.597068,48,55,34,0,0,65535,62,0
23.699085,48,55,34,0,0,65535,60,0
23.801091,47,55,34,0,0,65535,59,0
23.903096,48,55,34,0,0,65535,58,0
24.005113,48,55,34,0,0,65535,57,0
24.107890,47,55,34,0,0,65535,55,0
24.210124,47,55,34,0,0,65535,54,0
24.312535,47,55,34,0,0,65535,53,0
24.415228,48,55,34,0,0,65535,53,0
24.517746,47,55,34,0,0,65535,52,0
24.620508,47,56,34,0,0,65535,51,0
24.723220,48,56,34,0,0,65535,50,0
24.825548,47,56,34,0,0,65535,49,0
24.928180,47,55,34,0,0,65535,49,0
25.030554,47,55,34,0,0,65535,48,0
25.132998,47,55,34,0,0,65535,47,0
25.235099,47,55,34,0,0,65535,47,0
25.337120,47,55,34,0,0,65535,46,0
25.501952,47,55,34,6,1,65535,46,0
